Date,Count,Hour,Seasons,FunctionDay,R_S,Cnt_LagD7,Cnt_LagD14,Cnt_LagW2,Count_lag2,Temperature_lag2,Humidity_lag2,Wind_lag2,Visibility_lag2,DewPoint_lag2,Solar_lag2,Rainfall_lag2,Snowfall_lag2,ProperHumidity,Weekday,Workingday,RushHour,TempGroup
2018-08-30,589,10,Summer,Yes,0,551,612,581.5,1330,24.6,96,1,883,23.9,0.19,0,0,0,3,1,0,Hot
2018-08-30,716,11,Summer,Yes,0,711,672,691.5,846,25,92,1.1,782,23.6,0.39,0,0,0,3,1,0,Hot
2018-08-30,768,12,Summer,Yes,0,769,668,718.5,589,26.1,81,1.5,860,22.5,1.05,0,0,0,3,1,0,Hot
2018-08-30,865,13,Summer,Yes,0,584,652,618,716,26.2,82,2.6,834,22.8,0.59,0,0,0,3,1,0,Hot
2018-08-30,837,14,Summer,Yes,0,740,638,689,768,27,74,2.5,915,21.9,0.94,0,0,0,3,1,0,Hot
2018-08-30,982,15,Summer,Yes,0,837,720,778.5,865,28.2,66,2.2,1006,21.2,1.81,0,0,0,3,1,0,Hot
2018-08-30,1142,16,Summer,Yes,0,944,902,923,837,27.5,66,2.8,989,20.5,0.76,0,0,0,3,1,0,Hot
2018-08-30,1473,17,Summer,Yes,0,1249,1384,1316.5,982,27.2,69,3.5,963,21,0.95,0,0,0,3,1,1,Hot
2018-08-30,1887,18,Summer,Yes,0,1447,2481,1964,1142,27.6,68,2.1,1038,21.1,1.46,0,0,0,3,1,1,Hot
2018-08-30,1707,19,Summer,Yes,0,582,2286,1434,1473,26.8,73,2.6,916,21.5,0.37,0,0,0,3,1,1,Hot
2018-08-30,1685,20,Summer,Yes,0,257,2114,1185.5,1887,26.1,72,2.4,1066,20.6,0.19,0,0,0,3,1,0,Hot
2018-08-30,1732,21,Summer,Yes,0.5,189,2127,1158,1707,25.1,74,2.1,1105,20.1,0,0.5,0,0,3,1,0,Hot
2018-08-30,1582,22,Summer,Yes,0,215,1943,1079,1685,24.9,70,1.2,1377,19,0,0,0,0,3,1,0,Hot
2018-08-30,1173,23,Summer,Yes,0,267,1446,856.5,1732,24.8,72,1.4,1298,19.4,0,0,0,0,3,1,0,Hot
2018-08-31,861,0,Summer,Yes,0,238,1109,673.5,1582,24.6,71,1.5,1319,18.9,0,0,0,0,3,1,0,Hot
2018-08-31,652,1,Summer,Yes,0,208,842,525,1173,24.3,,0.8,1549,18.6,0,0,0,0,3,1,0,Hot
2018-08-31,381,2,Summer,Yes,0,83,572,327.5,861,23.9,,1.7,1192,19.1,0,0,0,0,4,1,0,Hot
2018-08-31,297,3,Summer,Yes,0,62,375,218.5,652,23.7,,1.1,1099,19.4,0,0,0,0,4,1,0,Hot
2018-08-31,170,4,Summer,Yes,0,30,276,153,381,23.4,79,0.4,1045,19.5,0,0,0,0,4,1,0,Hot
2018-08-31,217,5,Summer,Yes,0,45,304,174.5,297,23.3,81,1.7,1068,19.8,0,0,0,0,4,1,0,Hot
2018-08-31,436,6,Summer,Yes,0,173,719,446,170,23.2,83,1.6,1102,20.1,0,0,0,0,4,1,0,Hot
2018-08-31,828,7,Summer,Yes,0,400,1271,835.5,217,23.1,84,0.5,1022,20.2,0,0,0,0,4,1,1,Hot
2018-08-31,1686,8,Summer,Yes,0,578,1918,1248,436,22.9,83,0,1239,19.8,0,0,0,0,4,1,1,Hot
2018-08-31,1049,9,Summer,Yes,0,484,1069,776.5,828,22.9,83,0.6,1127,19.8,0.01,0,0,0,4,1,0,Hot
2018-08-31,794,10,Summer,Yes,0.1,286,717,501.5,1686,23.1,80,0.2,1066,19.4,0.27,0.1,0,0,4,1,0,Hot
2018-08-31,868,11,Summer,Yes,0,415,844,629.5,1049,24.1,69,0.9,1662,18,0.76,0,0,0,4,1,0,Hot
2018-08-31,982,12,Summer,Yes,0,355,904,629.5,794,25.5,53,2.3,1843,15.2,1.81,0,0,0,4,1,0,Hot
2018-08-31,965,13,Summer,Yes,0,274,820,547,868,26.7,51,2.7,1925,15.7,2.65,0,0,0,4,1,0,Hot
2018-08-31,987,14,Summer,Yes,0,152,791,471.5,982,27.8,47,2.9,1905,15.4,2.99,0,0,0,4,1,0,Hot
2018-08-31,1119,15,Summer,Yes,0,405,970,687.5,965,28.7,46,2.6,1815,15.9,3.1,0,0,0,4,1,0,Hot
2018-08-31,1404,16,Summer,Yes,0,455,1112,783.5,987,29.3,41,1.9,1928,14.6,3,0,0,0,4,1,0,Hot
2018-08-31,1869,17,Summer,Yes,0,403,1666,1034.5,1119,30.3,41,2.5,1864,15.5,2.72,0,0,0,4,1,1,Very Hot
2018-08-31,2836,18,Summer,Yes,0,916,2797,1856.5,1404,29.7,51,3,2000,18.4,2.27,0,0,0,4,1,1,Hot
2018-08-31,2372,19,Summer,Yes,0,948,2353,1650.5,1869,29.1,49,2.8,1969,17.2,1.57,0,0,0,4,1,1,Hot
2018-08-31,1995,20,Summer,Yes,0,1162,2130,1646,2836,28.4,57,2.4,2000,19,0.84,0,0,0,4,1,0,Hot
2018-08-31,1931,21,Summer,Yes,0,1300,2008,1654,2372,26.5,69,2.3,2000,20.3,0.18,0,0,0,4,1,0,Hot
2018-08-31,1789,22,Summer,Yes,0,1202,1787,1494.5,1995,25.4,74,1.6,2000,20.4,0,0,0,0,4,1,0,Hot
2018-08-31,1329,23,Summer,Yes,0,1084,1466,1275,1931,24.5,78,1.2,2000,20.4,0,0,0,0,4,1,0,Hot
2018-09-01,1075,0,Autumn,Yes,0,980,1191,1085.5,1789,24.1,80,0.9,1852,20.4,0,0,0,0,4,1,0,Hot
2018-09-01,975,1,Autumn,Yes,0,886,969,927.5,1329,23.8,81,0.6,1893,20.3,0,0,0,0,4,1,0,Hot
2018-09-01,785,2,Autumn,Yes,0,708,698,703,1075,23.2,83,0.5,1887,20.1,0,0,0,0,5,0,0,Hot
2018-09-01,514,3,Autumn,Yes,0,456,483,469.5,975,22.7,83,0.1,1940,19.6,0,0,0,0,5,0,0,Hot
2018-09-01,338,4,Autumn,Yes,0,306,316,311,785,22,86,0.4,1703,19.5,0,0,0,0,5,0,0,Hot
2018-09-01,260,5,Autumn,Yes,0,232,262,247,514,21.6,87,0.3,1579,19.3,0,0,0,0,5,0,0,Hot
2018-09-01,362,6,Autumn,Yes,0,318,397,357.5,338,21.2,88,0.9,1183,19.1,0,0,0,0,5,0,0,Hot
2018-09-01,511,7,Autumn,Yes,0,490,475,482.5,260,21.1,87,0.6,1116,18.8,0,0,0,0,5,0,0,Hot
2018-09-01,812,8,Autumn,Yes,0,721,754,737.5,362,20.9,87,0.7,1198,18.6,0,0,0,0,5,0,0,Hot
2018-09-01,925,9,Autumn,Yes,0,808,771,789.5,511,21.1,81,1,1738,17.7,0.14,0,0,0,5,0,0,Hot
2018-09-01,861,10,Autumn,Yes,0,858,769,813.5,812,22.3,64,1.7,2000,15.1,0.75,0,0,0,5,0,0,Hot
2018-09-01,981,11,Autumn,Yes,0,916,857,886.5,925,24.1,56,2.1,1956,14.7,1.46,0,0,0,5,0,0,Hot
2018-09-01,1086,12,Autumn,Yes,0,1070,952,1011,861,26,54,1.5,2000,15.9,2.13,0,0,0,5,0,0,Hot
2018-09-01,1303,13,Autumn,Yes,0,1231,1003,1117,981,27.6,47,1.2,2000,15.2,2.63,0,0,0,5,0,0,Hot
2018-09-01,1371,14,Autumn,Yes,0,1261,1121,1191,1086,28.9,46,1.6,1966,16.1,2.96,0,0,0,5,0,0,Hot
2018-09-01,1480,15,Autumn,Yes,0,1516,1196,1356,1303,29.4,48,1.9,1942,17.2,2.88,0,0,0,5,0,0,Hot
2018-09-01,1678,16,Autumn,Yes,0,1592,1398,1495,1371,29.7,42,1.4,2000,15.4,2.37,0,0,0,5,0,0,Hot
2018-09-01,1845,17,Autumn,Yes,0,1797,1806,1801.5,1480,30,45,0.9,2000,16.7,2.1,0,0,0,5,0,0,Hot
2018-09-01,1892,18,Autumn,Yes,0,2080,1979,2029.5,1678,30.5,41,1.4,1930,15.7,1.95,0,0,0,5,0,0,Very Hot
2018-09-01,1891,19,Autumn,Yes,0,2043,2127,2085,1845,29.6,42,1.3,2000,15.3,0.98,0,0,0,5,0,0,Hot
2018-09-01,1440,20,Autumn,Yes,0,2022,1965,1993.5,1892,28.8,46,1.3,2000,16,0.58,0,0,0,5,0,0,Hot
2018-09-01,1110,21,Autumn,Yes,0,1937,1886,1911.5,1891,27.8,48,1.1,2000,15.7,0.08,0,0,0,5,0,0,Hot
2018-09-01,992,22,Autumn,Yes,0,1717,1681,1699,1440,26.9,49,2.1,2000,15.2,0,0,0,0,5,0,0,Hot
2018-09-01,1523,23,Autumn,Yes,0,1357,1342,1349.5,1110,26,52,1.4,2000,15.3,0,0,0,0,5,0,0,Hot
2018-09-02,1336,0,Autumn,Yes,0,1163,1100,1131.5,992,25.1,53,2,2000,14.8,0,0,0,0,5,0,0,Hot
2018-09-02,930,1,Autumn,Yes,0,769,844,806.5,1523,24.4,54,1.6,2000,14.4,0,0,0,0,5,0,0,Hot
2018-09-02,610,2,Autumn,Yes,0,600,611,605.5,1336,23.5,56,1.5,2000,14.2,0,0,0,0,6,0,0,Hot
2018-09-02,440,3,Autumn,Yes,0,426,425,425.5,930,22.8,59,1.5,2000,14.3,0,0,0,0,6,0,0,Hot
2018-09-02,255,4,Autumn,Yes,0,290,264,277,610,22,60,1.2,2000,13.8,0,0,0,0,6,0,0,Hot
2018-09-02,179,5,Autumn,Yes,0,188,223,205.5,440,21.5,61,1.3,2000,13.6,0,0,0,0,6,0,0,Hot
2018-09-02,249,6,Autumn,Yes,0,243,260,251.5,255,21.1,62,1.8,2000,13.5,0,0,0,0,6,0,0,Hot
2018-09-02,388,7,Autumn,Yes,0,381,392,386.5,179,20.6,65,1.1,2000,13.7,0,0,0,0,6,0,0,Hot
2018-09-02,576,8,Autumn,Yes,0,566,592,579,249,20.2,66,1,2000,13.6,0,0,0,0,6,0,0,Hot
2018-09-02,721,9,Autumn,Yes,0,725,645,685,388,20.2,65,1.4,2000,13.4,0.16,0,0,0,6,0,0,Hot
2018-09-02,802,10,Autumn,Yes,0,681,732,706.5,576,21.3,57,1.3,2000,12.4,0.81,0,0,0,6,0,0,Hot
2018-09-02,940,11,Autumn,Yes,0,791,795,793,721,23.4,52,1.3,1997,12.9,1.53,0,0,0,6,0,0,Hot
2018-09-02,1075,12,Autumn,Yes,0,1070,926,998,802,25,47,1.5,2000,12.8,2.17,0,0,0,6,0,0,Hot
2018-09-02,1254,13,Autumn,Yes,0,657,943,800,940,26.5,44,1.4,1958,13.2,2.62,0,0,0,6,0,0,Hot
2018-09-02,1395,14,Autumn,Yes,0,417,972,694.5,1075,27.5,43,1.4,1959,13.7,2.75,0,0,0,6,0,0,Hot
2018-09-02,1550,15,Autumn,Yes,0,782,1181,981.5,1254,28.5,42,1.7,1990,14.3,2.94,0,0,0,6,0,0,Hot
2018-09-02,1853,16,Autumn,Yes,0,1025,1395,1210,1395,29.1,43,1.4,2000,15.2,2.39,0,0,0,6,0,0,Hot
2018-09-02,2069,17,Autumn,Yes,0,1399,1721,1560,1550,29.3,43,1.5,1958,15.4,2.4,0,0,0,6,0,0,Hot
2018-09-02,2118,18,Autumn,Yes,0,1479,1928,1703.5,1853,29.3,44,1.4,1997,15.7,1.32,0,0,0,6,0,0,Hot
2018-09-02,1986,19,Autumn,Yes,0,1596,2186,1891,2069,28.8,47,2,1998,16.3,1,0,0,0,6,0,0,Hot
2018-09-02,1838,20,Autumn,Yes,0,1674,2029,1851.5,2118,27.9,52,1.7,2000,17.1,0.2,0,0,0,6,0,0,Hot
2018-09-02,1759,21,Autumn,Yes,0,1276,1821,1548.5,1986,27.3,54,1.5,2000,17.1,0.05,0,0,0,6,0,0,Hot
2018-09-02,1511,22,Autumn,Yes,0,764,1546,1155,1838,26.9,56,1.6,2000,17.3,0,0,0,0,6,0,0,Hot
2018-09-02,1047,23,Autumn,Yes,0,348,1016,682,1759,26.2,62,2.3,2000,18.3,0,0,0,0,6,0,0,Hot
2018-09-03,763,0,Autumn,Yes,0,325,818,571.5,1511,25.7,64,1.1,2000,18.3,0,0,0,0,6,0,0,Hot
2018-09-03,524,1,Autumn,Yes,0,61,527,294,1047,25.1,65,2.2,2000,18,0,0,0,0,6,0,0,Hot
2018-09-03,321,2,Autumn,Yes,0,44,352,198,763,24.7,67,1.2,2000,18.1,0,0,0,0,0,1,0,Hot
2018-09-03,211,3,Autumn,Yes,0,22,255,138.5,524,24.5,68,0.5,2000,18.1,0,0,0,0,0,1,0,Hot
2018-09-03,153,4,Autumn,Yes,0,27,193,110,321,24.3,68,1,2000,18,0,0,0,0,0,1,0,Hot
2018-09-03,264,5,Autumn,Yes,0,38,281,159.5,211,24.2,70,0.3,2000,18.3,0,0,0,0,0,1,0,Hot
2018-09-03,656,6,Autumn,Yes,0,47,675,361,153,24,70,1.2,2000,18.1,0,0,0,0,0,1,0,Hot
2018-09-03,1287,7,Autumn,Yes,0,103,1285,694,264,23.9,70,1.5,2000,18,0,0,0,0,0,1,1,Hot
2018-09-03,1580,8,Autumn,Yes,0,328,1912,1120,656,23.8,71,1.2,2000,18.2,0,0,0,0,0,1,1,Hot
2018-09-03,719,9,Autumn,Yes,0,75,993,534,1287,23.9,71,0.4,2000,18.3,0.02,0,0,0,0,1,0,Hot
2018-09-03,434,10,Autumn,Yes,0,104,719,411.5,1580,24.2,70,1.4,2000,18.3,0.16,0,0,0,0,1,0,Hot
2018-09-03,443,11,Autumn,Yes,2,148,766,457,719,23.6,86,1.2,336,21.1,0.14,2,0,0,0,1,0,Hot
2018-09-03,673,12,Autumn,Yes,0.5,137,808,472.5,434,23.3,89,0.7,1716,21.3,0.2,0.5,0,0,0,1,0,Hot
2018-09-03,731,13,Autumn,Yes,0,149,847,498,443,23.7,,0.6,1798,21.2,0.31,0,0,0,0,1,0,Hot
2018-09-03,532,14,Autumn,Yes,0,231,816,523.5,673,23.9,83,1.1,1901,20.8,0.27,0,0,0,0,1,0,Hot
2018-09-03,137,15,Autumn,Yes,0,580,992,786,731,24.9,78,1.5,1910,20.7,0.72,0,0,0,0,1,0,Hot
2018-09-03,39,16,Autumn,Yes,0,886,1253,1069.5,532,25.6,77,0.8,1930,21.2,0.78,0,0,0,0,1,0,Hot
2018-09-03,23,17,Autumn,Yes,0,1356,1704,1530,137,25.7,81,0.7,1825,22.1,0.43,0,0,0,0,1,1,Hot
2018-09-03,113,18,Autumn,Yes,3.5,2153,2628,2390.5,39,25.5,91,1.3,403,23.9,0.23,3.5,0,0,0,1,1,Hot
2018-09-03,73,19,Autumn,Yes,13,1615,2162,1888.5,23,22.7,96,4.9,452,22,0.07,13,0,0,0,1,1,Hot
2018-09-03,151,20,Autumn,Yes,13,1560,1999,1779.5,113,21.9,97,1.8,757,21.3,0.02,13,0,0,0,1,0,Hot
2018-09-03,110,21,Autumn,Yes,1,1762,1971,1866.5,73,21.7,97,0.2,1154,21.1,0.01,1,0,0,0,1,0,Hot
2018-09-03,379,22,Autumn,Yes,0.5,1571,1630,1600.5,151,21.5,97,0.3,2000,20.9,0,0.5,0,0,0,1,0,Hot
2018-09-03,486,23,Autumn,Yes,0.5,1113,1241,1177,110,21.6,97,0.5,646,21,0,0.5,0,0,0,1,0,Hot
2018-09-04,500,0,Autumn,Yes,0.5,870,898,884,379,21.7,97,0.4,440,21.1,0,0.5,0,0,0,1,0,Hot
2018-09-04,486,1,Autumn,Yes,0,653,690,671.5,486,21.7,97,0.8,838,21.1,0,0,0,0,0,1,0,Hot
2018-09-04,324,2,Autumn,Yes,0,482,376,429,500,21.4,97,0.1,404,20.8,0,0,0,0,1,1,0,Hot
2018-09-04,223,3,Autumn,Yes,0,281,173,227,486,21.3,97,1.1,570,20.7,0,0,0,0,1,1,0,Hot
2018-09-04,186,4,Autumn,Yes,0,200,49,124.5,324,20.9,96,0.4,970,20.2,0,0,0,0,1,1,0,Hot
2018-09-04,219,5,Autumn,Yes,0,218,57,137.5,223,20.6,97,0.2,500,20.1,0,0,0,0,1,1,0,Hot
2018-09-04,602,6,Autumn,Yes,0,581,73,327,186,20.4,97,2.7,704,19.9,0,0,0,0,1,1,0,Hot
2018-09-04,1289,7,Autumn,Yes,0,1182,608,895,219,20.2,97,1.2,528,19.7,0,0,0,0,1,1,1,Hot
2018-09-04,2059,8,Autumn,Yes,0,1841,1530,1685.5,602,20,97,0,647,19.5,0,0,0,0,1,1,1,Warm
2018-09-04,1083,9,Autumn,Yes,0,865,876,870.5,1289,20.1,97,1.9,443,19.6,0.03,0,0,0,1,1,0,Hot
2018-09-04,822,10,Autumn,Yes,0,670,402,536,2059,20.5,90,1.9,490,18.7,0.53,0,0,0,1,1,0,Hot
2018-09-04,940,11,Autumn,Yes,0,411,681,546,1083,21.6,81,2.3,1669,18.1,1.2,0,0,0,1,1,0,Hot
2018-09-04,995,12,Autumn,Yes,0,25,848,436.5,822,23.1,73,3.1,2000,17.9,2.24,0,0,0,1,1,0,Hot
2018-09-04,997,13,Autumn,Yes,0,31,827,429,940,24.5,64,2.7,2000,17.2,2.7,0,0,0,1,1,0,Hot
2018-09-04,987,14,Autumn,Yes,0,126,788,457,995,25.8,57,2.8,2000,16.6,3.02,0,0,0,1,1,0,Hot
2018-09-04,1178,15,Autumn,Yes,0,122,957,539.5,997,26.5,58,2.8,2000,17.5,2.87,0,0,0,1,1,0,Hot
2018-09-04,1429,16,Autumn,Yes,0,60,1112,586,987,27.4,52,3.8,1998,16.6,2.67,0,0,0,1,1,0,Hot
2018-09-04,1993,17,Autumn,Yes,0,39,1663,851,1178,26.7,51,3.4,2000,15.7,2.09,0,0,0,1,1,1,Hot
2018-09-04,3166,18,Autumn,Yes,0,96,2830,1463,1429,27.1,47,4.3,2000,14.8,1.82,0,0,0,1,1,1,Hot
2018-09-04,2491,19,Autumn,Yes,0,84,2364,1224,1993,27.6,47,3.3,2000,15.2,1.49,0,0,0,1,1,1,Hot
2018-09-04,2259,20,Autumn,Yes,0,10,2169,1089.5,3166,26.8,53,2.6,2000,16.4,0.8,0,0,0,1,1,0,Hot
2018-09-04,2212,21,Autumn,Yes,0,122,2057,1089.5,2491,25.1,49,3.1,2000,13.6,0.18,0,0,0,1,1,0,Hot
2018-09-04,1856,22,Autumn,Yes,0,64,1828,946,2259,23.7,49,3.3,2000,12.3,0,0,0,0,1,1,0,Hot
2018-09-04,1233,23,Autumn,Yes,0,59,1277,668,2212,22.9,55,3,2000,13.3,0,0,0,0,1,1,0,Hot
2018-09-05,983,0,Autumn,Yes,0,208,1025,616.5,1856,22.2,58,1.5,2000,13.5,0,0,0,0,1,1,0,Hot
2018-09-05,748,1,Autumn,Yes,0,334,782,558,1233,21.7,60,0.5,2000,13.5,0,0,0,0,1,1,0,Hot
2018-09-05,493,2,Autumn,Yes,0,243,512,377.5,983,21.1,64,1.5,2000,14,0,0,0,0,2,1,0,Hot
2018-09-05,376,3,Autumn,Yes,0,171,346,258.5,748,20.9,66,1.1,2000,14.3,0,0,0,0,2,1,0,Hot
2018-09-05,220,4,Autumn,Yes,0,128,214,171,493,20.6,72,0.9,2000,15.3,0,0,0,0,2,1,0,Hot
2018-09-05,249,5,Autumn,Yes,0,109,289,199,376,20.2,77,0.4,2000,16,0,0,0,0,2,1,0,Hot
2018-09-05,676,6,Autumn,Yes,0,346,655,500.5,220,19.9,81,0.2,2000,16.5,0,0,0,0,2,1,0,Warm
2018-09-05,1487,7,Autumn,Yes,0,862,1330,1096,249,19.7,82,0.5,2000,16.5,0,0,0,0,2,1,1,Warm
2018-09-05,2312,8,Autumn,Yes,0,1595,1990,1792.5,676,19.8,82,0.5,2000,16.6,0,0,0,0,2,1,1,Warm
2018-09-05,1195,9,Autumn,Yes,0,867,1015,941,1487,19.8,79,0.9,2000,16,0.13,0,0,0,2,1,0,Warm
2018-09-05,847,10,Autumn,Yes,0,642,700,671,2312,21.2,69,1.9,2000,15.2,0.74,0,0,0,2,1,0,Hot
2018-09-05,937,11,Autumn,Yes,0,671,710,690.5,1195,23.4,59,3,1974,14.9,1.46,0,0,0,2,1,0,Hot
2018-09-05,1072,12,Autumn,Yes,0,648,784,716,847,25.4,49,3.9,1996,13.9,2.13,0,0,0,2,1,0,Hot
2018-09-05,1039,13,Autumn,Yes,0,540,727,633.5,937,26.4,47,2.9,2000,14.1,2.38,0,0,0,2,1,0,Hot
2018-09-05,989,14,Autumn,Yes,0,490,760,625,1072,27.1,44,5,2000,13.7,2.8,0,0,0,2,1,0,Hot
2018-09-05,1131,15,Autumn,Yes,0,583,842,712.5,1039,27.3,46,4.8,1983,14.6,2.92,0,0,0,2,1,0,Hot
2018-09-05,1446,16,Autumn,Yes,0,193,993,593,989,27.9,42,5,1914,13.7,2.79,0,0,0,2,1,0,Hot
2018-09-05,2068,17,Autumn,Yes,0,160,1495,827.5,1131,28.1,43,5.1,1929,14.3,2.65,0,0,0,2,1,1,Hot
2018-09-05,3160,18,Autumn,Yes,0,57,2528,1292.5,1446,28.2,37,4,1987,12.1,2.03,0,0,1,2,1,1,Hot
2018-09-05,2468,19,Autumn,Yes,0,24,2087,1055.5,2068,27.7,40,5,2000,12.8,1.51,0,0,1,2,1,1,Hot
2018-09-05,2177,20,Autumn,Yes,0,19,1808,913.5,3160,27,45,2.4,2000,14,0.77,0,0,0,2,1,0,Hot
2018-09-05,2024,21,Autumn,Yes,0,22,1807,914.5,2468,25.4,55,3.2,2000,15.6,0.15,0,0,0,2,1,0,Hot
2018-09-05,1798,22,Autumn,Yes,0,74,1556,815,2177,24.5,64,2,2000,17.2,0,0,0,0,2,1,0,Hot
2018-09-05,1219,23,Autumn,Yes,0,198,1117,657.5,2024,23.9,75,2.3,1975,19.1,0,0,0,0,2,1,0,Hot
2018-09-06,963,0,Autumn,Yes,0,214,908,561,1798,23.6,82,1.8,1673,20.3,0,0,0,0,2,1,0,Hot
2018-09-06,743,1,Autumn,Yes,0,99,745,422,1219,23,83,1.8,1469,19.9,0,0,0,0,2,1,0,Hot
2018-09-06,531,2,Autumn,Yes,0,80,492,286,963,22.5,83,0.5,1593,19.4,0,0,0,0,3,1,0,Hot
2018-09-06,320,3,Autumn,Yes,0,81,304,192.5,743,21.9,85,0.2,1410,19.2,0,0,0,0,3,1,0,Hot
2018-09-06,215,4,Autumn,Yes,0,42,168,105,531,21.6,86,0.2,1353,19.1,0,0,0,0,3,1,0,Hot
2018-09-06,247,5,Autumn,Yes,0,73,185,129,320,21.5,85,0.1,1282,18.8,0,0,0,0,3,1,0,Hot
2018-09-06,680,6,Autumn,Yes,0,285,492,388.5,215,21.6,87,0.4,951,19.3,0,0,0,0,3,1,0,Hot
2018-09-06,1438,7,Autumn,Yes,0,771,720,745.5,247,21.7,87,0.6,846,19.4,0,0,0,0,3,1,1,Hot
2018-09-06,2270,8,Autumn,Yes,0,1330,1678,1504,680,21.4,84,0.8,1506,18.5,0,0,0,0,3,1,1,Hot
2018-09-06,1186,9,Autumn,Yes,0,846,924,885,1438,20.9,83,0.4,1388,17.8,0.09,0,0,0,3,1,0,Hot
2018-09-06,835,10,Autumn,Yes,0,589,551,570,2270,21.8,77,0.9,1419,17.5,0.43,0,0,0,3,1,0,Hot
2018-09-06,941,11,Autumn,Yes,0,716,711,713.5,1186,23.5,72,0.5,1485,18.1,0.95,0,0,0,3,1,0,Hot
2018-09-06,1041,12,Autumn,Yes,0,768,769,768.5,835,24.6,70,1.2,1454,18.7,0.96,0,0,0,3,1,0,Hot
2018-09-06,1049,13,Autumn,Yes,0,865,584,724.5,941,25.9,63,2.5,1693,18.3,1.32,0,0,0,3,1,0,Hot
2018-09-06,1032,14,Autumn,Yes,0,837,740,788.5,1041,26.9,60,2.3,1592,18.4,1.67,0,0,0,3,1,0,Hot
2018-09-06,1089,15,Autumn,Yes,0,982,837,909.5,1049,28,52,2.3,1642,17.2,1.85,0,0,0,3,1,0,Hot
2018-09-06,1292,16,Autumn,Yes,0,1142,944,1043,1032,27.9,47,3.2,1869,15.5,1.65,0,0,0,3,1,0,Hot
2018-09-06,1525,17,Autumn,Yes,0,1473,1249,1361,1089,27.8,48,3,1880,15.7,0.93,0,0,0,3,1,1,Hot
2018-09-06,2497,18,Autumn,Yes,0,1887,1447,1667,1292,26.9,55,3.9,1909,17,0.54,0,0,0,3,1,1,Hot
2018-09-06,1990,19,Autumn,Yes,0,1707,582,1144.5,1525,26.6,63,3,2000,18.9,0.43,0,0,0,3,1,1,Hot
2018-09-06,1900,20,Autumn,Yes,0,1685,257,971,2497,25.8,58,2.9,2000,16.9,0.16,0,0,0,3,1,0,Hot
2018-09-06,1851,21,Autumn,Yes,0,1732,189,960.5,1990,25.3,71,3.3,2000,19.6,0.05,0,0,0,3,1,0,Hot
2018-09-06,1641,22,Autumn,Yes,0,1582,215,898.5,1900,25.1,71,3.6,2000,19.4,0,0,0,0,3,1,0,Hot
2018-09-06,562,23,Autumn,Yes,0,1173,267,720,1851,24.6,,2.5,2000,18.7,0,0,0,0,3,1,0,Hot
2018-09-07,556,0,Autumn,Yes,0,861,238,549.5,1641,24.3,,2.5,1992,18.6,0,0,0,0,3,1,0,Hot
2018-09-07,345,1,Autumn,Yes,0,652,208,430,562,23.9,,4.7,1982,18.3,0,0,0,0,3,1,0,Hot
2018-09-07,259,2,Autumn,Yes,1,381,83,232,556,21.3,82,3.5,1933,18,0,1,0,0,4,1,0,Hot
2018-09-07,259,3,Autumn,Yes,0,297,62,179.5,345,21.6,77,2.6,1777,17.3,0,0,0,0,4,1,0,Hot
2018-09-07,185,4,Autumn,Yes,0.5,170,30,100,259,21.3,76,2.2,1559,16.8,0,0.5,0,0,4,1,0,Hot
2018-09-07,247,5,Autumn,Yes,0,217,45,131,259,21.1,75,1.8,1551,16.4,0,0,0,0,4,1,0,Hot
2018-09-07,624,6,Autumn,Yes,0,436,173,304.5,185,20.8,66,1.5,1719,14.2,0,0,0,0,4,1,0,Hot
2018-09-07,1346,7,Autumn,Yes,0,828,400,614,247,20.5,67,1.2,1649,14.1,0,0,0,0,4,1,1,Hot
2018-09-07,2260,8,Autumn,Yes,0,1686,578,1132,624,20.2,70,1.6,1690,14.5,0,0,0,0,4,1,1,Hot
2018-09-07,1194,9,Autumn,Yes,0,1049,484,766.5,1346,20.3,74,1.8,1372,15.5,0.07,0,0,0,4,1,0,Hot
2018-09-07,896,10,Autumn,Yes,0,794,286,540,2260,20.5,78,2.5,1250,16.5,0.32,0,0,0,4,1,0,Hot
2018-09-07,988,11,Autumn,Yes,0,868,415,641.5,1194,21.3,63,2.7,1969,13.9,1.15,0,0,0,4,1,0,Hot
2018-09-07,1213,12,Autumn,Yes,0,982,355,668.5,896,22.6,58,1.8,1962,13.9,2.02,0,0,0,4,1,0,Hot
2018-09-07,1119,13,Autumn,Yes,0,965,274,619.5,988,23.8,51,3.5,1970,13,2.62,0,0,0,4,1,0,Hot
2018-09-07,1187,14,Autumn,Yes,0,987,152,569.5,1213,24.2,50,3.8,2000,13.1,2.85,0,0,0,4,1,0,Hot
2018-09-07,1391,15,Autumn,Yes,0,1119,405,762,1119,24.3,50,2.9,2000,13.2,2.37,0,0,0,4,1,0,Hot
2018-09-07,1577,16,Autumn,Yes,0,1404,455,929.5,1187,25.2,43,3.2,1981,11.7,2.59,0,0,0,4,1,0,Hot
2018-09-07,2183,17,Autumn,Yes,0,1869,403,1136,1391,24.7,44,4.2,2000,11.6,1.92,0,0,0,4,1,1,Hot
2018-09-07,3154,18,Autumn,Yes,0,2836,916,1876,1577,25.2,39,2.8,1987,10.2,1.65,0,0,1,4,1,1,Hot
2018-09-07,2365,19,Autumn,Yes,0,2372,948,1660,2183,24.5,37,3.2,2000,8.8,1.04,0,0,1,4,1,1,Hot
