x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,amount,fraud
-1.226,0.786,0.594,1.159,0.461,-0.477,-0.642,-1.384,-0.539,-0.165,-0.043,-0.253,-0.417,-0.995,0.41,-0.089,-0.252,0.13,3.8,0
-0.968,0.426,-0.291,-1.437,0.086,-1.4,-1.539,-0.236,1.742,-0.211,0.502,1.266,-0.319,0.045,-0.335,0.105,-0.635,-0.169,40.0,0
-0.818,0.693,-0.165,0.038,-0.194,0.347,-1.387,1.828,-0.092,-0.192,0.258,0.85,-0.064,0.056,-0.621,-0.351,-0.499,0.042,38.72,0
-0.522,1.0,0.35,-0.691,0.329,-0.143,-0.784,-0.634,0.059,-0.089,-0.114,-0.367,0.217,0.719,-0.793,0.124,0.248,0.212,37.9,0
-0.588,1.127,0.057,-0.527,0.196,-0.198,-1.514,0.409,0.303,0.157,-0.283,-0.791,-0.041,-0.096,-0.151,0.085,0.339,0.141,3.98,0
-11.025,-12.37,9.022,-5.882,-0.289,0.213,-0.722,2.258,-0.305,-0.953,0.668,-1.216,-4.855,-0.418,-0.304,1.625,2.218,-3.598,39.99,0
-0.928,0.31,1.322,-0.586,-0.096,-0.533,0.136,-0.254,-0.026,-0.202,0.359,1.175,0.142,0.739,0.277,-0.18,0.062,0.081,8.99,0
0.375,-4.343,-1.195,-1.094,-0.88,-2.145,-0.24,-0.444,-0.316,1.667,0.741,0.223,-1.043,0.829,0.269,0.158,-0.279,0.101,1071.5,0
1.898,-0.552,-0.529,-0.099,0.158,0.859,-0.684,-0.06,0.245,-0.124,-0.201,-0.67,0.447,0.733,-0.702,0.175,-0.06,-0.041,44.9,0
-1.908,0.252,0.319,0.468,0.626,-0.032,-0.672,-0.101,0.608,-0.431,-0.255,-0.724,0.261,0.022,0.545,-0.54,-0.215,-0.052,75.48,0
-0.986,1.934,0.853,1.225,-3.28,-2.942,0.674,-0.144,1.423,0.458,-1.149,1.258,-0.208,-0.336,-0.541,0.378,-0.182,-0.065,191.16,0
2.046,0.089,0.01,-1.566,-0.312,0.82,-1.526,1.065,-0.427,-0.294,0.182,0.616,-0.006,-0.059,0.199,-0.099,-0.013,-0.033,8.56,0
2.007,0.631,0.775,-0.093,-0.178,-1.055,0.005,-0.245,-1.457,-0.283,0.176,0.52,-0.027,-0.731,0.221,0.178,-0.048,-0.06,2.28,0
-6.328,-13.997,-4.46,0.379,-1.497,0.069,1.25,0.565,-1.436,8.663,2.761,-1.696,-3.763,0.359,-1.544,0.283,-0.897,0.689,4350.0,0
1.981,-0.238,0.174,-1.371,-0.348,0.144,-1.791,-0.861,0.411,-0.235,0.163,0.461,-0.05,0.128,0.24,0.802,-0.145,-0.091,49.95,0
1.465,-0.532,0.173,0.613,0.099,-1.066,0.521,0.315,1.101,0.112,0.179,0.473,-0.311,-1.659,0.765,0.002,0.006,-0.02,9.95,0
0.452,-2.782,0.461,1.444,0.089,0.366,-0.064,0.367,-0.48,1.317,0.413,-0.388,-0.479,-0.898,-0.397,-0.08,-0.16,0.053,789.0,0
-0.616,0.814,1.049,-1.424,0.023,-0.564,-0.017,-0.855,-0.021,0.01,0.277,0.776,-0.119,-0.331,-0.407,0.685,0.244,0.152,39.98,0
-0.283,-3.311,-1.818,-0.557,-0.299,-0.615,-1.699,0.297,0.074,1.619,0.694,0.072,-0.822,0.447,0.3,-0.14,-0.164,0.148,860.0,0
-1.657,-2.477,3.58,2.875,-0.077,-0.383,-0.26,0.326,0.657,-0.129,0.386,1.876,1.848,0.769,-0.706,-0.05,0.407,-0.054,478.35,0
1.101,0.016,-0.922,0.027,0.159,0.444,1.064,-0.665,-0.006,-0.062,0.014,0.274,-0.004,0.565,0.397,-0.442,0.077,0.032,6.74,0
-0.451,2.225,-3.656,-0.02,-0.748,-1.362,-2.047,0.218,2.314,0.724,-0.576,0.496,1.154,-0.016,-2.08,-0.554,0.455,0.001,113.92,1
0.933,-1.309,0.537,-1.201,-0.507,0.174,-0.364,0.708,-0.56,1.13,0.212,-0.644,-0.5,0.274,-0.084,0.616,-0.184,0.107,610.0,0
-1.481,1.441,-0.222,-1.453,0.563,-0.724,-0.8,0.48,0.061,-0.276,0.145,0.206,0.061,0.4,-0.117,0.321,-0.174,0.048,2.1,0
1.201,-0.454,-1.097,0.021,0.265,1.002,-0.926,-0.275,0.654,-0.108,-0.101,-0.173,0.02,0.047,0.094,0.997,-0.044,0.0,6.67,0
1.912,-0.16,0.667,-0.663,-0.261,0.665,-0.18,1.059,-0.186,0.048,0.196,0.446,-0.169,-0.046,0.321,-0.101,-0.03,-0.011,110.82,0
2.13,-1.629,-1.631,-0.956,-0.266,-1.089,0.352,-0.108,-0.216,-0.287,-0.111,0.031,0.187,0.028,-0.287,-0.189,0.006,-0.033,94.65,0
0.894,-0.724,-0.792,0.581,0.221,0.771,0.465,1.927,-0.713,0.258,0.295,0.579,-0.253,-0.71,0.19,0.536,0.006,0.049,170.0,0
-4.189,4.032,-0.846,1.826,-11.707,0.481,0.303,0.741,-0.715,-2.306,11.299,-4.277,1.793,0.178,0.006,0.171,0.79,0.247,8.84,0
2.071,-0.185,-0.232,-1.172,-0.224,0.823,-1.703,0.248,0.214,-0.334,-0.319,-0.873,0.343,-0.159,-0.339,0.211,-0.083,-0.065,1.98,0
1.951,-0.339,-0.302,-0.312,-0.14,1.103,1.668,0.548,0.161,-0.026,-0.183,-0.396,0.232,-0.658,-0.303,-0.591,0.036,-0.027,49.99,0
1.183,0.059,-0.816,0.01,0.041,2.024,1.964,0.879,-0.808,-0.113,0.075,0.513,-0.129,-0.167,0.409,-0.263,0.048,0.034,17.68,0
1.026,-1.113,-1.058,-0.28,-0.09,-0.511,0.347,-0.248,0.525,0.375,0.111,0.081,-0.155,0.13,0.433,-0.234,0.0,0.04,178.0,0
2.039,0.57,0.871,-1.201,-0.268,0.19,0.577,0.339,-0.234,-0.089,0.125,0.559,-0.126,-0.691,0.312,-0.093,0.02,-0.006,1.0,0
1.99,-0.714,1.721,3.848,1.028,1.018,0.004,0.962,-0.485,-0.118,0.244,0.798,0.16,0.77,-0.178,0.663,-0.004,-0.056,5.99,0
-0.057,-0.026,-0.258,-1.1,-0.107,1.291,0.209,2.379,1.514,0.105,-0.059,-0.089,0.256,0.064,-0.708,-1.094,0.191,0.116,39.0,0
1.188,0.279,0.082,-0.075,0.069,-0.297,0.765,0.606,-0.148,-0.047,-0.221,-0.617,0.096,-0.332,0.176,0.125,-0.008,0.016,4.86,0
0.763,-0.642,0.438,0.983,0.345,-0.335,-0.837,1.248,-1.191,0.097,0.218,0.346,-0.112,-0.947,0.119,1.166,-0.083,-0.006,177.57,0
-0.309,0.865,1.025,0.718,0.059,-0.494,0.638,0.474,0.458,0.224,-0.284,-0.551,-0.218,-1.347,-0.125,0.138,0.116,-0.128,3.08,0
1.987,0.087,0.371,-0.571,-0.147,1.946,0.979,-1.734,0.042,-0.215,-0.149,0.06,-0.011,-0.608,0.055,0.611,-0.074,-0.05,16.98,0
1.989,-2.003,-1.751,0.222,0.046,-0.508,1.168,-1.078,0.068,-0.13,-0.322,-0.512,0.318,0.66,-0.517,-0.408,0.044,-0.005,137.95,0
1.709,-1.729,-0.672,-0.98,-0.316,-0.288,-1.183,-0.093,-0.022,-0.144,-0.131,-0.424,-0.116,-0.452,-0.149,0.737,-0.139,-0.046,269.53,0
1.177,-1.32,-2.271,0.394,0.454,1.094,-1.766,-1.432,0.569,-0.089,0.167,0.82,-0.006,0.654,0.306,-0.028,0.096,0.029,25.0,0
-0.429,0.787,0.389,0.385,0.058,-0.353,-0.623,-0.41,1.018,0.237,-0.027,0.374,-0.159,0.031,-0.151,-0.269,0.253,-0.027,20.91,0
0.097,0.622,0.173,-1.15,0.056,0.712,1.024,0.42,1.498,-0.123,-0.131,-0.298,0.103,-0.632,-0.559,-0.495,-0.016,0.01,25.53,0
-0.942,0.115,-0.483,-0.537,0.266,-1.004,1.881,-1.51,-0.633,-0.334,-0.37,-0.498,-0.422,-0.805,0.868,-0.096,0.108,0.01,15.0,0
-0.688,1.746,-0.316,-0.22,0.473,-1.568,-0.126,1.279,0.849,0.138,-0.157,-0.516,0.059,0.345,-0.399,-0.037,0.253,0.14,4.02,0
-2.169,1.948,-0.59,-0.646,1.253,-0.015,0.4,-0.329,0.035,-0.093,-0.184,-0.582,0.077,-0.429,0.088,0.353,0.031,0.086,1.0,0
1.565,-1.567,-1.306,-1.101,-0.111,2.323,-0.647,1.189,1.09,0.243,0.081,-0.143,0.107,0.043,-0.422,-1.164,0.024,0.0,242.21,0
2.021,-0.074,0.46,-0.744,-0.209,1.157,-0.42,0.013,0.485,-0.102,-0.305,-0.711,0.029,-1.142,0.046,-0.029,-0.016,-0.023,46.9,0
1.231,0.266,-0.647,-1.29,-0.151,0.207,-1.13,1.213,-0.313,-0.173,-0.281,-0.877,0.184,0.636,0.128,0.078,-0.031,0.031,2.67,0
2.225,-0.833,-0.297,-0.424,-0.195,0.039,-0.899,-0.605,-0.234,-0.678,-0.314,-0.187,-0.036,-0.99,0.188,0.793,-0.053,-0.079,11.5,0
1.255,0.278,-0.466,-1.098,-0.144,0.191,-0.824,1.209,-0.191,-0.148,-0.3,-0.916,0.142,0.317,0.18,0.098,-0.03,0.029,1.98,0
0.333,0.749,-0.741,-0.265,-2.44,-0.129,-1.583,1.121,1.856,-0.435,2.251,-0.924,0.21,0.342,0.418,1.304,0.09,0.116,8.0,0
-0.731,0.326,0.753,-0.661,-0.253,-0.687,-0.613,-0.281,0.658,0.59,0.27,0.585,0.324,1.128,0.097,-0.442,0.348,0.276,204.16,0
1.253,0.107,-0.385,-1.316,-0.308,-0.03,-0.244,0.884,0.274,-0.042,-0.432,-1.368,0.191,0.4,0.082,0.62,-0.107,0.007,31.9,0
1.263,0.193,-0.08,-0.44,-0.08,0.267,-0.841,1.197,-0.055,-0.149,-0.112,-0.374,-0.124,-0.501,0.613,-0.385,0.012,0.017,18.99,0
1.191,0.292,-0.373,-0.797,-0.067,0.057,-0.182,1.358,-0.677,-0.145,-0.243,-0.682,0.204,0.351,0.089,0.105,-0.008,0.03,1.29,0
-0.291,1.415,1.561,-0.6,-0.738,-0.612,-0.087,1.003,2.196,0.391,-0.08,0.488,-0.473,1.015,0.12,-0.163,-0.092,-0.207,15.27,0
-0.53,1.132,0.525,0.061,0.467,-0.885,0.232,0.005,0.756,-0.124,0.129,0.237,-0.28,-0.995,-0.196,0.353,-0.025,0.065,1.5,0
1.862,-0.432,-0.395,-0.178,0.022,0.853,0.824,-0.075,0.282,-0.06,-0.151,-0.399,0.292,-0.423,-0.432,-0.665,0.025,-0.035,58.56,0
1.128,-0.093,-0.121,0.124,0.173,-0.15,0.051,0.802,-0.344,-0.085,-0.11,-0.324,0.142,-0.232,-0.006,0.854,-0.059,-0.008,21.42,0
0.288,1.729,-1.091,-0.985,0.555,-2.034,-0.17,0.765,-0.903,0.265,0.262,-0.634,0.093,0.188,0.369,-0.132,0.577,0.31,0.0,1
1.262,-0.889,-0.141,0.768,0.19,-0.899,0.179,0.529,1.163,0.279,-0.076,-0.556,-0.14,-1.726,0.316,-0.371,0.001,0.007,102.0,0
1.196,0.005,-0.282,-1.09,-0.214,-0.291,-0.275,0.154,0.625,0.005,-0.31,-1.063,0.104,0.352,0.153,0.716,-0.122,-0.005,46.8,0
2.226,-1.725,-1.956,-0.015,0.212,-0.682,-0.473,-0.243,0.027,-0.475,-0.097,0.183,0.301,-0.467,-0.573,-0.226,0.055,-0.046,10.0,0
-1.647,-4.17,-0.296,-1.67,-1.154,-1.998,0.062,-1.541,-0.995,1.242,1.276,-1.089,-4.154,0.745,-0.557,-0.437,0.173,0.515,991.22,0
2.009,0.252,0.545,-0.511,-0.192,1.411,2.205,-1.266,-0.005,-0.155,-0.437,-0.913,0.358,0.566,-0.33,0.107,-0.086,-0.044,4.49,0
1.966,-0.315,0.03,0.153,-0.067,1.024,2.168,0.546,0.192,0.037,-0.187,-0.425,0.255,0.041,-0.261,-0.623,0.034,-0.02,49.99,0
1.322,-0.307,-0.527,-0.086,0.04,0.305,1.906,-0.206,0.182,0.071,-0.033,0.069,-0.016,-0.427,0.284,-0.29,0.013,0.02,15.95,0
-0.779,0.988,0.045,0.384,0.646,-0.22,0.088,-1.328,1.005,0.037,0.013,0.199,-0.244,-0.657,0.006,0.412,0.224,0.119,19.99,0
1.192,0.245,-0.269,-0.288,0.049,-0.4,-1.285,0.973,-1.108,-0.221,0.028,0.025,0.019,0.099,0.24,1.034,-0.075,0.0,3.91,0
-0.263,0.603,0.489,-0.961,-0.116,-0.778,0.276,-0.494,1.164,0.073,-0.055,-0.136,0.132,0.515,-0.894,0.244,0.135,0.186,1.98,0
-2.951,2.613,-0.414,-1.256,1.261,0.48,0.001,-1.199,-0.584,0.372,-0.303,-0.868,0.042,-0.425,0.31,0.41,0.474,0.329,1.0,0
1.142,1.291,0.941,-0.958,-0.093,-0.033,0.441,0.315,-1.107,-0.006,-0.367,-0.714,-0.144,-0.305,0.698,-0.313,0.106,0.125,1.0,1
-0.444,0.662,0.477,-0.693,-0.195,0.469,0.346,0.362,-0.174,0.052,0.147,0.836,-0.287,0.042,-0.007,-0.829,0.256,-0.026,1.0,0
-0.556,-0.517,-0.928,0.078,0.314,-0.349,-1.418,0.675,1.474,0.076,0.251,0.766,-0.07,0.09,-0.593,-0.101,0.092,0.166,14.39,0
1.138,0.057,-0.468,-0.41,-0.072,0.307,0.744,-0.076,-0.274,-0.078,-0.164,-0.247,0.059,0.456,0.361,0.274,-0.002,0.017,21.34,0
-4.862,-2.723,-2.008,0.615,1.879,-1.116,-0.477,0.001,0.597,0.286,1.139,1.034,-0.806,-1.511,-0.192,0.081,1.215,-0.923,592.9,1
-1.146,-0.312,1.238,-0.573,-0.807,-1.502,0.139,-1.406,-0.33,-0.611,-0.186,0.793,0.178,0.269,-0.093,0.75,-0.639,-0.244,149.88,0
1.318,0.381,0.096,-0.578,-0.186,-0.007,1.016,1.085,0.114,-0.014,-0.336,-0.931,0.019,-0.478,0.35,0.144,-0.02,0.024,0.89,0
-1.532,-0.021,1.07,-0.441,-0.508,1.019,0.427,0.824,-0.01,-0.312,-0.358,-0.222,0.095,0.579,-0.231,-0.343,-0.307,-0.268,3.3,0
0.546,0.911,0.483,-0.776,-2.953,-0.629,-1.5,-0.39,0.079,0.372,-1.014,1.148,0.016,0.016,0.078,-0.233,0.192,0.352,0.78,0
1.047,-1.279,-1.636,0.365,0.305,0.662,-0.786,-1.039,0.461,0.215,0.265,0.887,-0.259,0.083,0.505,0.093,0.076,0.057,121.83,0
-0.95,0.09,1.792,-1.118,-0.219,0.532,0.158,-1.23,-0.823,-0.181,-0.164,-0.382,0.091,-1.14,-0.403,-0.364,0.039,0.331,67.3,0
-0.686,-0.143,-0.605,-0.148,-0.447,1.238,0.266,0.092,1.053,-0.221,-0.189,-0.113,-0.057,-0.317,-0.764,-0.689,-0.065,-0.094,227.72,0
1.48,-0.862,-1.724,-1.312,-0.344,-2.038,1.431,0.415,-0.453,-0.278,-0.167,-0.041,0.087,0.923,0.35,-0.243,0.037,0.029,15.0,0
-0.349,1.254,1.179,-0.891,0.232,-0.686,-1.084,-0.754,0.31,-0.2,0.297,0.832,-0.215,0.38,-0.276,0.063,0.256,0.198,0.77,0
0.93,-2.633,-1.571,0.064,0.072,1.965,-0.982,-0.855,0.948,0.87,0.089,-0.711,-0.155,-0.296,-0.755,0.35,-0.129,0.032,552.0,0
-4.474,-5.335,2.319,-2.865,0.661,-1.229,-0.126,-1.2,-0.758,1.371,0.289,-0.79,0.448,0.048,-0.555,0.784,0.224,-0.609,214.98,0
-1.493,-0.731,-0.854,-0.772,0.552,-0.753,-1.388,-0.094,0.386,0.254,0.537,0.987,-0.323,0.061,0.695,0.128,-0.101,-0.12,77.85,0
-0.347,1.177,0.085,-0.96,-0.118,-0.512,0.878,0.811,-0.097,0.171,-0.253,-0.627,-0.015,0.355,-0.133,0.069,0.249,0.1,6.99,0
-0.346,1.212,0.128,-0.949,-0.145,-0.585,1.36,0.758,-0.101,0.201,-0.247,-0.588,-0.021,0.368,-0.117,0.068,0.252,0.101,6.99,0
1.212,-0.249,-1.233,-0.462,0.132,1.08,-1.513,0.828,-0.215,-0.208,0.07,0.302,-0.027,0.402,0.276,0.579,-0.004,0.019,0.1,0
1.986,-0.504,-0.318,0.398,0.2,0.994,0.359,-0.299,0.201,-0.123,0.18,0.681,0.13,0.343,-0.226,0.542,-0.027,-0.054,10.0,0
1.18,-0.685,-0.777,-0.626,-0.034,-1.24,-0.803,0.146,0.631,0.142,-0.074,-0.567,0.113,0.175,0.162,-0.535,-0.023,0.014,89.0,0
0.162,0.755,0.513,-0.625,-0.064,0.167,-0.646,-1.053,0.096,-0.151,-0.175,-0.472,0.203,-0.428,-0.901,0.036,-0.044,0.038,1.79,0
-0.466,0.997,1.025,0.338,0.039,-0.365,0.518,0.462,-0.239,0.315,0.048,0.043,0.014,-0.185,-0.063,-0.624,0.186,0.233,131.6,0
-1.102,0.148,-0.745,-0.438,0.374,-1.134,1.12,-2.168,-0.497,-0.43,-0.292,-0.352,-0.39,-0.441,0.746,-0.15,-0.032,0.015,15.0,0
-0.831,1.546,0.133,-0.841,0.658,-0.25,0.976,-0.492,0.132,-0.065,-0.245,-0.687,0.085,-0.646,-0.276,0.188,0.115,0.016,8.99,0
-1.05,-0.157,1.479,-0.934,-0.097,-0.585,0.258,0.388,0.819,0.58,0.194,0.52,0.004,0.018,-0.142,-0.344,0.204,0.014,26.0,0
-1.902,0.999,-0.077,-0.101,0.706,-0.235,0.436,0.354,0.687,-0.298,-0.053,-0.327,-0.514,-0.397,0.216,-0.468,-0.614,-0.451,1.0,0
1.477,-0.387,-0.085,-0.478,-0.181,-1.302,-0.037,-0.172,1.323,0.097,0.171,0.381,-0.305,-0.675,0.895,-0.037,-0.036,-0.019,15.0,0
1.412,-0.874,-1.294,-0.885,-0.241,-2.222,1.221,0.634,-0.472,-0.27,-0.571,-1.329,0.328,0.33,-0.011,-0.637,0.035,0.031,39.85,0
-0.806,-0.045,-0.823,0.479,0.4,-0.856,0.534,0.127,-0.908,-0.193,-0.148,0.091,-0.307,-0.491,0.211,0.763,0.28,0.12,27.56,0
-1.938,0.224,-1.608,0.146,1.124,-1.023,-1.479,-0.012,0.064,-0.434,-0.115,0.027,-0.182,-0.057,-0.109,-0.171,0.209,0.069,86.0,0
1.563,-1.374,1.342,4.073,1.076,1.357,0.08,1.3,-0.478,0.27,0.164,0.095,0.144,0.697,-0.427,-0.435,0.037,0.002,207.0,0
-1.385,1.736,2.178,3.109,1.868,-0.065,-0.096,0.835,-0.152,0.026,0.397,1.159,0.072,0.727,-0.617,-0.223,0.067,0.022,1.29,0
-4.312,1.886,-1.185,-2.112,0.273,0.29,-1.024,1.65,-0.01,-0.719,0.551,-0.068,-1.115,0.269,-0.021,-0.963,-0.919,0.001,60.0,1
1.204,0.131,-0.616,-0.811,-0.011,-0.068,-0.867,0.433,0.101,-0.159,-0.205,-0.681,0.163,0.501,0.124,0.068,-0.039,0.008,0.89,0
-0.473,0.996,-0.48,0.507,0.361,-0.61,-0.651,0.554,0.333,0.187,0.2,0.901,-0.066,0.637,-0.448,0.345,0.447,0.223,8.34,0
-0.469,0.791,0.514,-0.128,-0.758,0.07,-0.274,1.424,0.064,0.207,-0.016,0.659,-0.25,0.092,-0.376,-0.395,-0.278,-0.447,77.0,0
-0.407,1.085,0.05,-0.705,0.051,-0.405,-0.065,1.134,-0.571,0.064,-0.216,-0.524,0.055,0.346,-0.281,0.082,0.262,0.098,2.58,0
-1.183,-0.298,0.655,3.891,1.517,-1.757,0.335,-0.643,-0.227,-0.225,-0.225,-0.416,-0.182,0.976,0.491,-0.269,-0.057,0.072,6.99,0
-0.541,0.486,0.672,-0.626,-0.196,1.199,-1.654,1.382,-0.122,-0.1,0.027,0.394,-0.257,-0.807,0.069,-0.762,0.119,-0.041,1.0,0
-1.329,1.039,-0.335,1.818,-1.218,-0.21,-0.372,0.921,-0.907,-1.271,1.771,0.928,0.385,-1.491,-0.452,-0.026,0.232,-0.146,333.2,0
1.054,-0.026,-0.599,1.082,0.601,0.215,-2.291,-0.477,-0.773,-0.312,-0.053,-0.117,0.047,-0.369,0.16,-0.004,0.04,0.015,3.8,0
-1.618,-1.271,-0.222,-1.024,0.479,-2.413,0.312,0.251,-0.482,-0.059,-0.111,-0.615,-0.247,-0.491,0.378,-0.323,-0.05,-0.195,15.0,0
1.942,0.083,0.628,-0.849,-0.207,0.947,-0.719,-0.065,0.034,-0.076,-0.168,-0.374,0.023,0.293,0.204,-0.315,-0.003,0.004,64.05,0
-1.771,-0.162,0.181,1.645,1.28,-0.128,-0.851,0.296,-2.003,0.152,0.46,1.092,0.212,-0.983,-0.323,0.553,0.227,0.022,129.0,0
0.1,0.395,0.342,0.001,0.125,-0.123,-0.469,-0.757,-0.152,-0.082,0.106,0.231,0.116,0.701,-0.444,0.103,-0.022,-0.002,49.95,0
-0.183,0.268,2.564,3.763,0.748,-1.794,0.03,0.636,-1.124,-0.492,0.017,0.46,-0.163,0.675,-0.249,-0.43,0.146,0.172,60.0,0
1.143,-0.085,-0.829,0.602,0.388,0.905,-2.757,-1.153,-0.361,-0.344,-0.042,0.108,-0.159,-0.146,0.591,0.253,0.03,0.016,1.52,0
-0.519,-0.296,2.353,3.374,-0.123,-0.776,-0.141,0.992,0.349,0.516,0.444,-2.139,-0.697,1.006,1.238,0.146,-0.029,0.186,291.63,0
-6.6,6.245,-2.059,5.374,-28.036,-3.095,-3.165,-0.605,-1.226,7.164,-14.059,3.702,2.404,-0.776,-0.854,-0.099,-0.345,0.286,1.98,0
2.326,-0.595,0.754,-0.864,-0.449,-1.103,-0.746,-1.055,1.555,-0.047,0.438,1.264,-0.412,-1.303,0.886,0.367,-0.108,-0.117,24.0,0
-0.786,1.955,0.624,-1.109,-0.926,0.86,0.756,0.755,0.239,1.0,-0.217,0.691,-0.078,0.404,-0.534,-0.536,0.025,-0.643,0.89,0
-1.769,0.865,-0.688,-1.248,0.845,-0.189,-1.693,0.087,-1.714,-0.534,-0.042,-0.742,0.022,0.325,-0.306,-0.101,-0.339,-0.09,34.0,0
-0.637,0.245,-0.15,-0.512,0.06,-0.475,-1.069,-0.177,-0.7,0.265,0.149,0.188,0.339,0.233,-0.337,0.808,0.153,0.103,154.99,0
-4.876,3.816,-1.548,-1.62,2.013,1.096,0.339,-0.732,-0.187,0.102,-0.289,-0.396,0.7,0.027,-0.208,0.152,0.02,0.193,4.94,0
1.919,-0.794,-0.976,-0.802,-0.187,1.606,1.233,0.55,0.212,0.026,0.202,0.762,0.084,0.092,-0.272,0.728,-0.034,-0.04,70.0,0
2.042,-0.122,0.054,-0.71,-0.157,0.331,-0.146,-0.617,0.557,-0.215,-0.261,-0.66,0.29,-0.341,-0.292,0.199,-0.076,-0.074,1.79,0
2.085,0.053,0.173,-0.846,-0.373,1.829,1.925,-0.637,0.023,-0.251,-0.459,-0.924,0.307,-0.476,-0.277,0.187,-0.094,-0.071,1.98,0
2.074,-0.063,0.212,-0.83,-0.246,0.807,-0.3,0.989,-0.242,-0.255,0.264,0.899,0.021,0.687,0.329,-0.446,0.004,-0.049,1.0,0
-0.448,1.327,0.411,-0.864,0.425,0.183,-1.35,-0.062,-0.339,-0.065,-0.34,-0.95,0.212,0.527,-0.408,0.128,0.204,0.074,12.58,0
-1.42,0.215,-0.651,-0.14,0.685,0.249,0.488,0.641,-0.561,0.058,0.307,0.638,-0.286,-0.022,0.267,0.751,-0.093,-0.063,33.75,0
-0.307,1.106,0.523,-0.523,-0.041,-0.402,0.72,0.907,0.223,0.176,-0.312,-0.809,-0.122,-0.494,-0.032,0.122,0.247,0.091,0.89,0
2.043,-0.248,0.634,-0.298,-0.075,0.411,-1.981,-0.86,0.687,-0.257,-0.031,-0.093,0.015,0.09,0.218,0.369,-0.11,-0.083,29.95,0
-2.723,-1.766,2.692,-0.395,-0.34,-0.847,0.492,-1.187,-1.333,-0.784,0.775,0.214,0.612,-0.51,-0.929,-0.248,0.703,0.038,38.34,0
-0.931,0.201,-0.644,-0.937,0.421,-1.971,0.879,-0.236,1.008,0.19,0.148,0.009,0.013,0.531,-0.314,-0.563,-0.007,-0.008,5.0,0
-0.587,0.895,0.608,1.548,0.536,-0.945,-0.43,-3.281,-1.212,-0.162,0.363,1.234,-0.304,0.734,-0.029,0.176,0.159,0.163,19.29,0
2.123,-1.18,-0.709,0.23,0.161,0.026,-0.532,-0.348,0.981,0.032,0.334,0.883,0.067,0.107,-0.113,-0.102,-0.009,-0.054,39.0,0
1.26,0.288,0.399,0.044,-0.049,-0.291,0.729,0.239,0.351,-0.031,0.017,0.068,-0.274,-0.808,0.829,-0.277,0.01,0.002,16.72,0
1.169,0.184,-0.212,-0.3,0.137,-0.084,-0.85,0.752,-0.26,-0.163,-0.22,-0.683,0.158,-0.049,0.081,0.11,-0.017,0.015,1.98,0
-1.348,2.523,-0.662,-0.599,-0.33,-1.853,-1.114,-0.293,0.832,0.349,1.08,-0.352,-0.218,0.126,-0.074,0.179,0.613,0.234,1.0,1
0.22,0.626,0.305,0.546,0.098,0.18,0.914,0.308,0.349,0.037,0.425,1.466,0.056,0.447,-1.201,-0.549,0.373,0.31,33.65,0
-1.045,1.021,0.433,-0.094,0.039,-1.268,0.457,0.217,-0.052,-0.013,-0.298,-1.01,0.068,0.153,0.063,-0.819,-0.058,0.084,60.0,0
-0.278,0.235,0.147,0.116,0.089,-0.184,-1.356,1.321,1.22,0.143,-0.012,0.04,-0.023,-0.277,-0.828,0.984,-0.091,-0.103,8.0,0
-1.214,0.085,-1.143,-0.496,0.819,-2.397,-0.041,0.168,-1.126,-0.72,-0.061,-0.217,-0.169,-0.476,0.141,-0.324,-0.452,-0.189,1.0,0
-1.902,-6.573,-2.787,0.123,-0.651,-2.387,1.448,-0.933,-0.105,3.322,0.901,-0.896,-1.705,0.139,0.071,-0.253,-0.316,0.305,1781.1,0
1.189,-0.03,-0.906,-0.865,-0.06,0.669,-1.143,-0.046,0.103,-0.187,-0.286,-0.721,0.125,0.7,0.255,0.164,-0.023,0.019,11.8,0
1.193,-0.667,-1.372,0.341,0.276,1.881,-0.407,-0.91,0.727,-0.085,-0.127,0.036,-0.085,-0.011,0.28,1.173,-0.007,0.012,14.4,0
-2.336,2.533,-1.609,2.38,-13.086,-1.637,-1.074,-0.466,-1.297,2.84,-6.615,1.024,0.371,-0.05,-0.042,-0.046,0.07,0.32,195.0,0
-0.217,0.523,-0.04,-1.501,-0.725,-0.574,2.656,-0.664,0.431,0.24,0.136,0.744,-0.276,0.925,0.19,-0.235,-0.118,-0.121,15.0,0
1.177,0.032,-0.298,-0.487,-0.068,-0.178,0.338,0.346,0.233,0.014,-0.032,-0.18,-0.068,0.033,0.37,0.391,-0.05,0.006,39.99,0
1.898,-0.338,0.445,-0.202,-0.137,0.32,0.526,0.164,0.117,0.005,0.337,0.904,-0.106,0.273,0.272,-0.132,-0.036,-0.05,86.0,0
1.232,-0.897,0.75,-0.304,-0.206,0.007,-1.313,-0.828,-0.122,0.551,0.22,-0.162,-0.393,0.159,0.316,-0.556,-0.089,0.032,411.66,0
0.999,-1.308,-1.052,-0.747,-0.223,-0.518,-1.524,0.219,-0.336,-0.136,-0.364,-1.045,-0.246,-0.105,0.355,1.105,-0.124,0.029,234.98,0
-0.22,1.192,0.216,-1.281,0.143,-0.13,-0.261,0.457,0.059,-0.155,0.403,1.293,-0.084,0.006,-0.77,-0.215,0.383,0.259,2.33,0
