INCOME,OVERAGE,LEFTOVER,HOUSE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,AVERAGE_CALL_DURATION,CHURN
98189,0,0,553839,266,1,14,STAY
126910,171,16,448602,482,29,4,LEAVE
139048,0,0,206140,407,1,5,LEAVE
102648,69,15,485534,493,4,12,LEAVE
46110,174,0,225583,247,28,13,LEAVE
28895,0,0,715285,159,0,9,STAY
85246,0,12,864913,207,0,5,STAY
104543,248,22,210226,705,22,2,LEAVE
65981,177,31,870290,293,16,2,LEAVE
158515,55,5,377472,316,5,6,LEAVE
31649,62,83,237696,143,4,2,STAY
59086,64,0,790462,268,4,13,STAY
30931,46,6,274144,193,3,4,STAY
21948,233,18,288131,245,12,6,LEAVE
134900,217,0,153118,673,27,15,LEAVE
113609,0,0,222164,800,0,15,STAY
126321,0,16,979867,761,1,4,STAY
96831,211,25,703359,267,27,1,STAY
38451,0,0,863980,149,1,14,STAY
40746,82,19,690082,184,4,4,STAY
133570,182,0,429448,766,13,11,LEAVE
51395,53,20,988617,325,3,6,STAY
27529,56,11,166645,145,4,6,LEAVE
72119,225,0,578118,471,12,8,STAY
20878,46,74,610202,412,4,1,STAY
49727,0,0,255224,183,1,15,LEAVE
71443,80,21,493775,273,4,6,LEAVE
98745,0,0,319796,270,0,8,LEAVE
69424,64,85,551035,292,4,2,LEAVE
130666,179,46,866331,417,23,2,LEAVE
27479,166,47,442162,135,12,1,LEAVE
46931,73,15,673796,132,5,5,STAY
148150,67,19,261186,629,4,2,STAY
158350,187,33,395595,658,0,1,LEAVE
60995,59,0,167192,255,5,14,STAY
109955,64,16,253594,533,5,8,STAY
77506,273,51,814841,358,29,2,STAY
49190,170,14,192211,297,13,2,LEAVE
158331,196,24,798343,254,26,6,LEAVE
151641,46,10,511667,421,5,4,STAY
33511,0,0,724312,164,0,10,LEAVE
73805,55,49,267694,250,3,2,LEAVE
107221,0,72,234357,700,0,1,STAY
38068,194,21,189085,232,16,4,LEAVE
100717,0,16,527257,637,0,6,STAY
22066,57,0,875069,235,3,9,STAY
28999,236,0,248502,192,15,11,LEAVE
23709,0,9,404093,206,1,6,LEAVE
77012,58,78,496947,364,5,2,STAY
154532,217,40,869580,805,25,2,LEAVE
73844,179,0,715640,564,20,12,STAY
72508,169,0,702076,696,16,14,STAY
80536,0,33,263408,264,1,2,LEAVE
87204,0,0,279586,285,0,15,LEAVE
150968,190,17,162696,389,22,4,LEAVE
31834,227,38,359567,310,24,2,STAY
56269,204,8,282788,281,1,9,LEAVE
32500,253,19,995011,826,15,15,STAY
33962,40,36,418041,182,4,1,LEAVE
40528,252,77,742209,212,20,1,LEAVE
114394,236,23,861686,489,25,5,LEAVE
158198,185,10,286884,896,12,4,LEAVE
95064,0,24,956705,345,1,4,STAY
75990,270,50,337014,695,22,1,LEAVE
135137,0,84,152761,527,0,14,STAY
35965,74,0,565012,148,3,14,LEAVE
27075,38,47,377183,190,4,2,LEAVE
112046,0,41,775145,452,1,2,LEAVE
152647,77,81,216792,662,5,2,LEAVE
44687,39,15,567641,235,4,5,LEAVE
55168,36,0,289979,294,4,5,STAY
32704,0,0,241547,234,1,15,LEAVE
106312,33,0,437850,877,4,2,STAY
149414,54,76,181305,679,3,2,LEAVE
41140,72,0,258416,210,5,11,STAY
119536,50,13,733862,576,3,5,LEAVE
82320,43,55,294057,263,5,2,STAY
102382,200,0,228314,867,28,1,LEAVE
29879,0,0,185085,193,1,14,LEAVE
103724,53,21,267028,795,5,6,STAY
79106,66,0,548254,373,5,13,STAY
80616,249,9,885839,256,21,6,STAY
59287,0,33,713287,302,0,2,STAY
45150,52,0,740102,150,5,8,STAY
34686,206,76,790434,199,15,2,STAY
91395,0,0,886771,395,1,6,LEAVE
87349,59,75,484381,158,3,1,STAY
22274,57,12,178107,215,0,6,LEAVE
123831,161,44,263761,721,23,2,LEAVE
122160,0,0,708252,248,1,12,LEAVE
39959,50,0,987849,195,5,10,STAY
76284,74,0,552368,371,4,13,LEAVE
91455,199,17,789183,330,16,9,STAY
53803,0,0,255701,311,0,9,STAY
146178,201,15,707662,650,21,5,LEAVE
92256,189,9,636509,327,11,5,STAY
140316,75,65,956536,499,5,1,LEAVE
29739,0,0,239783,144,3,8,LEAVE
49966,0,22,503938,215,1,6,STAY
32285,0,6,208155,238,0,9,STAY
156468,0,72,214495,633,1,1,STAY
109068,151,49,187402,614,15,2,LEAVE
47014,149,10,220476,190,12,10,LEAVE
61763,0,57,251498,301,4,1,STAY
129057,0,10,485364,217,1,4,STAY
130631,29,7,396605,704,3,6,LEAVE
22445,0,16,665687,198,1,4,STAY
158321,83,31,986007,563,4,1,STAY
152461,65,19,253410,414,4,1,LEAVE
143200,160,85,184808,451,23,2,LEAVE
28519,202,68,597211,144,11,1,LEAVE
106944,44,11,790717,866,4,4,LEAVE
34606,182,23,192556,187,21,6,LEAVE
114424,65,0,937907,895,5,1,LEAVE
152206,188,0,253955,835,28,9,LEAVE
100356,183,14,254500,731,28,4,LEAVE
35701,213,42,968928,246,18,1,STAY
50740,195,81,249241,179,20,2,LEAVE
155625,189,30,291736,622,22,2,LEAVE
138892,211,21,685967,444,19,6,LEAVE
108745,154,65,166810,549,22,2,STAY
28514,196,0,560548,225,17,11,STAY
56865,70,0,342420,295,5,13,LEAVE
43607,34,0,384136,194,4,15,LEAVE
54030,166,64,480973,264,0,2,LEAVE
53473,58,0,320509,352,28,10,LEAVE
28136,200,0,787611,138,3,1,STAY
100585,76,61,170526,480,5,2,STAY
80947,38,18,451342,296,4,5,STAY
33825,0,0,155349,152,1,15,STAY
159400,44,19,889550,639,4,4,STAY
34958,56,62,374130,148,3,1,LEAVE
27659,180,86,387870,146,20,1,LEAVE
134070,63,0,875141,342,4,9,STAY
32129,204,0,324693,170,26,15,LEAVE
53488,192,18,366078,295,19,4,STAY
131635,201,8,603108,413,17,5,LEAVE
89890,0,81,156278,299,1,2,STAY
45567,0,0,828902,754,1,6,STAY
38353,0,71,173455,157,0,1,LEAVE
20517,50,21,313371,176,3,4,LEAVE
123112,0,78,922319,461,1,1,LEAVE
108377,73,0,415865,367,5,13,STAY
109762,0,0,675633,738,0,10,LEAVE
116181,247,89,202905,450,4,1,LEAVE
51066,203,0,564762,350,20,12,STAY
47237,48,0,900390,190,4,14,STAY
152827,0,0,278871,412,3,10,STAY
36442,51,0,520846,212,4,5,STAY
109725,72,0,288754,602,10,13,STAY
31829,47,83,227820,231,3,1,LEAVE
100196,227,0,541122,757,15,11,LEAVE
120336,159,0,209157,144,15,2,LEAVE
106044,128,0,783205,577,24,10,LEAVE
86999,76,0,284396,262,3,10,STAY
48107,209,81,707176,249,15,2,STAY
147726,135,66,195148,455,17,2,LEAVE
68972,162,0,347667,390,0,10,LEAVE
77295,183,0,963513,358,12,13,STAY
159358,194,19,451506,575,28,6,STAY
150637,36,73,647000,631,5,5,LEAVE
152138,0,24,514355,314,1,4,STAY
85261,71,70,715006,713,12,1,STAY
38392,0,84,272617,232,1,2,LEAVE
147467,72,84,277627,810,4,1,STAY
131113,0,76,420958,619,1,1,STAY
100438,0,0,193085,666,1,12,LEAVE
85454,194,32,297596,377,29,1,LEAVE
79982,65,22,910951,262,0,5,STAY
20667,228,41,296001,304,11,1,LEAVE
87021,180,0,783020,266,22,14,LEAVE
100943,42,27,233648,512,4,1,LEAVE
158532,179,0,615411,570,15,8,LEAVE
151754,46,0,253280,500,4,15,STAY
49386,0,78,153808,241,0,2,LEAVE
32734,0,46,380763,223,1,2,LEAVE
132576,0,54,461779,555,0,1,LEAVE
56092,201,15,936913,315,28,4,STAY
68344,216,8,153224,766,21,6,LEAVE
150186,0,0,178654,470,1,6,LEAVE
22092,0,78,285269,219,1,2,STAY
93357,156,0,242948,312,16,14,LEAVE
113417,222,0,589676,412,14,10,LEAVE
26140,0,0,355927,228,1,12,LEAVE
91699,76,9,281488,327,3,13,LEAVE
27061,59,0,919648,192,3,8,STAY
33120,0,0,359443,262,24,13,LEAVE
131311,0,16,903912,695,0,1,STAY
105734,43,60,644556,408,5,1,LEAVE
71798,185,0,281717,296,24,13,LEAVE
31239,0,10,287757,244,5,5,STAY
38493,60,0,529915,211,3,12,STAY
64035,53,0,522610,156,5,10,LEAVE
48708,141,12,183097,131,10,6,LEAVE
53285,0,24,522963,258,3,5,STAY
40972,208,0,400174,247,20,8,LEAVE
33419,0,18,200043,146,1,5,STAY
30265,164,69,254718,142,28,1,STAY
37546,213,84,193208,150,21,9,LEAVE
66329,166,0,549879,340,27,14,LEAVE
64585,184,9,942561,276,16,5,STAY
95837,0,13,847864,283,0,6,STAY
125722,67,46,196867,795,3,1,STAY
122184,153,0,819917,842,1,8,LEAVE
39916,0,0,220186,177,1,11,LEAVE
38965,0,30,558243,159,0,1,LEAVE
44640,0,35,669201,144,0,9,STAY
39362,78,0,776637,187,4,6,LEAVE
26047,0,0,821757,160,1,15,LEAVE
51920,0,6,461025,307,1,6,STAY
32322,217,22,507771,229,19,4,STAY
117838,0,27,179508,494,3,5,LEAVE
46099,192,38,785513,233,22,2,STAY
87825,0,13,194993,317,0,5,STAY
29338,43,22,164753,133,3,6,STAY
31131,61,0,608301,165,5,13,STAY
36967,0,5,213515,245,0,5,STAY
112371,0,24,529761,556,0,4,STAY
157905,201,0,193543,555,25,12,LEAVE
108714,210,78,284544,793,10,4,LEAVE
107530,197,42,826459,551,25,1,STAY
137001,56,84,291435,709,13,15,STAY
139913,0,27,167480,579,1,2,LEAVE
66032,0,48,579218,327,0,2,LEAVE
32309,0,13,940539,165,0,1,STAY
89274,66,21,773349,374,4,4,STAY
24002,39,0,598104,168,5,12,LEAVE
106888,182,0,189361,507,14,13,LEAVE
133866,216,19,239121,439,21,4,LEAVE
21744,40,0,158432,162,5,14,STAY
28437,0,18,184782,209,1,6,STAY
71954,217,14,723333,448,11,6,STAY
42777,189,56,715740,178,20,12,STAY
75560,295,13,289225,344,20,6,STAY
48808,0,67,839720,191,1,1,STAY
54978,59,65,242755,329,5,4,LEAVE
81471,204,0,294514,392,22,12,STAY
26712,29,68,222577,241,3,1,LEAVE
158296,81,63,549076,892,4,1,STAY
39716,69,16,636904,225,3,5,STAY
89923,169,11,852400,321,1,4,STAY
45325,181,83,908480,306,19,2,STAY
90946,0,0,447348,252,1,11,LEAVE
35737,0,0,838334,204,0,2,STAY
89404,80,53,598067,389,5,2,LEAVE
132826,0,0,516804,431,0,15,LEAVE
44029,0,23,854808,346,1,4,STAY
107723,155,43,496568,547,26,2,STAY
98539,0,16,450514,331,0,4,STAY
70337,216,0,728355,363,11,15,STAY
95177,0,24,439663,368,1,5,STAY
36703,0,36,533695,131,3,1,LEAVE
85748,51,0,317601,357,5,10,LEAVE
27065,63,0,895123,160,4,10,STAY
107953,208,21,226333,177,14,5,STAY
106598,41,22,215059,889,3,6,STAY
158533,0,6,796976,621,0,4,STAY
69891,0,64,916273,373,0,1,STAY
143575,0,26,948221,534,28,1,LEAVE
155813,206,86,664827,617,13,2,LEAVE
29224,191,53,408304,249,18,2,LEAVE
88016,0,11,640773,280,17,4,STAY
46363,156,24,300209,138,5,4,LEAVE
103542,0,21,686902,577,5,5,LEAVE
95309,0,16,198817,265,1,1,STAY
151402,184,54,608710,754,21,1,LEAVE
38081,178,63,798449,158,25,1,STAY
129527,63,12,579985,869,11,5,LEAVE
104239,0,0,439244,635,0,15,LEAVE
79220,61,57,965647,385,3,2,STAY
43189,61,0,193887,202,3,15,STAY
139553,0,0,399315,834,0,15,STAY
89960,0,18,749527,375,0,1,STAY
139541,0,9,655749,304,0,5,STAY
25317,64,0,174825,175,5,6,LEAVE
157082,44,0,678861,866,3,14,LEAVE
82843,225,23,858360,377,17,5,LEAVE
45874,214,63,901690,246,23,1,LEAVE
33672,28,0,347000,170,5,15,LEAVE
70087,68,42,636935,361,4,1,STAY
22603,0,31,619936,218,10,1,STAY
33803,0,26,364981,146,1,1,LEAVE
76567,57,6,755064,371,5,5,STAY
128955,33,0,560829,407,3,5,STAY
69036,132,22,608631,309,23,6,LEAVE
50225,0,8,193197,363,0,4,STAY
42822,141,65,990942,187,20,2,STAY
99327,217,23,843910,319,22,5,STAY
53521,223,21,439441,344,19,6,LEAVE
26410,0,0,510909,748,0,13,STAY
158287,41,15,379334,498,4,5,STAY
40268,0,0,244569,217,0,14,STAY
95317,74,38,996013,299,0,2,LEAVE
40901,66,15,549918,222,4,4,LEAVE
34930,223,22,305523,696,20,5,LEAVE
151957,223,22,183836,721,28,4,LEAVE
93694,0,35,534493,306,29,2,LEAVE
55998,0,57,760896,330,0,15,STAY
101744,167,17,760805,708,10,5,LEAVE
126376,199,26,771713,580,16,11,LEAVE
24156,203,0,912308,182,11,14,STAY
36604,251,9,244442,156,18,6,LEAVE
64138,80,23,920094,298,4,2,STAY
144312,45,82,972420,399,5,1,STAY
98396,91,10,187457,371,5,2,LEAVE
58687,78,0,183751,279,4,2,STAY
61196,212,77,906212,286,24,2,STAY
56461,56,71,846499,303,4,1,STAY
121353,62,86,181852,681,4,2,LEAVE
64431,175,21,470675,351,18,6,LEAVE
121541,221,10,274147,631,15,6,LEAVE
136873,173,44,763419,738,19,2,STAY
109955,229,0,876991,192,26,13,LEAVE
104129,0,0,629436,225,1,9,LEAVE
71654,75,65,918810,317,4,1,STAY
59581,238,0,420304,313,1,8,LEAVE
38084,0,67,700675,754,1,1,STAY
121780,0,0,600336,787,0,12,STAY
104356,47,0,350891,553,4,10,STAY
94801,200,7,518975,287,12,6,LEAVE
33242,152,0,242367,179,21,13,LEAVE
58187,187,47,705957,379,10,2,STAY
64864,42,0,599342,303,3,8,STAY
158954,199,83,842094,444,24,2,LEAVE
96205,42,17,447655,406,3,5,STAY
123855,43,5,204209,443,4,14,LEAVE
141501,236,10,303307,642,18,5,LEAVE
154432,0,19,772826,644,0,4,STAY
44771,174,27,967115,232,29,1,STAY
66419,68,18,729132,319,4,4,STAY
158481,179,10,740817,767,24,5,LEAVE
62835,0,0,518682,261,4,9,LEAVE
123564,0,13,959253,827,1,2,STAY
32304,253,46,885180,140,16,1,STAY
81180,48,0,956226,379,3,10,STAY
32453,0,19,374316,143,1,4,STAY
120154,72,0,195809,633,4,11,LEAVE
114342,0,0,175444,727,0,13,LEAVE
39776,0,32,155892,236,0,2,STAY
136713,189,6,200446,668,15,5,LEAVE
119486,191,0,338041,432,25,13,LEAVE
71027,201,11,524493,392,18,6,LEAVE
129738,0,14,906958,583,1,6,STAY
149362,74,50,967417,624,4,2,LEAVE
72963,85,0,624187,352,5,5,STAY
137834,269,20,601190,713,27,5,LEAVE
141634,0,0,943010,172,0,11,LEAVE
39044,0,0,222199,152,3,15,STAY
95779,0,12,238621,388,15,5,STAY
73782,142,20,206751,378,23,6,STAY
73016,174,18,153582,268,22,5,LEAVE
122194,77,24,374030,876,5,6,LEAVE
151848,0,19,820217,546,1,4,STAY
123155,0,39,431903,331,17,1,LEAVE
71985,237,13,285089,353,21,6,LEAVE
50305,0,0,181850,320,16,9,LEAVE
20029,206,16,218249,132,11,5,STAY
93307,208,23,310365,357,25,4,LEAVE
83859,151,19,494476,397,4,4,LEAVE
76945,0,0,473002,373,3,11,LEAVE
65694,170,0,927220,322,19,10,STAY
62370,0,24,202815,356,1,5,STAY
26097,187,20,932919,327,11,5,LEAVE
147287,0,69,246962,599,0,2,STAY
82595,86,0,194991,248,4,10,STAY
134328,0,0,294946,512,0,6,STAY
43994,90,19,254256,217,18,6,LEAVE
29153,0,84,966233,362,0,2,STAY
57654,175,0,380707,271,13,2,LEAVE
35944,0,51,654920,201,0,2,LEAVE
40560,187,0,632804,144,28,13,LEAVE
100991,265,6,365483,484,15,1,STAY
47498,73,21,167209,217,4,4,STAY
106353,54,43,478045,568,5,2,LEAVE
39551,65,13,437480,132,3,14,STAY
38051,32,0,823570,176,5,15,STAY
42783,0,17,456189,200,1,4,LEAVE
48870,211,0,428944,173,29,10,LEAVE
158497,66,6,508470,215,5,6,STAY
54194,204,0,819721,298,26,14,STAY
119568,224,45,603781,829,28,1,LEAVE
107621,0,34,396761,726,1,6,STAY
102640,44,19,161328,896,5,6,LEAVE
135859,61,0,605912,896,0,12,LEAVE
35626,154,0,869010,222,18,15,STAY
38339,0,8,697522,207,1,5,STAY
38146,63,13,171384,195,5,10,STAY
37588,202,0,224391,193,17,13,LEAVE
41265,0,11,274366,130,1,6,STAY
34915,190,50,508470,188,16,2,LEAVE
93397,0,0,273652,287,0,11,LEAVE
27809,0,20,285643,265,0,5,STAY
27278,78,31,486569,204,3,1,LEAVE
26821,153,0,435621,219,29,1,LEAVE
140476,47,20,811316,713,5,6,STAY
41412,69,6,521756,245,3,5,STAY
87688,236,33,461173,253,12,2,STAY
51977,0,16,520268,285,1,4,STAY
90761,70,88,157214,360,5,1,LEAVE
41887,221,63,258063,226,1,5,LEAVE
36093,0,0,889286,243,0,8,STAY
115305,0,5,820820,601,4,4,STAY
48165,0,0,824849,169,1,13,LEAVE
77336,0,0,853621,356,0,14,LEAVE
151676,0,0,397434,131,1,15,STAY
104968,87,16,444723,676,5,6,LEAVE
95866,0,23,209881,304,0,4,STAY
47332,184,18,794826,226,0,6,STAY
158521,36,57,742620,846,5,2,STAY
65176,82,17,778888,375,5,6,STAY
134855,214,24,315251,620,19,4,STAY
109340,205,30,197946,472,17,1,STAY
97805,38,10,181446,309,0,6,LEAVE
110392,54,0,515338,861,5,15,LEAVE
67872,0,7,213639,311,0,4,STAY
56274,194,0,813173,398,12,9,LEAVE
38553,57,16,438771,177,4,5,STAY
148722,54,0,928853,542,4,10,LEAVE
39211,52,26,358363,166,4,2,LEAVE
127883,144,21,225957,186,13,4,LEAVE
80764,232,0,161050,265,29,11,STAY
156314,52,12,699627,455,3,6,LEAVE
100587,0,0,855654,531,1,8,STAY
39553,43,20,648462,225,4,5,STAY
26650,60,24,681321,619,3,8,LEAVE
53646,68,73,170301,366,5,2,STAY
130789,282,6,442749,897,23,6,LEAVE
76071,0,74,959609,323,0,2,LEAVE
83759,188,12,243117,289,22,6,LEAVE
159561,0,66,988114,613,1,1,STAY
39951,69,20,625947,149,5,6,LEAVE
131889,0,0,469876,629,0,8,LEAVE
30747,39,0,523448,184,5,11,STAY
78749,0,41,981776,386,1,1,STAY
98070,0,13,234900,253,0,4,STAY
97629,188,51,722664,269,19,2,STAY
53785,0,39,186631,406,1,2,STAY
30845,76,53,502464,194,5,12,LEAVE
74051,48,56,745968,308,4,1,STAY
27279,222,82,652364,208,18,2,STAY
152948,75,75,230783,863,4,2,LEAVE
33011,173,0,996170,173,11,5,STAY
50763,212,0,215140,290,14,12,LEAVE
145753,0,0,296827,632,0,11,LEAVE
147479,0,22,295903,768,1,5,STAY
24324,0,64,786975,151,0,1,STAY
25344,183,0,208185,223,13,11,LEAVE
109350,0,56,371244,547,1,1,LEAVE
99907,0,89,571658,450,1,6,LEAVE
79752,48,0,775579,816,3,1,STAY
21602,58,13,715127,164,3,6,STAY
115176,77,0,306634,425,4,13,LEAVE
44232,65,0,709268,142,4,12,STAY
133536,0,18,243256,826,0,5,STAY
139004,0,9,257136,551,0,14,STAY
154149,65,69,874210,435,22,1,LEAVE
66234,0,9,244926,142,1,6,STAY
129108,43,13,260009,747,5,4,LEAVE
123532,0,15,300695,897,0,4,STAY
29480,209,70,266346,142,15,2,STAY
145587,180,0,985555,530,24,8,LEAVE
108155,84,83,245808,279,5,2,STAY
54617,0,0,359359,299,0,9,LEAVE
54622,53,0,320443,382,5,13,LEAVE
117258,84,0,553033,528,5,11,LEAVE
127602,0,0,278539,790,1,9,STAY
111689,211,0,266074,439,12,9,LEAVE
26352,42,0,715813,177,3,8,STAY
76172,173,17,156239,222,29,4,STAY
93619,0,42,293776,326,4,4,LEAVE
46406,78,0,156498,158,3,15,LEAVE
137863,85,0,164545,863,3,10,LEAVE
22910,63,58,931040,169,3,2,STAY
109046,0,62,822212,370,0,1,LEAVE
26691,0,18,318533,183,21,6,STAY
106499,59,0,941139,875,4,1,LEAVE
111398,0,20,983363,826,1,6,STAY
85311,224,0,160052,328,28,15,STAY
73108,40,14,160498,351,5,6,STAY
65936,212,0,846633,334,3,9,STAY
21220,63,0,867140,196,5,14,STAY
83626,191,0,650684,392,22,2,STAY
130426,60,61,999018,223,28,1,LEAVE
155156,233,11,238626,546,11,6,STAY
91723,85,51,244706,291,4,2,LEAVE
34791,203,0,787510,189,18,9,LEAVE
159222,71,59,220227,614,5,1,LEAVE
91534,262,69,592050,267,11,1,LEAVE
54949,204,0,774986,308,22,9,LEAVE
62912,0,74,278691,289,1,2,STAY
34649,60,0,742049,244,4,1,STAY
32694,0,10,285449,227,1,4,STAY
33594,0,28,247987,144,1,2,STAY
134217,0,16,600077,519,0,5,STAY
29637,0,0,168871,700,0,8,LEAVE
61542,33,64,745764,361,5,2,STAY
29380,0,51,623405,235,0,11,STAY
34854,0,21,738527,189,0,5,STAY
36938,0,0,419965,133,0,13,STAY
121720,47,0,559530,548,5,11,STAY
109848,69,0,509166,654,4,9,STAY
123191,240,0,820467,706,11,11,LEAVE
115919,0,16,289998,879,1,6,STAY
83840,209,47,973774,278,24,5,STAY
158668,54,0,671713,488,3,14,STAY
108312,56,5,340457,213,5,4,LEAVE
21963,43,10,288454,156,3,4,LEAVE
48000,0,50,573879,236,0,2,STAY
25896,0,78,150139,137,0,2,LEAVE
56551,185,0,818943,267,26,1,STAY
99674,186,5,199781,339,1,6,LEAVE
109686,0,74,253972,662,1,2,LEAVE
136384,0,51,483904,488,0,2,LEAVE
27637,50,0,724042,151,3,14,STAY
84877,70,0,464382,307,4,5,STAY
84728,0,16,678285,330,1,4,STAY
46225,0,71,379173,236,0,6,LEAVE
75515,209,19,440188,160,1,1,LEAVE
66763,0,0,455646,295,1,14,STAY
139852,34,18,353810,888,3,4,STAY
54291,0,0,280443,288,0,6,LEAVE
67961,192,19,159994,344,12,6,LEAVE
27923,198,23,188088,246,0,6,LEAVE
30126,0,16,718774,241,0,6,STAY
91822,0,10,245097,370,0,4,STAY
92886,0,19,329739,343,29,5,STAY
30510,58,28,253591,236,5,1,LEAVE
39985,148,5,241249,237,15,8,LEAVE
88660,0,22,930623,348,0,6,STAY
136377,0,21,300071,693,1,4,STAY
46762,213,0,451911,357,18,15,LEAVE
143661,0,33,621090,616,0,2,STAY
25381,0,0,423855,180,0,14,STAY
140792,67,83,514319,677,5,2,STAY
59159,0,44,874201,329,1,2,STAY
112020,176,11,150483,863,16,4,LEAVE
57467,212,0,163383,371,24,8,LEAVE
150979,177,18,567498,531,25,5,STAY
42073,60,74,597006,227,4,2,STAY
33804,0,6,492088,236,0,5,STAY
56114,205,51,535941,348,17,2,LEAVE
63148,0,13,309567,252,0,6,LEAVE
45042,56,30,723447,148,5,2,STAY
28931,0,0,192841,198,1,9,LEAVE
41596,62,5,691197,196,3,6,STAY
79448,68,0,286336,355,4,14,LEAVE
138282,203,55,154933,410,22,2,LEAVE
52422,63,71,268074,399,5,2,LEAVE
38061,0,0,444814,176,3,15,STAY
66764,0,0,174322,306,1,13,LEAVE
99916,236,73,197766,302,5,2,LEAVE
96723,66,26,409150,385,1,2,STAY
22221,0,0,180564,238,1,11,STAY
117424,64,34,182670,225,5,2,LEAVE
86776,65,0,587745,291,5,14,STAY
113275,0,21,762039,513,0,8,STAY
41543,209,0,845905,216,10,12,STAY
65309,55,48,821323,373,3,1,STAY
102376,78,0,264558,828,4,8,LEAVE
28810,63,16,220613,174,5,4,LEAVE
82501,70,86,264367,353,3,4,LEAVE
58955,65,0,203404,396,4,14,STAY
88153,0,0,923917,375,0,4,STAY
23107,215,5,367724,221,23,6,LEAVE
67292,74,0,262167,340,5,8,STAY
109818,56,0,237256,469,4,9,LEAVE
126485,156,0,155016,701,25,8,LEAVE
112111,0,61,379083,844,1,1,LEAVE
96715,50,47,835056,264,3,2,STAY
80276,230,65,768937,712,15,2,STAY
137788,0,0,444690,421,0,10,LEAVE
106742,72,0,197212,414,3,10,LEAVE
121153,221,49,170833,666,14,2,STAY
107468,165,0,200673,232,19,11,STAY
131735,98,0,291719,438,3,8,LEAVE
134112,0,58,458419,807,0,2,STAY
64540,0,21,247077,286,1,5,LEAVE
128957,239,9,220500,887,11,6,LEAVE
155360,230,31,228078,513,10,2,LEAVE
21419,0,12,405963,169,0,5,LEAVE
125334,0,85,329526,501,0,2,LEAVE
80476,0,22,445177,367,1,6,LEAVE
154960,214,66,340907,455,4,1,LEAVE
119701,58,64,775604,830,3,2,STAY
29748,181,0,418993,164,22,12,LEAVE
26834,0,79,646134,168,1,1,STAY
23856,158,26,740117,139,16,4,STAY
51915,177,17,704806,392,23,1,STAY
70617,0,19,411964,350,4,11,STAY
154542,0,28,965108,666,0,2,LEAVE
45397,177,5,181641,191,29,4,LEAVE
148326,0,0,162389,645,0,9,LEAVE
114525,45,15,244841,869,3,5,STAY
105925,0,0,611011,407,1,11,LEAVE
73974,0,14,625644,366,1,5,STAY
133013,88,56,601897,813,4,1,STAY
135830,0,20,619853,740,0,2,LEAVE
34714,40,46,595685,156,3,2,LEAVE
141816,25,0,402788,253,0,1,LEAVE
28119,0,32,570833,234,1,2,STAY
109072,0,8,427272,243,1,1,STAY
55448,174,0,953719,253,18,8,STAY
116785,48,53,861409,654,5,1,LEAVE
35821,205,33,175477,212,25,1,LEAVE
60301,241,14,791614,330,23,6,STAY
40191,183,0,640754,240,12,2,STAY
121828,194,19,832367,427,27,6,LEAVE
42497,152,5,155368,201,18,4,LEAVE
45352,71,37,526275,230,3,2,STAY
28277,0,52,513602,200,1,1,LEAVE
78970,65,36,322566,291,5,4,LEAVE
149039,206,18,660089,446,10,6,LEAVE
141844,212,77,957027,137,10,2,LEAVE
102421,0,0,240787,478,0,9,STAY
86274,0,50,512581,272,1,1,LEAVE
45658,204,10,226100,215,13,1,LEAVE
72874,0,12,395588,323,0,4,STAY
121710,25,17,557764,687,5,4,LEAVE
42303,0,0,299786,165,0,10,STAY
67620,63,89,590659,174,20,2,LEAVE
29016,0,0,584840,190,1,12,LEAVE
121659,239,8,233388,876,24,4,STAY
49773,77,78,976780,212,4,2,STAY
39444,247,0,255467,179,15,2,LEAVE
47971,192,84,506649,172,26,1,LEAVE
73025,199,12,661503,267,26,5,STAY
104411,0,6,259667,541,0,4,STAY
42098,198,5,930238,240,19,4,LEAVE
64319,0,75,169205,372,0,2,STAY
76492,0,23,251489,754,0,4,STAY
25947,0,6,318278,201,1,5,STAY
51970,227,5,396966,376,10,11,STAY
41331,0,0,195845,197,1,12,STAY
46903,214,0,953224,146,23,10,STAY
66796,209,81,992196,302,16,2,STAY
149787,192,0,766801,743,24,5,LEAVE
80101,0,24,757619,261,1,5,STAY
33528,55,0,563793,240,3,13,LEAVE
40432,0,36,564882,214,0,2,LEAVE
26671,0,17,713963,187,1,4,STAY
26467,189,6,379317,184,11,4,LEAVE
143390,0,0,644588,737,0,11,STAY
70715,175,24,533978,292,24,4,STAY
83515,0,27,218173,325,1,2,STAY
20683,64,0,263533,346,5,5,LEAVE
123956,190,12,389785,792,3,5,LEAVE
141263,219,25,628435,825,29,2,LEAVE
155285,0,17,509756,875,0,4,STAY
63475,91,44,790723,270,5,2,STAY
135205,63,13,244290,654,3,4,LEAVE
144909,51,34,744804,182,0,2,LEAVE
107803,49,85,150027,785,3,1,LEAVE
158820,0,0,571392,642,0,10,LEAVE
48552,63,0,994379,204,3,15,STAY
66535,177,0,838754,391,0,13,STAY
101890,42,82,211269,445,4,1,LEAVE
104864,196,79,765666,448,14,2,LEAVE
36619,59,7,447988,219,4,4,LEAVE
88036,190,18,213690,370,14,4,STAY
21004,62,33,684758,247,4,1,STAY
