Rented Bike Count,Temperature,Humidity,Datetime
408,13.8,60.0,2018-09-25 01:00:00
292,13.4,62.0,2018-09-25 02:00:00
222,12.7,67.0,2018-09-25 03:00:00
157,12.0,69.0,2018-09-25 04:00:00
105,11.5,70.0,2018-09-25 05:00:00
132,11.2,70.0,2018-09-25 06:00:00
262,10.8,72.0,2018-09-25 07:00:00
440,12.0,61.0,2018-09-25 08:00:00
542,15.3,49.0,2018-09-25 09:00:00
667,18.0,44.0,2018-09-25 10:00:00
853,20.1,40.0,2018-09-25 11:00:00
1045,21.7,36.0,2018-09-25 12:00:00
1309,22.9,30.0,2018-09-25 13:00:00
1522,23.7,28.0,2018-09-25 14:00:00
1747,24.1,26.0,2018-09-25 15:00:00
1955,24.2,28.0,2018-09-25 16:00:00
2033,22.9,33.0,2018-09-25 17:00:00
1885,21.6,37.0,2018-09-25 18:00:00
1608,20.3,39.0,2018-09-25 19:00:00
1583,19.3,45.0,2018-09-25 20:00:00
1565,18.5,48.0,2018-09-25 21:00:00
1418,17.7,52.0,2018-09-25 22:00:00
1042,17.4,49.0,2018-09-25 23:00:00
880,17.0,51.0,2018-09-26 00:00:00
594,16.6,53.0,2018-09-26 01:00:00
453,16.6,54.0,2018-09-26 02:00:00
355,16.5,57.0,2018-09-26 03:00:00
222,16.4,59.0,2018-09-26 04:00:00
150,16.3,61.0,2018-09-26 05:00:00
230,16.3,62.0,2018-09-26 06:00:00
335,16.3,62.0,2018-09-26 07:00:00
598,16.7,60.0,2018-09-26 08:00:00
680,17.7,54.0,2018-09-26 09:00:00
923,19.4,47.0,2018-09-26 10:00:00
1152,20.5,42.0,2018-09-26 11:00:00
1358,22.5,37.0,2018-09-26 12:00:00
1686,23.4,34.0,2018-09-26 13:00:00
1972,24.1,33.0,2018-09-26 14:00:00
2170,24.7,35.0,2018-09-26 15:00:00
2270,24.4,35.0,2018-09-26 16:00:00
2349,23.6,38.0,2018-09-26 17:00:00
2339,22.1,45.0,2018-09-26 18:00:00
1937,20.7,46.0,2018-09-26 19:00:00
1653,20.0,46.0,2018-09-26 20:00:00
1529,18.9,43.0,2018-09-26 21:00:00
1249,18.1,43.0,2018-09-26 22:00:00
934,17.4,46.0,2018-09-26 23:00:00
770,16.7,50.0,2018-09-27 00:00:00
488,16.1,53.0,2018-09-27 01:00:00
326,15.7,53.0,2018-09-27 02:00:00
178,14.9,57.0,2018-09-27 03:00:00
151,14.4,58.0,2018-09-27 04:00:00
207,13.9,60.0,2018-09-27 05:00:00
589,13.4,61.0,2018-09-27 06:00:00
1364,13.2,60.0,2018-09-27 07:00:00
2129,14.8,51.0,2018-09-27 08:00:00
1120,17.7,48.0,2018-09-27 09:00:00
907,19.9,47.0,2018-09-27 10:00:00
1019,21.3,43.0,2018-09-27 11:00:00
1189,23.2,42.0,2018-09-27 12:00:00
1191,23.0,39.0,2018-09-27 13:00:00
1305,24.6,34.0,2018-09-27 14:00:00
1404,23.4,35.0,2018-09-27 15:00:00
1636,23.6,31.0,2018-09-27 16:00:00
2189,24.3,31.0,2018-09-27 17:00:00
3154,22.5,38.0,2018-09-27 18:00:00
2422,20.6,44.0,2018-09-27 19:00:00
2098,19.5,47.0,2018-09-27 20:00:00
1930,18.7,48.0,2018-09-27 21:00:00
1801,17.9,50.0,2018-09-27 22:00:00
1222,17.7,51.0,2018-09-27 23:00:00
0,17.1,52.0,2018-09-28 00:00:00
0,16.5,,2018-09-28 01:00:00
0,16.0,,2018-09-28 02:00:00
0,15.3,59.0,2018-09-28 03:00:00
0,14.7,62.0,2018-09-28 04:00:00
0,14.5,60.0,2018-09-28 05:00:00
0,14.4,61.0,2018-09-28 06:00:00
0,14.5,62.0,2018-09-28 07:00:00
0,15.2,58.0,2018-09-28 08:00:00
0,16.5,50.0,2018-09-28 09:00:00
0,17.4,51.0,2018-09-28 10:00:00
0,17.9,54.0,2018-09-28 11:00:00
0,19.0,52.0,2018-09-28 12:00:00
0,19.1,53.0,2018-09-28 13:00:00
0,19.4,53.0,2018-09-28 14:00:00
0,20.3,52.0,2018-09-28 15:00:00
0,21.9,46.0,2018-09-28 16:00:00
0,21.7,52.0,2018-09-28 17:00:00
0,20.4,56.0,2018-09-28 18:00:00
0,19.3,61.0,2018-09-28 19:00:00
0,18.0,67.0,2018-09-28 20:00:00
0,17.8,66.0,2018-09-28 21:00:00
0,17.1,70.0,2018-09-28 22:00:00
0,16.6,69.0,2018-09-28 23:00:00
1037,16.6,69.0,2018-09-29 00:00:00
982,16.2,71.0,2018-09-29 01:00:00
690,15.8,71.0,2018-09-29 02:00:00
493,15.5,73.0,2018-09-29 03:00:00
301,15.4,74.0,2018-09-29 04:00:00
208,15.0,77.0,2018-09-29 05:00:00
290,14.6,81.0,2018-09-29 06:00:00
513,14.7,76.0,2018-09-29 07:00:00
848,15.7,65.0,2018-09-29 08:00:00
1076,18.3,58.0,2018-09-29 09:00:00
1071,20.8,52.0,2018-09-29 10:00:00
1284,22.3,50.0,2018-09-29 11:00:00
1495,23.8,44.0,2018-09-29 12:00:00
1752,24.9,40.0,2018-09-29 13:00:00
1892,26.2,33.0,2018-09-29 14:00:00
2065,26.5,33.0,2018-09-29 15:00:00
2254,26.6,34.0,2018-09-29 16:00:00
2432,26.3,31.0,2018-09-29 17:00:00
2397,24.8,41.0,2018-09-29 18:00:00
2021,22.5,43.0,2018-09-29 19:00:00
1835,21.3,46.0,2018-09-29 20:00:00
1781,20.1,54.0,2018-09-29 21:00:00
1501,19.3,55.0,2018-09-29 22:00:00
1229,18.6,59.0,2018-09-29 23:00:00
0,18.1,60.0,2018-09-30 00:00:00
0,17.5,66.0,2018-09-30 01:00:00
0,17.3,68.0,2018-09-30 02:00:00
0,17.0,70.0,2018-09-30 03:00:00
0,16.6,73.0,2018-09-30 04:00:00
0,16.1,78.0,2018-09-30 05:00:00
0,15.5,80.0,2018-09-30 06:00:00
0,15.1,81.0,2018-09-30 07:00:00
0,16.2,69.0,2018-09-30 08:00:00
0,18.5,62.0,2018-09-30 09:00:00
0,20.7,62.0,2018-09-30 10:00:00
0,20.2,63.0,2018-09-30 11:00:00
0,20.8,47.0,2018-09-30 12:00:00
0,21.1,42.0,2018-09-30 13:00:00
0,21.1,32.0,2018-09-30 14:00:00
0,21.3,32.0,2018-09-30 15:00:00
0,21.2,28.0,2018-09-30 16:00:00
0,20.4,31.0,2018-09-30 17:00:00
0,18.3,34.0,2018-09-30 18:00:00
0,17.1,35.0,2018-09-30 19:00:00
0,16.0,39.0,2018-09-30 20:00:00
0,15.2,40.0,2018-09-30 21:00:00
0,14.6,46.0,2018-09-30 22:00:00
0,14.1,53.0,2018-09-30 23:00:00
680,14.1,55.0,2018-10-01 00:00:00
402,13.9,57.0,2018-10-01 01:00:00
262,13.9,56.0,2018-10-01 02:00:00
179,13.6,56.0,2018-10-01 03:00:00
143,13.7,56.0,2018-10-01 04:00:00
246,13.7,57.0,2018-10-01 05:00:00
632,13.3,56.0,2018-10-01 06:00:00
1429,13.1,58.0,2018-10-01 07:00:00
2101,13.7,54.0,2018-10-01 08:00:00
1106,14.9,50.0,2018-10-01 09:00:00
856,16.3,47.0,2018-10-01 10:00:00
959,17.0,45.0,2018-10-01 11:00:00
1138,18.4,40.0,2018-10-01 12:00:00
1087,17.6,49.0,2018-10-01 13:00:00
1137,19.3,36.0,2018-10-01 14:00:00
1258,19.0,40.0,2018-10-01 15:00:00
1357,17.7,47.0,2018-10-01 16:00:00
1799,17.2,53.0,2018-10-01 17:00:00
2857,16.6,61.0,2018-10-01 18:00:00
2122,16.2,62.0,2018-10-01 19:00:00
1824,15.4,63.0,2018-10-01 20:00:00
1777,14.6,66.0,2018-10-01 21:00:00
1501,13.9,69.0,2018-10-01 22:00:00
1057,13.4,69.0,2018-10-01 23:00:00
0,13.0,72.0,2018-10-02 00:00:00
0,12.5,74.0,2018-10-02 01:00:00
0,12.3,75.0,2018-10-02 02:00:00
0,11.8,78.0,2018-10-02 03:00:00
0,11.2,80.0,2018-10-02 04:00:00
0,10.8,82.0,2018-10-02 05:00:00
0,10.6,,2018-10-02 06:00:00
0,10.4,,2018-10-02 07:00:00
0,11.2,69.0,2018-10-02 08:00:00
0,13.9,66.0,2018-10-02 09:00:00
0,16.7,58.0,2018-10-02 10:00:00
0,18.3,44.0,2018-10-02 11:00:00
0,19.4,41.0,2018-10-02 12:00:00
0,20.4,36.0,2018-10-02 13:00:00
0,21.5,39.0,2018-10-02 14:00:00
0,21.8,38.0,2018-10-02 15:00:00
0,21.7,36.0,2018-10-02 16:00:00
0,21.2,40.0,2018-10-02 17:00:00
0,19.2,48.0,2018-10-02 18:00:00
0,17.6,57.0,2018-10-02 19:00:00
0,16.8,62.0,2018-10-02 20:00:00
0,16.2,65.0,2018-10-02 21:00:00
0,15.5,69.0,2018-10-02 22:00:00
0,14.8,68.0,2018-10-02 23:00:00
1040,14.5,74.0,2018-10-03 00:00:00
882,13.8,75.0,2018-10-03 01:00:00
685,13.2,77.0,2018-10-03 02:00:00
497,12.6,78.0,2018-10-03 03:00:00
284,12.1,80.0,2018-10-03 04:00:00
173,11.8,82.0,2018-10-03 05:00:00
278,11.4,84.0,2018-10-03 06:00:00
440,11.2,85.0,2018-10-03 07:00:00
762,11.8,73.0,2018-10-03 08:00:00
966,14.4,61.0,2018-10-03 09:00:00
1113,17.3,53.0,2018-10-03 10:00:00
1248,20.3,46.0,2018-10-03 11:00:00
1634,21.4,40.0,2018-10-03 12:00:00
1849,22.5,40.0,2018-10-03 13:00:00
1995,23.4,35.0,2018-10-03 14:00:00
2200,24.1,34.0,2018-10-03 15:00:00
2112,24.0,34.0,2018-10-03 16:00:00
2400,23.3,36.0,2018-10-03 17:00:00
2235,21.5,43.0,2018-10-03 18:00:00
1792,20.0,49.0,2018-10-03 19:00:00
1744,18.6,55.0,2018-10-03 20:00:00
1594,17.6,59.0,2018-10-03 21:00:00
1393,16.9,63.0,2018-10-03 22:00:00
1033,16.1,63.0,2018-10-03 23:00:00
0,15.5,65.0,2018-10-04 00:00:00
0,14.7,69.0,2018-10-04 01:00:00
0,14.0,73.0,2018-10-04 02:00:00
0,13.6,75.0,2018-10-04 03:00:00
0,13.3,75.0,2018-10-04 04:00:00
0,13.2,73.0,2018-10-04 05:00:00
0,13.2,73.0,2018-10-04 06:00:00
0,13.2,75.0,2018-10-04 07:00:00
0,13.9,68.0,2018-10-04 08:00:00
0,16.7,58.0,2018-10-04 09:00:00
0,19.0,49.0,2018-10-04 10:00:00
0,21.3,41.0,2018-10-04 11:00:00
0,23.2,38.0,2018-10-04 12:00:00
0,23.4,39.0,2018-10-04 13:00:00
0,24.3,39.0,2018-10-04 14:00:00
0,25.3,39.0,2018-10-04 15:00:00
0,25.1,41.0,2018-10-04 16:00:00
0,24.2,44.0,2018-10-04 17:00:00
0,23.1,48.0,2018-10-04 18:00:00
0,22.3,50.0,2018-10-04 19:00:00
0,21.3,53.0,2018-10-04 20:00:00
0,20.5,57.0,2018-10-04 21:00:00
0,19.8,60.0,2018-10-04 22:00:00
0,19.4,62.0,2018-10-04 23:00:00
973,19.0,64.0,2018-10-05 00:00:00
735,18.6,66.0,2018-10-05 01:00:00
515,18.2,64.0,2018-10-05 02:00:00
329,18.0,61.0,2018-10-05 03:00:00
221,17.7,57.0,2018-10-05 04:00:00
223,17.6,57.0,2018-10-05 05:00:00
531,17.7,55.0,2018-10-05 06:00:00
282,17.7,56.0,2018-10-05 07:00:00
208,16.9,72.0,2018-10-05 08:00:00
47,16.3,85.0,2018-10-05 09:00:00
33,15.8,89.0,2018-10-05 10:00:00
29,16.1,89.0,2018-10-05 11:00:00
23,16.6,90.0,2018-10-05 12:00:00
22,16.9,95.0,2018-10-05 13:00:00
17,17.2,95.0,2018-10-05 14:00:00
8,17.2,96.0,2018-10-05 15:00:00
28,17.1,97.0,2018-10-05 16:00:00
66,16.9,97.0,2018-10-05 17:00:00
74,16.7,96.0,2018-10-05 18:00:00
55,16.6,96.0,2018-10-05 19:00:00
44,16.5,96.0,2018-10-05 20:00:00
32,16.5,96.0,2018-10-05 21:00:00
23,16.2,92.0,2018-10-05 22:00:00
4,16.3,91.0,2018-10-05 23:00:00
0,16.4,94.0,2018-10-06 00:00:00
0,16.7,89.0,2018-10-06 01:00:00
0,16.9,88.0,2018-10-06 02:00:00
0,16.8,90.0,2018-10-06 03:00:00
0,16.9,89.0,2018-10-06 04:00:00
0,16.7,93.0,2018-10-06 05:00:00
0,16.5,96.0,2018-10-06 06:00:00
5,16.5,97.0,2018-10-06 07:00:00
6,16.6,97.0,2018-10-06 08:00:00
5,16.7,97.0,2018-10-06 09:00:00
2,17.0,97.0,2018-10-06 10:00:00
20,17.5,95.0,2018-10-06 11:00:00
130,18.0,92.0,2018-10-06 12:00:00
529,17.7,89.0,2018-10-06 13:00:00
941,19.3,79.0,2018-10-06 14:00:00
1236,21.0,67.0,2018-10-06 15:00:00
1601,21.5,62.0,2018-10-06 16:00:00
1870,21.1,64.0,2018-10-06 17:00:00
2012,20.5,66.0,2018-10-06 18:00:00
1761,19.7,72.0,2018-10-06 19:00:00
1567,19.4,67.0,2018-10-06 20:00:00
1731,18.5,78.0,2018-10-06 21:00:00
1459,17.7,78.0,2018-10-06 22:00:00
1162,16.9,84.0,2018-10-06 23:00:00
1049,16.3,86.0,2018-10-07 00:00:00
768,16.0,88.0,2018-10-07 01:00:00
538,15.7,88.0,2018-10-07 02:00:00
372,15.5,88.0,2018-10-07 03:00:00
255,15.1,90.0,2018-10-07 04:00:00
146,15.1,89.0,2018-10-07 05:00:00
189,14.8,89.0,2018-10-07 06:00:00
345,14.3,89.0,2018-10-07 07:00:00
589,14.6,71.0,2018-10-07 08:00:00
753,16.2,60.0,2018-10-07 09:00:00
932,18.1,56.0,2018-10-07 10:00:00
1188,19.1,56.0,2018-10-07 11:00:00
1516,19.8,46.0,2018-10-07 12:00:00
1714,20.1,41.0,2018-10-07 13:00:00
1987,20.2,42.0,2018-10-07 14:00:00
2167,20.4,36.0,2018-10-07 15:00:00
2270,20.7,34.0,2018-10-07 16:00:00
2255,19.4,32.0,2018-10-07 17:00:00
2069,17.9,29.0,2018-10-07 18:00:00
1608,16.6,36.0,2018-10-07 19:00:00
1519,15.5,37.0,2018-10-07 20:00:00
1385,14.4,36.0,2018-10-07 21:00:00
1160,13.6,38.0,2018-10-07 22:00:00
840,12.9,38.0,2018-10-07 23:00:00
711,12.3,44.0,2018-10-08 00:00:00
390,11.7,52.0,2018-10-08 01:00:00
265,11.1,56.0,2018-10-08 02:00:00
192,10.8,59.0,2018-10-08 03:00:00
123,10.4,61.0,2018-10-08 04:00:00
215,9.8,63.0,2018-10-08 05:00:00
503,9.5,68.0,2018-10-08 06:00:00
1206,9.2,72.0,2018-10-08 07:00:00
2005,9.9,66.0,2018-10-08 08:00:00
1166,12.2,51.0,2018-10-08 09:00:00
943,15.0,44.0,2018-10-08 10:00:00
1117,17.9,39.0,2018-10-08 11:00:00
1238,19.2,31.0,2018-10-08 12:00:00
1303,20.2,28.0,2018-10-08 13:00:00
1358,20.2,24.0,2018-10-08 14:00:00
1502,20.6,26.0,2018-10-08 15:00:00
1603,20.3,25.0,2018-10-08 16:00:00
2127,20.0,28.0,2018-10-08 17:00:00
2787,18.1,39.0,2018-10-08 18:00:00
2150,16.4,42.0,2018-10-08 19:00:00
1838,15.5,45.0,2018-10-08 20:00:00
1788,15.1,48.0,2018-10-08 21:00:00
1636,14.4,49.0,2018-10-08 22:00:00
1196,13.5,55.0,2018-10-08 23:00:00
0,12.6,54.0,2018-10-09 00:00:00
0,12.0,58.0,2018-10-09 01:00:00
0,11.4,65.0,2018-10-09 02:00:00
0,11.0,66.0,2018-10-09 03:00:00
0,11.0,63.0,2018-10-09 04:00:00
0,10.8,64.0,2018-10-09 05:00:00
0,10.8,69.0,2018-10-09 06:00:00
0,10.9,70.0,2018-10-09 07:00:00
0,11.4,66.0,2018-10-09 08:00:00
0,12.8,57.0,2018-10-09 09:00:00
0,14.8,51.0,2018-10-09 10:00:00
0,16.4,45.0,2018-10-09 11:00:00
0,18.3,40.0,2018-10-09 12:00:00
0,19.2,39.0,2018-10-09 13:00:00
0,18.8,39.0,2018-10-09 14:00:00
0,18.3,40.0,2018-10-09 15:00:00
0,19.0,39.0,2018-10-09 16:00:00
0,18.4,39.0,2018-10-09 17:00:00
0,17.7,43.0,2018-10-09 18:00:00
0,17.3,47.0,2018-10-09 19:00:00
0,17.0,49.0,2018-10-09 20:00:00
0,16.8,52.0,2018-10-09 21:00:00
0,16.7,55.0,2018-10-09 22:00:00
0,16.6,53.0,2018-10-09 23:00:00
643,16.6,53.0,2018-10-10 00:00:00
144,16.6,57.0,2018-10-10 01:00:00
55,14.4,91.0,2018-10-10 02:00:00
90,14.3,95.0,2018-10-10 03:00:00
82,14.3,92.0,2018-10-10 04:00:00
152,13.6,89.0,2018-10-10 05:00:00
441,12.6,86.0,2018-10-10 06:00:00
1220,12.3,84.0,2018-10-10 07:00:00
2082,11.8,80.0,2018-10-10 08:00:00
1097,12.0,72.0,2018-10-10 09:00:00
792,12.0,61.0,2018-10-10 10:00:00
914,12.7,50.0,2018-10-10 11:00:00
1006,13.7,43.0,2018-10-10 12:00:00
1015,14.3,43.0,2018-10-10 13:00:00
1041,14.0,43.0,2018-10-10 14:00:00
1171,13.7,44.0,2018-10-10 15:00:00
1363,13.8,43.0,2018-10-10 16:00:00
1775,13.1,45.0,2018-10-10 17:00:00
2514,12.2,45.0,2018-10-10 18:00:00
1723,11.3,50.0,2018-10-10 19:00:00
1489,10.6,48.0,2018-10-10 20:00:00
1445,9.9,50.0,2018-10-10 21:00:00
1255,9.2,55.0,2018-10-10 22:00:00
901,8.5,52.0,2018-10-10 23:00:00
707,7.9,53.0,2018-10-11 00:00:00
541,7.3,59.0,2018-10-11 01:00:00
341,7.1,64.0,2018-10-11 02:00:00
218,6.7,71.0,2018-10-11 03:00:00
145,6.6,69.0,2018-10-11 04:00:00
197,6.6,73.0,2018-10-11 05:00:00
518,6.6,65.0,2018-10-11 06:00:00
1233,6.3,65.0,2018-10-11 07:00:00
2000,7.0,56.0,2018-10-11 08:00:00
1070,8.4,49.0,2018-10-11 09:00:00
792,10.2,44.0,2018-10-11 10:00:00
926,11.7,36.0,2018-10-11 11:00:00
967,13.2,31.0,2018-10-11 12:00:00
1000,13.5,32.0,2018-10-11 13:00:00
991,13.4,32.0,2018-10-11 14:00:00
1054,13.0,39.0,2018-10-11 15:00:00
1284,13.8,36.0,2018-10-11 16:00:00
1685,13.2,36.0,2018-10-11 17:00:00
2378,12.1,40.0,2018-10-11 18:00:00
1614,11.1,43.0,2018-10-11 19:00:00
1389,10.2,46.0,2018-10-11 20:00:00
1398,9.3,52.0,2018-10-11 21:00:00
1221,8.8,55.0,2018-10-11 22:00:00
857,8.4,60.0,2018-10-11 23:00:00
706,8.2,61.0,2018-10-12 00:00:00
531,7.6,63.0,2018-10-12 01:00:00
409,7.1,61.0,2018-10-12 02:00:00
225,6.5,69.0,2018-10-12 03:00:00
168,6.2,71.0,2018-10-12 04:00:00
183,6.0,72.0,2018-10-12 05:00:00
412,5.8,67.0,2018-10-12 06:00:00
1142,5.3,73.0,2018-10-12 07:00:00
1996,6.0,64.0,2018-10-12 08:00:00
1106,8.6,50.0,2018-10-12 09:00:00
877,11.6,40.0,2018-10-12 10:00:00
959,13.0,38.0,2018-10-12 11:00:00
1073,14.7,38.0,2018-10-12 12:00:00
1110,15.8,36.0,2018-10-12 13:00:00
1187,16.5,32.0,2018-10-12 14:00:00
1322,17.1,33.0,2018-10-12 15:00:00
1488,16.9,34.0,2018-10-12 16:00:00
1902,16.3,39.0,2018-10-12 17:00:00
2618,14.3,46.0,2018-10-12 18:00:00
1804,12.9,50.0,2018-10-12 19:00:00
1440,11.8,53.0,2018-10-12 20:00:00
1292,11.0,60.0,2018-10-12 21:00:00
1347,10.5,62.0,2018-10-12 22:00:00
940,9.8,66.0,2018-10-12 23:00:00
835,9.1,69.0,2018-10-13 00:00:00
739,8.5,70.0,2018-10-13 01:00:00
512,8.0,74.0,2018-10-13 02:00:00
374,7.6,78.0,2018-10-13 03:00:00
226,7.1,79.0,2018-10-13 04:00:00
148,6.7,81.0,2018-10-13 05:00:00
209,6.6,80.0,2018-10-13 06:00:00
412,6.2,83.0,2018-10-13 07:00:00
728,7.4,70.0,2018-10-13 08:00:00
853,10.0,56.0,2018-10-13 09:00:00
1037,12.6,50.0,2018-10-13 10:00:00
1179,15.2,44.0,2018-10-13 11:00:00
1402,16.6,36.0,2018-10-13 12:00:00
1652,18.3,33.0,2018-10-13 13:00:00
1712,19.3,27.0,2018-10-13 14:00:00
1846,19.8,29.0,2018-10-13 15:00:00
1916,19.4,29.0,2018-10-13 16:00:00
1995,18.7,33.0,2018-10-13 17:00:00
1695,16.5,38.0,2018-10-13 18:00:00
1381,14.8,47.0,2018-10-13 19:00:00
1261,13.8,52.0,2018-10-13 20:00:00
1312,12.6,56.0,2018-10-13 21:00:00
1147,11.7,60.0,2018-10-13 22:00:00
971,11.0,62.0,2018-10-13 23:00:00
811,10.4,59.0,2018-10-14 00:00:00
584,9.5,65.0,2018-10-14 01:00:00
429,9.1,68.0,2018-10-14 02:00:00
308,8.4,73.0,2018-10-14 03:00:00
185,7.9,76.0,2018-10-14 04:00:00
110,7.6,79.0,2018-10-14 05:00:00
150,7.2,80.0,2018-10-14 06:00:00
304,6.9,81.0,2018-10-14 07:00:00
556,7.5,72.0,2018-10-14 08:00:00
775,10.1,60.0,2018-10-14 09:00:00
847,13.3,47.0,2018-10-14 10:00:00
1056,16.2,41.0,2018-10-14 11:00:00
1394,17.2,33.0,2018-10-14 12:00:00
1593,18.1,32.0,2018-10-14 13:00:00
1767,18.9,31.0,2018-10-14 14:00:00
1948,20.1,32.0,2018-10-14 15:00:00
2097,19.1,31.0,2018-10-14 16:00:00
1990,18.2,43.0,2018-10-14 17:00:00
1662,16.2,58.0,2018-10-14 18:00:00
1377,15.1,60.0,2018-10-14 19:00:00
1306,14.4,61.0,2018-10-14 20:00:00
1261,13.8,66.0,2018-10-14 21:00:00
1029,13.5,71.0,2018-10-14 22:00:00
810,13.2,73.0,2018-10-14 23:00:00
638,12.6,78.0,2018-10-15 00:00:00
393,12.2,80.0,2018-10-15 01:00:00
272,11.8,82.0,2018-10-15 02:00:00
171,11.3,85.0,2018-10-15 03:00:00
152,11.0,82.0,2018-10-15 04:00:00
209,11.1,79.0,2018-10-15 05:00:00
504,11.2,81.0,2018-10-15 06:00:00
1271,11.5,81.0,2018-10-15 07:00:00
2070,12.0,77.0,2018-10-15 08:00:00
1119,12.8,74.0,2018-10-15 09:00:00
837,14.1,66.0,2018-10-15 10:00:00
910,16.7,65.0,2018-10-15 11:00:00
1052,19.0,60.0,2018-10-15 12:00:00
1058,19.7,52.0,2018-10-15 13:00:00
1121,20.0,48.0,2018-10-15 14:00:00
1183,20.4,43.0,2018-10-15 15:00:00
1413,20.3,44.0,2018-10-15 16:00:00
1773,19.3,49.0,2018-10-15 17:00:00
2635,18.0,66.0,2018-10-15 18:00:00
1911,16.9,74.0,2018-10-15 19:00:00
1659,15.9,81.0,2018-10-15 20:00:00
1556,15.5,86.0,2018-10-15 21:00:00
1377,14.8,83.0,2018-10-15 22:00:00
914,14.1,74.0,2018-10-15 23:00:00
726,13.3,64.0,2018-10-16 00:00:00
568,12.4,65.0,2018-10-16 01:00:00
427,11.7,70.0,2018-10-16 02:00:00
253,11.5,61.0,2018-10-16 03:00:00
145,11.0,69.0,2018-10-16 04:00:00
202,10.2,70.0,2018-10-16 05:00:00
491,10.1,71.0,2018-10-16 06:00:00
1216,10.2,68.0,2018-10-16 07:00:00
2134,10.4,63.0,2018-10-16 08:00:00
1177,11.8,55.0,2018-10-16 09:00:00
854,14.4,45.0,2018-10-16 10:00:00
914,16.5,39.0,2018-10-16 11:00:00
1063,18.8,35.0,2018-10-16 12:00:00
1108,19.4,31.0,2018-10-16 13:00:00
1113,19.9,29.0,2018-10-16 14:00:00
1203,19.9,31.0,2018-10-16 15:00:00
1407,19.5,32.0,2018-10-16 16:00:00
1811,18.4,38.0,2018-10-16 17:00:00
2716,16.9,47.0,2018-10-16 18:00:00
1867,15.5,63.0,2018-10-16 19:00:00
1568,14.8,68.0,2018-10-16 20:00:00
1618,14.3,72.0,2018-10-16 21:00:00
1425,13.6,71.0,2018-10-16 22:00:00
950,12.9,78.0,2018-10-16 23:00:00
739,12.3,75.0,2018-10-17 00:00:00
600,11.5,74.0,2018-10-17 01:00:00
381,10.8,77.0,2018-10-17 02:00:00
239,10.2,80.0,2018-10-17 03:00:00
157,9.7,76.0,2018-10-17 04:00:00
210,9.2,77.0,2018-10-17 05:00:00
503,8.8,77.0,2018-10-17 06:00:00
1213,8.6,77.0,2018-10-17 07:00:00
2202,9.2,68.0,2018-10-17 08:00:00
1200,11.2,63.0,2018-10-17 09:00:00
842,14.0,58.0,2018-10-17 10:00:00
961,15.5,25.0,2018-10-17 11:00:00
1088,16.2,29.0,2018-10-17 12:00:00
1115,17.7,25.0,2018-10-17 13:00:00
1083,18.3,24.0,2018-10-17 14:00:00
1175,18.3,21.0,2018-10-17 15:00:00
1409,18.0,26.0,2018-10-17 16:00:00
1896,16.9,34.0,2018-10-17 17:00:00
2445,14.6,39.0,2018-10-17 18:00:00
1819,13.2,42.0,2018-10-17 19:00:00
1558,12.2,47.0,2018-10-17 20:00:00
1493,10.8,53.0,2018-10-17 21:00:00
1278,9.9,50.0,2018-10-17 22:00:00
896,9.7,56.0,2018-10-17 23:00:00
694,9.2,64.0,2018-10-18 00:00:00
579,9.0,66.0,2018-10-18 01:00:00
385,8.7,71.0,2018-10-18 02:00:00
244,8.6,74.0,2018-10-18 03:00:00
165,8.1,78.0,2018-10-18 04:00:00
185,7.8,81.0,2018-10-18 05:00:00
458,7.6,82.0,2018-10-18 06:00:00
1191,7.7,81.0,2018-10-18 07:00:00
2154,8.5,77.0,2018-10-18 08:00:00
1165,10.9,60.0,2018-10-18 09:00:00
864,13.7,57.0,2018-10-18 10:00:00
917,15.0,52.0,2018-10-18 11:00:00
1132,16.8,50.0,2018-10-18 12:00:00
1152,18.1,43.0,2018-10-18 13:00:00
1122,18.7,39.0,2018-10-18 14:00:00
1203,19.0,38.0,2018-10-18 15:00:00
1473,18.5,40.0,2018-10-18 16:00:00
1804,16.9,44.0,2018-10-18 17:00:00
2499,15.7,45.0,2018-10-18 18:00:00
1878,14.9,49.0,2018-10-18 19:00:00
1528,13.8,56.0,2018-10-18 20:00:00
1466,12.6,60.0,2018-10-18 21:00:00
1302,11.6,61.0,2018-10-18 22:00:00
944,10.9,64.0,2018-10-18 23:00:00
783,10.3,67.0,2018-10-19 00:00:00
653,9.8,68.0,2018-10-19 01:00:00
433,9.2,72.0,2018-10-19 02:00:00
262,8.5,74.0,2018-10-19 03:00:00
184,8.1,76.0,2018-10-19 04:00:00
162,7.7,73.0,2018-10-19 05:00:00
491,7.2,77.0,2018-10-19 06:00:00
1188,7.3,72.0,2018-10-19 07:00:00
2113,7.9,63.0,2018-10-19 08:00:00
1191,11.1,53.0,2018-10-19 09:00:00
850,13.8,44.0,2018-10-19 10:00:00
981,16.4,35.0,2018-10-19 11:00:00
1161,17.4,33.0,2018-10-19 12:00:00
1190,18.9,33.0,2018-10-19 13:00:00
1221,19.8,32.0,2018-10-19 14:00:00
1390,19.7,30.0,2018-10-19 15:00:00
1527,19.3,29.0,2018-10-19 16:00:00
1939,18.5,35.0,2018-10-19 17:00:00
2631,16.6,40.0,2018-10-19 18:00:00
1769,15.3,53.0,2018-10-19 19:00:00
1512,14.2,56.0,2018-10-19 20:00:00
