defeat,datetime,v021,v087,v088,v089,v114,v115,v116,v117,v118,v120,v121,v157,v222,v223,v224,v249,v250,v251,v252,v253,v255,v256,v292,v360,v361,v362,v387,v388,v389,v390,v391,v393,v394,v430,v494,v495,v496,v521,v522,v523,v524,v525,v527,v528,v571,v572,v573,v574,v575,v576,v577,v578
normal,04/10/2008 00:58:00,1.3897,2.385,0.9908,1799.0774,0.9459,0.0,717.4934,0.99,58.898,0.9608,6.3385,0.0334,0.0349,0.0007,96.8884,0.0178,0.0,181.1413,0.0013,2.1356,0.0165,0.2574,0.0132,0.0118,0.0003,37.2626,0.0066,0.0,54.7528,0.0004,0.6368,0.0052,0.081,2.4056,1.4637,0.0708,5.3855,1.8775,0.0,25.2464,0.128,3.6260000000000003,1.7169,4.0606,528.7618,1.9743,10.07,0.275,3.3664,0.1013,1.9045,13.9266
normal,04/10/2008 01:49:00,1.4055,2.3632,0.9896,1780.6663,0.9499,0.0,788.1151,0.9898,58.382,0.9644,6.4217,0.0596,0.0696,0.0024,206.0121,0.0228,0.0,107.9431,0.0009,1.6108,0.0199,0.3781,0.0169,0.0255,0.0007,64.3934,0.008,0.0,32.4994,0.0003,0.4862,0.0063,0.1201,4.2441,2.9447,0.2442,11.5694,2.4008,0.0,13.6964,0.0928,2.759,2.0605,5.8871,531.3091,1.9363,10.85,0.2938,3.609,0.0862,2.0421,15.1731
normal,04/10/2008 02:36:00,1.3937,2.3846,0.9898,1794.5947,0.9405,0.0,727.993,0.9896,58.2992,0.9632,6.3845,0.061,0.0613,0.0015,83.4757,0.0208,0.0,136.3898,0.0011,4.399,0.0142,0.35,0.0202,0.0243,0.0005,26.5206,0.0071,0.0,55.1696,0.0004,1.2926,0.005,0.1125,4.374,2.5714,0.1485,4.6515,2.2152,0.0,18.735,0.1121,7.5455,1.4742,5.4819,532.3427,2.0841,8.18,0.2392,2.8189,0.0663,1.5366,11.4779
normal,04/10/2008 03:53:00,1.3926,2.3669,0.9899,1836.3814,0.9471,0.0,643.6004,0.9893,58.8469,0.961,6.4818,0.0644,0.0383,0.0021,91.675,0.0275,0.0,176.8666,0.0015,3.2545,0.0205,0.3078,0.0272,0.0115,0.0006,28.0185,0.0108,0.0,59.8517,0.0005,1.0259,0.0064,0.1072,4.6272,1.6194,0.2088,4.9922,2.9063,0.0,27.4808,0.1515,5.5305,2.1297,4.7489,532.3427,2.0841,8.18,0.2392,2.8189,0.0663,1.5366,11.4779
normal,04/10/2008 04:12:00,1.3818,2.4042,0.9822,1832.8431,0.9740000000000001,0.0,714.7904,0.9894,59.0791,0.9777,6.5756,0.0525,0.033,0.0026,108.4229,0.006999999999999999,0.0,101.7657,0.0017,1.7184,0.0048,0.3846,0.0178,0.0116,0.0007,35.181999999999995,0.0022,0.0,33.3045,0.0005,0.52,0.0015,0.1214,3.7995,1.3708,0.2673,5.9156,0.7228,0.0,14.2371,0.1669,2.9087,0.4891,5.8493,532.0945,2.0071,5.86,0.2919,1.9029,0.0868,1.1013,14.5448
normal,04/10/2008 04:45:00,1.4063,2.4402,0.9858,1731.7276,0.9422,0.0,792.4602,0.9895,58.4774,0.9636,6.4233,0.0455,0.0977,0.0027,220.2347,0.0286,0.0,106.0208,0.001,4.2031,0.0174,0.386,0.0134,0.0321,0.0007,65.5133,0.0083,0.0,30.7007,0.0004,1.2356,0.0058,0.1236,3.2376,4.0024,0.2778,12.7176,3.0382,0.0,13.3787,0.1039,7.1876,1.8031,6.0094,532.1382,2.0329,9.02,0.2568,3.0501,0.0828,1.6951,12.6333
normal,04/10/2008 09:29:00,1.3772,2.4278,0.9872,1734.7939999999999,0.9464,0.0,753.4261,0.9896,58.6019,0.9648,6.3599,0.0488,0.047,0.0018,161.9377,0.0272,0.0,126.6108,0.0011,3.6903,0.0251,0.4707,0.0169,0.0149,0.0006,48.9899,0.0079,0.0,39.8113,0.0004,1.1183,0.0079,0.1578,3.5413,1.9352,0.1847,9.3347,2.8759,0.0,16.8047,0.10800000000000001,6.2973,2.6053,7.4017,514.4364,1.8659999999999999,431.71,1.2571,138.3859,0.3315,83.919,67.3679
normal,04/10/2008 15:16:00,1.4317,2.414,0.986,1808.2067,0.9491,0.0,764.4798,0.9916,58.5453,0.9798,6.1324,0.0245,0.0564,0.0023,101.4012,0.0145,0.0,105.3699,0.0017,4.4464,0.003,0.4136,0.008,0.0215,0.0006,37.8385,0.0041,0.0,34.1139,0.0005,1.295,0.0009,0.1264,1.7134,2.3356,0.2296,5.6078,1.5316,0.0,13.7832,0.1685,7.5948,0.3049,6.7438,531.1754,2.0396,8.09,0.2678,2.645,0.0775,1.5230000000000001,13.1304
normal,04/10/2008 16:58:00,1.4147,2.4612,0.9917,1812.2034,0.9627,0.0,744.7794,0.9891,58.9029,0.9783,6.3767,0.055999999999999994,0.1109,0.0008,71.1438,0.0271,0.0,131.1728,0.0015,4.6528,0.004,0.4508,0.0218,0.035,0.0002,22.7794,0.0079,0.0,43.5297,0.0005,1.361,0.0013,0.1436,3.9606,4.5051,0.0842,3.9258,2.8109,0.0,17.6123,0.1471,7.8991,0.4044,7.0702,531.1754,2.0396,8.09,0.2678,2.645,0.0775,1.5230000000000001,13.1304
normal,04/10/2008 18:15:00,1.3991,2.4174,0.9898,1728.7168,0.9383,0.0,666.8137,0.9915,58.7298,0.9621,6.4184,0.0696,0.0671,0.0018,64.1803,0.0156,0.0,43.2284,0.0015,4.2149,0.0137,0.2995,0.025,0.0212,0.0005,18.2449,0.0051,0.0,14.9632,0.0004,1.2494,0.0044,0.105,4.9747,2.7752,0.1792,3.7126,1.6612,0.0,6.4828,0.1515,7.1768,1.4273,4.6659,532.1455,2.0581,9.89,0.3112,3.4623,0.1108,1.8585,15.1191
normal,04/10/2008 18:25:00,1.3971,2.4103,0.9889,1730.7502,0.9517,0.0,595.7959999999999,0.9893,58.5713,0.9602,6.444,0.0261,0.0279,0.0023,140.6525,0.0218,0.0,78.7877,0.0011,4.3516,0.018000000000000002,0.3333,0.0107,0.0116,0.0007,46.6112,0.0062,0.0,26.3989,0.0004,1.2801,0.006,0.1075,1.8696,1.1555,0.2277,8.1267,2.2865,0.0,13.2239,0.1076,7.4295,1.879,5.1723,529.8991,2.0142,7.56,0.2492,2.5286,0.0912,1.4267,12.3718
normal,04/10/2008 18:59:00,1.4085,2.3694,0.9845,1818.9141,0.9472,0.0,811.2656,0.9914,58.8339,0.9639,6.3408,0.0843,0.0591,0.0037,110.3033,0.0206,0.0,142.4962,0.0014,3.9329,0.0185,0.3127,0.026000000000000002,0.0205,0.0012,38.7641,0.006999999999999999,0.0,46.8885,0.0004,1.1794,0.0062,0.1074,5.9873,2.4957,0.3751,6.0642,2.1711,0.0,17.5647,0.1454,6.6847,1.9191,4.9312,532.0973,2.085,7.74,0.3561,2.7235,0.1336,1.4546,17.0809
normal,04/10/2008 19:12:00,1.4228,2.4168,0.9876,1734.2991,0.9308,0.0,805.2759,0.9912,58.0649,0.953,7.4275,0.0344,0.1057,0.0025,139.4713,0.0278,0.0,85.8024,0.0005,1.631,0.0358,0.8278,0.0113,0.0328,0.0009,44.9543,0.009000000000000001,0.0,27.1623,0.0002,0.45,0.0118,0.2994,2.4157,4.372,0.2577,8.0419,2.9869,0.0,10.655,0.0522,2.8089999999999997,3.7589,11.1447,528.0127,1.1073,9.04,0.0667,2.9281,0.023,1.7121,6.0256
normal,04/10/2008 19:47:00,1.3795,2.36,0.9883,1838.2964,0.9518,0.0,801.5683,0.9890000000000001,61.0155,0.9802,6.2575,0.0555,0.0703,0.0018,118.7245,0.0176,0.0,88.5113,0.0013,2.6778,0.0033,0.369,0.018000000000000002,0.0241,0.0006,37.4934,0.0051,0.0,28.4521,0.0004,0.7863,0.0011,0.1181,4.0224,2.9789,0.182,6.4584,1.8459999999999999,0.0,11.0423,0.1346,4.3887,0.3393,5.8969,532.2427,1.9313,8.17,0.3876,2.7254,0.1319,1.535,20.0671
normal,04/10/2008 19:54:00,1.4018,2.3984,0.9882,1817.2698,0.9429,0.0,754.6609,0.9902,58.957,0.9628,6.4178,0.0311,0.0923,0.0021,151.3762,0.0125,0.0,112.4661,0.0011,1.7815,0.0209,0.306,0.0112,0.0301,0.0006,51.5712,0.0043,0.0,41.7543,0.0004,0.5994,0.0076,0.1116,2.2185,3.8481,0.2148,8.3299,1.3262,0.0,14.9029,0.1122,3.0217,2.1757,4.7685,529.8991,2.0142,7.56,0.2492,2.5286,0.0912,1.4267,12.3718
normal,04/10/2008 20:39:00,1.3977,2.4103,0.9654,1818.6417,0.9553,0.0,705.1153,0.9913,58.9632,0.981,6.247000000000001,0.0423,0.0495,0.0075,138.6145,0.0233,0.0,77.0252,0.0015,3.9776,0.004,0.3472,0.0136,0.0159,0.0024,48.7782,0.0092,0.0,27.0226,0.0004,1.1905,0.0014,0.1127,3.0258,2.0540000000000003,0.7788,7.6219,2.4377,0.0,10.9238,0.1503,6.7459,0.4097,5.5583,530.7036,2.1207,8.4,0.1986,2.8909,0.0572,1.5828,9.363
normal,04/10/2008 22:06:00,1.4088,2.3823,0.9886,1801.5094,0.9517,0.0,786.2657,0.9890000000000001,59.8266,0.98,6.0732,0.0524,0.0413,0.0014,86.4336,0.0082,0.0,53.2036,0.0016,2.7553,0.0063,0.3505,0.0187,0.0119,0.0005,31.3844,0.0026,0.0,15.3596,0.0005,0.7643,0.0017,0.1098,3.7194,1.7347,0.1463,4.7978,0.8629,0.0,6.7666,0.1653,4.6055,0.6394,5.7714,530.0846,1.9812,9.01,0.2753,2.596,0.0898,1.6997,13.8979
defeat,04/10/2008 23:18:00,1.4087,2.449,0.9853,1787.2501,0.9528,0.0,747.9865,0.9895,58.5606,0.9719,6.2868,0.0214,0.0645,0.0048,123.7789,0.0124,0.0,143.0377,0.0008,4.2443,0.0139,0.2159,0.0082,0.0235,0.0015,44.5845,0.0036,0.0,40.7533,0.0003,1.245,0.0044,0.0761,1.517,2.6342,0.4907,6.9257,1.2998,0.0,19.123,0.076,7.2477,1.431,3.4339,530.3364,2.0269999999999997,9.92,0.2944,3.4462,0.1001,1.8705,14.5257
defeat,05/10/2008 00:33:00,1.4318,2.4287,0.9929,1850.4375,0.958,0.0,798.0013,0.9689,53.6104,0.9677,6.2008,0.023,0.0902,0.0011,100.3682,0.0307,0.0,182.5514,0.039,6.4074,0.0162,0.2627,0.0079,0.0287,0.0004,38.6088,0.0115,0.0,53.2069,0.0121,1.7492,0.0049,0.0824,1.6036,3.7141,0.1073,5.4239999999999995,3.2,0.0,22.8761,4.0213,11.9517,1.6772,4.2364,529.9445,1.974,7.91,0.2824,2.6691,0.094,1.4926,14.3055
normal,05/10/2008 00:33:00,1.4251,2.3984,0.9907,1806.6172,0.9484,0.0,757.7027,0.9893,58.0221,0.965,6.4285,0.0214,0.0923,0.0007,108.2643,0.0154,0.0,134.1833,0.0007,3.5276,0.0226,0.3782,0.0069,0.0301,0.0002,42.3149,0.0054,0.0,44.6671,0.0003,0.9803,0.0069,0.1192,1.5024,3.8481,0.0752,5.9927,1.6287,0.0,17.7092,0.0754,6.0797,2.344,5.882999999999999,533.1809,1.0744,5.65,0.1416,1.8871,0.0396,1.0597,13.1807
normal,05/10/2008 01:35:00,1.3833,2.385,0.9812,1778.6837,0.9486,0.0,748.6849,0.9890000000000001,58.8951,0.9799,6.2496,0.0298,0.0349,0.0035,106.6217,0.0152,0.0,116.0905,0.001,1.8995,0.0033,0.4061,0.0111,0.0118,0.0012,32.9525,0.0055,0.0,42.5194,0.0003,0.6345,0.001,0.1231,2.1549,1.4637,0.3595,5.9944,1.6019,0.0,15.5059,0.0983,3.2252,0.3391,6.497999999999999,528.5973,2.22,6.24,0.2848,2.1791,0.0859,1.1805,12.8307
normal,05/10/2008 04:01:00,1.3972,2.3849,0.9786,1701.7635,0.9659,0.0,748.4576,0.9894,58.688,0.9657,6.4427,0.0659,0.0316,0.0066,103.132,0.0076,0.0,194.1309,0.0012,4.3819,0.0285,0.4966,0.0215,0.0116,0.0023,32.1823,0.0027,0.0,62.5995,0.0005,1.2966,0.0086,0.1709,4.7165,1.3242,0.6724,6.0603,0.7866,0.0,25.9375,0.1196,7.4664,2.9512,7.7073,530.2591,0.9847,8.28,0.1233,2.5755,0.0378,1.5615,12.5176
normal,05/10/2008 04:20:00,1.4091,2.3817,0.9822,1832.8431,0.9535,0.0,736.5444,0.9918,57.0103,0.9627,6.3633,0.0733,0.0355,0.0026,108.4229,0.0091,0.0,121.2651,0.0005,3.8654,0.0303,0.4172,0.0251,0.0136,0.0007,35.181999999999995,0.0033,0.0,34.9347,0.0002,1.0084,0.0097,0.1452,5.2018,1.4908,0.2673,5.9156,0.9506,0.0,16.4641,0.0492,6.7801,3.1434,6.5562,531.3091,1.9363,10.85,0.2938,3.609,0.0862,2.0421,15.1731
normal,05/10/2008 04:48:00,1.3873,2.3883,0.9908,1830.1596,0.9604,0.0,771.6946,0.99,57.8852,0.9799,6.2821,0.0612,0.0247,0.0019,154.0029,0.0182,0.0,78.431,0.001,2.9948,0.0028,0.3955,0.0229,0.0087,0.0005,47.0829,0.0058,0.0,23.5105,0.0004,0.8196,0.001,0.1276,4.4094,1.0342,0.1874,8.4147,1.8906,0.0,10.1635,0.1015,5.1737,0.2877,6.2956,513.8473,1.3216,445.8,1.2041,142.1606,0.2767,86.7573,91.1106
normal,05/10/2008 05:31:00,1.3921,2.4069,0.9644,1821.9407,0.9585,0.0,680.4398,0.9892,58.7855,0.9613,6.3579,0.0483,0.02,0.0119,209.4847,0.0315,0.0,150.7509,0.0012,4.2591,0.02,0.2149,0.0175,0.0079,0.0046,64.2818,0.0118,0.0,45.968999999999994,0.0004,1.2707,0.0053,0.0656,3.4674,0.833,1.2317,11.4979,3.2817,0.0,22.1549,0.1239,7.2451,2.0754,3.3808,529.5182,2.113,10.65,0.3068,3.6722,0.0921,2.0113,14.5194
normal,05/10/2008 05:53:00,1.4192,2.3731,0.9911,1871.6307,0.9507,0.0,774.4409,0.9890000000000001,60.326,0.9799,6.3067,0.0483,0.0442,0.0009,105.9183,0.0156,0.0,149.7982,0.0012,3.9277,0.0056,0.4254,0.0171,0.0143,0.0003,32.4352,0.0053,0.0,42.6703,0.0004,1.1059999999999999,0.0016,0.14,3.4048,1.8607,0.0935,5.6591,1.6391,0.0,19.3428,0.1245,6.5107,0.5705,6.7459,539.0691,1.3198,427.42,0.794,110.1081,0.2194,79.2885,60.1633
normal,05/10/2008 06:15:00,1.3906,2.3694,0.9841,1860.1495,0.9702,0.0,793.9446,0.99,59.3797,0.9657,6.3472,0.0755,0.0591,0.0029,139.1705,0.0104,0.0,198.0984,0.0013,2.3188,0.0137,0.28800000000000003,0.0245,0.0205,0.0011,49.1354,0.0033,0.0,53.8891,0.0004,0.6761,0.0044,0.08,5.4287,2.4957,0.2929,7.4817,1.0759999999999998,0.0,24.9512,0.1303,3.9051,1.4138,4.5371,532.0945,2.0071,5.86,0.2919,1.9029,0.0868,1.1013,14.5448
normal,05/10/2008 08:02:00,1.4202,2.363,0.9926,1819.5953,0.9670000000000001,0.0,775.3510000000001,0.9906,57.1368,0.9777,6.3213,0.0913,0.0626,0.0012,124.2468,0.005,0.0,155.9537,0.0008,3.0287,0.0057,0.4657,0.0255,0.0209,0.0004,39.7478,0.0017,0.0,54.9108,0.0003,0.8301,0.0015,0.1524,6.4279,2.6475,0.1177,6.8283,0.5218,0.0,20.1139,0.0847,5.3008,0.5818,7.367000000000001,514.4364,1.8659999999999999,431.71,1.2571,138.3859,0.3315,83.919,67.3679
normal,05/10/2008 08:40:00,1.4167,2.3669,0.9885,1769.1764,0.9504,0.0,741.7235,0.9895,58.3888,0.9681,6.2983,0.0633,0.0383,0.002,146.7102,0.0227,0.0,92.7515,0.001,4.519,0.0143,0.2272,0.0213,0.0115,0.0006,46.8602,0.0067,0.0,29.6289,0.0003,1.3216,0.0046,0.0791,4.4689,1.6194,0.2052,8.2926,2.3917,0.0,12.5049,0.10099999999999999,7.7395,1.474,3.6079,532.0973,2.085,7.74,0.3561,2.7235,0.1336,1.4546,17.0809
normal,05/10/2008 09:04:00,1.3881,2.3351,0.9803,1849.4487,0.9452,0.0,726.3713,0.991,57.9648,0.9638,6.4433,0.0869,0.0675,0.0213,153.6346,0.0213,0.0,139.9346,0.0015,4.2929,0.0166,0.3581,0.0249,0.0242,0.0062,47.655,0.0086,0.0,47.218999999999994,0.0004,1.2003,0.0051,0.1087,6.2582,2.8924,2.1708,8.3071,2.2563,0.0,19.2649,0.1548,7.4061,1.7262,5.557,531.3091,1.9363,10.85,0.2938,3.609,0.0862,2.0421,15.1731
normal,05/10/2008 09:47:00,1.4483,2.4146,0.9915,1780.8664,0.9537,0.0,780.5541,0.9892,60.1457,0.9795,6.0878,0.0477,0.0565,0.0014,147.1406,0.0105,0.0,58.3334,0.002,4.7019,0.0036,0.3669,0.0175,0.019,0.0004,47.5703,0.0041,0.0,19.33,0.0005,1.3059,0.0009,0.1158,3.2928,2.3394,0.1454,8.2623,1.0983,0.0,7.4733,0.2004,7.8175,0.3645,6.0265,532.1073,1.8126,7.83,0.2619,2.6162,0.0751,1.4715,14.448
normal,05/10/2008 10:00:00,1.3725,2.3486,0.9929,1876.1801,0.9307,0.0,667.9745,0.99,57.5303,0.9793,6.4121,0.0861,0.0356,0.0013,100.5032,0.02,0.0,65.5522,0.0014,2.1879,0.0045,0.4074,0.0334,0.0104,0.0004,30.6221,0.0065,0.0,18.6817,0.0004,0.618,0.0014,0.1275,6.2748,1.5141,0.1336,5.3568,2.1493,0.0,9.8136,0.1449,3.8031,0.4595,6.3536,530.0846,1.9812,9.01,0.2753,2.596,0.0898,1.6997,13.8979
normal,05/10/2008 10:43:00,1.4083,2.4302,0.9892,1854.5901,0.9483,0.0,754.9244,0.9894,59.2586,0.9697,6.2221,0.042,0.0573,0.0019,85.4962,0.0154,0.0,125.7562,0.0016,1.5974,0.0206,0.3307,0.0133,0.0195,0.0007,28.7087,0.0059,0.0,38.9811,0.0005,0.4937,0.0068,0.1116,2.9810000000000003,2.3579,0.1899,4.61,1.6211,0.0,16.6581,0.1628,2.6957,2.1231,5.3142,528.5973,2.22,6.24,0.2848,2.1791,0.0859,1.1805,12.8307
normal,05/10/2008 11:05:00,1.4263,2.4287,0.9678,1789.5431,0.9537,0.0,720.9814,0.9889,61.1607,0.9778,6.3473,0.0184,0.0902,0.0041,148.5677,0.0171,0.0,95.2017,0.0018,3.4914,0.0038,0.4165,0.0076,0.0287,0.0017,48.9088,0.005,0.0,24.8495,0.0006,0.9949,0.0011,0.1399,1.29,3.7141,0.4241,8.302,1.7914,0.0,13.2045,0.1825,5.7085,0.3923,6.5622,530.0846,1.9812,9.01,0.2753,2.596,0.0898,1.6997,13.8979
normal,05/10/2008 11:30:00,1.3971,2.3894,0.9906,1831.3966,0.9521,0.0,755.2627,0.9915,58.9212,0.9629,6.4577,0.0645,0.0288,0.0016,194.2869,0.019,0.0,111.236,0.001,2.9639,0.0276,0.4011,0.0171,0.0108,0.0005,59.782,0.0055,0.0,32.1275,0.0003,1.0095,0.0091,0.1358,4.6175,1.2037,0.1572,10.6087,1.9933,0.0,14.7281,0.1018,5.0304,2.8656,6.2116,531.3091,1.9363,10.85,0.2938,3.609,0.0862,2.0421,15.1731
normal,05/10/2008 12:03:00,1.4075,2.3930000000000002,0.9896,1738.7293,0.9383,0.0,739.5797,0.99,57.7747,0.9743,6.6474,0.0732,0.0261,0.0025,149.9999,0.037000000000000005,0.0,118.3845,0.0008,2.5614,0.0075,0.3386,0.0299,0.0089,0.0007,43.1508,0.0136,0.0,40.7996,0.0003,0.6948,0.0031,0.1169,5.202000000000001,1.0902,0.2501,8.627,3.9454,0.0,16.007,0.0856,4.4334,0.772,5.0935,532.2427,1.9313,8.17,0.3876,2.7254,0.1319,1.535,20.0671
normal,05/10/2008 12:17:00,1.4265,2.4289,0.9676,1831.338,0.9465,0.0,701.3166,0.9901,58.1448,0.9794,6.2025,0.0428,0.0287,0.0089,156.0862,0.0212,0.0,115.9793,0.0011,3.406,0.0058,0.305,0.0132,0.0107,0.0032,47.3188,0.0079,0.0,38.882,0.0004,0.9188,0.0019,0.099,2.9976,1.1825,0.9209,8.5231,2.24,0.0,16.5374,0.1119,5.8579,0.5955,4.9177,529.2673,2.0421,8.94,0.3628,3.1572,0.1215,1.6891,17.7634
normal,05/10/2008 13:49:00,1.3821,2.4046,0.9829,1780.0169,0.9688,0.0,815.9082,0.9898,58.3601,0.9790000000000001,6.477,0.0567,0.0445,0.0026,72.8022,0.0091,0.0,62.1945,0.0011,1.7919999999999998,0.0034,0.4429,0.0182,0.0145,0.0008,26.2268,0.0028,0.0,20.6645,0.0004,0.5391,0.0012,0.1426,4.1054,1.8495,0.2595,4.09,0.9355,0.0,7.6227,0.1126,3.0706,0.3461,6.8374,530.2591,0.9847,8.28,0.1233,2.5755,0.0378,1.5615,12.5176
normal,05/10/2008 14:34:00,1.3757,2.3762,0.99,1801.2336,0.9567,0.0,770.163,0.9899,57.9829,0.9655,6.3878,0.059000000000000004,0.0807,0.0013,76.9235,0.0169,0.0,188.6051,0.0008,4.0955,0.0175,0.3534,0.0216,0.0264,0.0005,25.1037,0.0051,0.0,56.9258,0.0003,1.1256,0.0061,0.1211,4.2894,3.3974,0.1351,4.2706,1.7623,0.0,24.489,0.0837,7.0633,1.815,5.5323,530.2591,0.9847,8.28,0.1233,2.5755,0.0378,1.5615,12.5176
defeat,05/10/2008 15:30:00,1.4368,2.5076,0.9869,1761.789,0.9538,0.0,739.3232,0.9888,58.9246,0.966,6.2222,0.172,0.0762,0.0013,244.9464,0.0224,0.0,165.6727,0.0027,3.9099,0.0159,0.2659,0.0574,0.0261,0.0004,74.1737,0.0073,0.0,50.2279,0.0007,1.1855,0.0049,0.0787,11.9725,3.0391,0.135,13.9033,2.3487,0.0,22.4087,0.2749,6.6354,1.646,4.2742,531.1982,2.2418,10.63,0.2428,3.6826,0.0616,2.0011,10.8309
defeat,05/10/2008 15:35:00,1.4068,2.4108,0.9878,1809.0129,0.9685,0.0,779.3134,0.9885,59.1915,0.968,6.3552,0.043,0.0621,0.0012,103.3011,0.0099,0.0,121.9929,0.0017,3.9654,0.0145,0.3175,0.0183,0.0194,0.0004,41.8915,0.0033,0.0,44.9427,0.0005,1.1811,0.005,0.1007,3.0545,2.574,0.1233,5.7104,1.0257,0.0,15.6539,0.1754,6.6993,1.4988,4.9953,531.3445,2.0359,5.71,0.2796,1.565,0.0936,1.0746,13.7332
normal,05/10/2008 16:15:00,1.4218,2.4756,0.9902,1924.6116,0.955,0.0,600.2219,0.9914,58.8003,0.9799,6.3383,0.0305,0.0555,0.0008,190.2043,0.0245,0.0,122.2252,0.0014,4.1181,0.0045,0.3829,0.0106,0.0176,0.0002,58.0403,0.0074,0.0,34.8385,0.0004,1.2397,0.0017,0.1138,2.1416,2.2408,0.0802,9.8827,2.5606,0.0,20.3633,0.1462,7.0036,0.4627,6.0412,530.2591,0.9847,8.28,0.1233,2.5755,0.0378,1.5615,12.5176
defeat,05/10/2008 16:37:00,1.4144,2.3986,0.9908,1830.1596,0.9505,0.0,749.6248,0.9889,59.0551,0.9648,6.4006,0.0417,0.0346,0.0019,154.0029,0.0061,0.0,47.413999999999994,0.0015,4.3051,0.0281,0.43200000000000005,0.0171,0.0116,0.0005,47.0829,0.002,0.0,17.6716,0.0005,1.268,0.0085,0.1384,2.9504,1.4427,0.1874,8.4147,0.6453,0.0,6.325,0.1486,7.2899,2.9136,6.7497,531.3445,2.0359,5.71,0.2796,1.565,0.0936,1.0746,13.7332
defeat,05/10/2008 16:49:00,1.4338,2.3930000000000002,0.9872,1863.4326,0.9584,0.0,736.1793,0.9893,58.5875,0.9664,6.3121,0.1343,0.0261,0.0018,94.0377,0.0207,0.0,137.4265,0.0008,3.6414,0.0158,0.2358,0.0451,0.0089,0.0006,35.4246,0.0068,0.0,40.7042,0.0003,1.0788,0.0048,0.0973,9.3683,1.0902,0.179,5.0465,2.1557,0.0,18.6675,0.0827,6.2153,1.6393,3.7362,534.16,1.109,432.94,0.6864,111.2887,0.1881,81.0506,61.8956
defeat,05/10/2008 18:46:00,1.4319,2.3669,0.9868,1747.8181,0.935,0.0,755.7289,0.9891,57.9432,0.966,6.3801,0.0217,0.0383,0.0024,102.4347,0.0284,0.0,149.6611,0.0013,3.9611,0.0225,0.3715,0.0071,0.0115,0.0008,31.65,0.009000000000000001,0.0,54.9617,0.0004,1.2099,0.0083,0.1292,1.5169,1.6194,0.2388,5.8607,3.0388,0.0,19.8035,0.1296,6.8363,2.3246,5.8233,531.3445,2.0359,5.71,0.2796,1.565,0.0936,1.0746,13.7332
normal,05/10/2008 18:59:00,1.3888,2.3661,0.99,1755.6484,0.9502,0.0,727.2806,0.9891,58.5511,0.9647,6.4286,0.0663,0.0746,0.0013,94.1166,0.0175,0.0,109.3177,0.0016,4.3688,0.016,0.366,0.0233,0.0261,0.0004,36.6777,0.0065,0.0,33.3843,0.0005,1.2824,0.0057,0.1277,4.7761,3.1546,0.1276,5.3608,1.8422,0.0,15.030999999999999,0.1591,7.4614,1.6588,5.6928,531.3091,1.9363,10.85,0.2938,3.609,0.0862,2.0421,15.1731
normal,05/10/2008 19:45:00,1.4142,2.3723,0.9883,1698.8110000000001,0.9379,0.0,793.3861,0.9898,57.9451,0.9805,6.3118,0.0426,0.0758,0.0026,119.0638,0.0334,0.0,327.6722,0.0008,3.8371,0.0029,0.4274,0.0161,0.0306,0.0008,37.8875,0.0117,0.0,91.9454,0.0003,1.063,0.0009,0.1374,3.0102,3.1948,0.2675,7.0087,3.5659,0.0,41.3005,0.0787,6.622000000000001,0.2956,6.7714,530.2591,0.9847,8.28,0.1233,2.5755,0.0378,1.5615,12.5176
normal,05/10/2008 20:12:00,1.3927,2.4103,0.9872,1937.2993,0.9409,0.0,677.9002,0.9891,58.7188,0.9791,6.3548,0.027999999999999997,0.0279,0.0027,168.7511,0.0095,0.0,47.1064,0.0013,4.1735,0.0038,0.4003,0.0089,0.0116,0.0007,51.7065,0.0034,0.0,15.0877,0.0004,1.2487,0.0011,0.1192,2.0077,1.1555,0.2743,8.7106,1.0146,0.0,6.9489,0.1289,7.1076,0.3858,6.2996,531.1754,2.0396,8.09,0.2678,2.645,0.0775,1.5230000000000001,13.1304
normal,05/10/2008 20:30:00,1.4091,2.4046,0.9822,1832.8431,0.9508,0.0,684.3676,0.99,57.9514,0.9784,6.3593,0.0885,0.0445,0.0026,108.4229,0.0287,0.0,193.1707,0.0009,1.5598,0.0052,0.5029,0.0245,0.0145,0.0007,35.181999999999995,0.0119,0.0,54.8934,0.0003,0.4896,0.0015,0.1601,6.2806,1.8495,0.2673,5.9156,3.016,0.0,28.2262,0.0863,2.6916,0.5268,7.9074,534.2564,1.3737,10.87,0.2034,3.7527,0.0558,2.0346,14.8076
normal,05/10/2008 22:13:00,1.4217,2.3897,0.9890000000000001,1801.391,0.9688,0.0,771.2167,0.9893,58.7734,0.9684,6.3349,0.0379,0.0511,0.002,77.0847,0.009000000000000001,0.0,122.0972,0.0011,4.7507,0.0174,0.2746,0.0116,0.0176,0.0008,26.3244,0.0037,0.0,42.476000000000006,0.0004,1.3861,0.006,0.0971,2.6651,2.1401,0.2004,4.2792,0.9243,0.0,15.8318,0.1126,8.0831,1.8002,4.3344,528.5973,2.22,6.24,0.2848,2.1791,0.0859,1.1805,12.8307
