id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
90905,Male,Loyal Customer,38,Business travel,Eco,444,3,4,4,4,3,3,3,3,4,1,3,2,3,3,1,0,neutral or dissatisfied
76476,Male,Loyal Customer,36,Business travel,Business,2159,4,4,4,4,4,5,4,5,5,5,5,4,5,5,21,7,satisfied
98091,Female,Loyal Customer,26,Personal Travel,Eco,928,4,4,4,4,2,4,2,2,1,2,3,1,5,2,0,0,neutral or dissatisfied
4025,Male,Loyal Customer,33,Business travel,Business,2447,4,5,5,5,4,4,4,4,3,4,3,3,3,4,0,0,neutral or dissatisfied
55576,Male,Loyal Customer,45,Business travel,Business,3923,5,5,5,5,2,4,4,5,5,5,5,5,5,4,0,0,satisfied
63183,Female,Loyal Customer,40,Business travel,Business,2068,4,4,3,4,3,5,4,4,4,4,4,5,4,5,2,0,satisfied
28977,Male,Loyal Customer,47,Business travel,Eco,978,4,3,3,3,4,4,4,4,5,2,2,2,3,4,0,0,satisfied
83874,Male,Loyal Customer,46,Business travel,Business,1670,1,1,1,1,5,5,5,4,3,3,5,5,5,5,480,471,satisfied
48333,Male,Loyal Customer,34,Business travel,Eco,522,4,3,4,3,4,4,4,4,5,3,2,2,5,4,0,0,satisfied
97267,Male,Loyal Customer,41,Personal Travel,Eco,296,3,5,2,4,5,2,5,5,4,3,4,5,4,5,0,5,neutral or dissatisfied
19155,Female,disloyal Customer,37,Business travel,Eco,304,1,5,1,4,2,1,5,2,5,2,3,1,3,2,0,3,neutral or dissatisfied
84757,Female,disloyal Customer,25,Business travel,Business,547,2,4,2,5,4,2,4,4,4,3,4,5,4,4,0,0,neutral or dissatisfied
92728,Female,disloyal Customer,22,Business travel,Eco,1276,4,4,4,4,3,4,3,3,5,4,5,4,5,3,0,0,neutral or dissatisfied
62506,Female,disloyal Customer,38,Business travel,Business,911,4,4,4,3,2,4,2,2,4,4,5,4,4,2,4,0,satisfied
9175,Female,Loyal Customer,30,Business travel,Business,416,1,2,2,2,1,1,1,1,3,1,3,4,3,1,52,51,neutral or dissatisfied
54342,Male,Loyal Customer,48,Business travel,Eco Plus,1597,5,1,1,1,5,5,5,5,1,1,3,2,2,5,14,26,satisfied
47031,Male,Loyal Customer,34,Business travel,Business,602,4,2,2,2,5,3,4,4,4,4,4,4,4,2,0,0,neutral or dissatisfied
54979,Female,Loyal Customer,49,Business travel,Business,1635,4,4,4,4,4,4,5,5,5,5,5,3,5,5,7,0,satisfied
127327,Female,Loyal Customer,18,Business travel,Business,507,4,4,4,4,4,4,4,4,4,3,4,3,4,4,0,0,satisfied
118492,Female,Loyal Customer,55,Business travel,Business,370,1,1,1,1,3,5,5,4,4,4,4,3,4,4,0,0,satisfied
58846,Female,disloyal Customer,47,Business travel,Business,783,3,3,3,2,1,3,1,1,3,4,4,5,4,1,12,9,neutral or dissatisfied
9870,Female,Loyal Customer,47,Business travel,Eco Plus,642,2,3,3,3,2,3,3,2,2,2,2,2,2,2,0,4,neutral or dissatisfied
68701,Male,Loyal Customer,67,Personal Travel,Eco,237,4,4,4,1,1,4,1,1,3,4,4,4,4,1,0,0,satisfied
85932,Female,disloyal Customer,37,Business travel,Business,447,5,5,5,3,1,5,1,1,4,5,4,4,5,1,0,0,satisfied
129467,Male,Loyal Customer,53,Business travel,Business,2704,4,4,4,4,2,4,4,4,4,4,4,5,4,5,1,6,satisfied
71901,Male,Loyal Customer,53,Personal Travel,Eco,1726,5,4,5,2,4,4,3,4,5,4,5,4,5,4,0,0,satisfied
89990,Female,disloyal Customer,24,Business travel,Eco,957,4,4,4,3,4,4,4,4,4,2,4,5,4,4,0,0,satisfied
9543,Female,Loyal Customer,47,Business travel,Business,229,1,1,1,1,2,5,5,5,5,5,5,5,5,5,35,22,satisfied
109612,Male,Loyal Customer,54,Business travel,Business,808,3,3,3,3,4,4,4,5,4,5,5,4,4,4,241,227,satisfied
121995,Male,Loyal Customer,52,Business travel,Business,130,1,1,1,1,5,4,4,5,5,5,5,4,5,3,0,0,satisfied
55144,Male,Loyal Customer,23,Personal Travel,Eco,1609,1,5,1,2,5,1,3,5,5,3,3,4,5,5,3,7,neutral or dissatisfied
38095,Male,disloyal Customer,29,Business travel,Eco,1121,3,3,3,3,3,3,3,3,4,4,2,4,2,3,24,20,neutral or dissatisfied
72432,Male,Loyal Customer,37,Business travel,Business,1119,2,2,1,2,5,5,5,4,4,4,4,5,4,5,0,0,satisfied
55677,Male,Loyal Customer,48,Business travel,Business,895,5,5,5,5,2,4,4,2,2,2,2,3,2,5,0,6,satisfied
109853,Male,Loyal Customer,49,Business travel,Business,2471,1,1,1,1,4,4,5,5,5,5,5,5,5,4,59,77,satisfied
75978,Female,disloyal Customer,38,Business travel,Eco,297,2,4,2,2,4,2,4,4,3,3,5,4,4,4,0,0,neutral or dissatisfied
112130,Male,disloyal Customer,22,Business travel,Business,895,4,0,4,5,2,4,1,2,5,3,4,3,4,2,0,0,satisfied
23300,Male,Loyal Customer,36,Business travel,Business,3667,1,1,1,1,3,3,1,5,5,5,5,2,5,4,36,36,satisfied
9910,Female,disloyal Customer,21,Business travel,Business,508,5,0,5,3,2,5,2,2,3,3,5,3,5,2,0,0,satisfied
79911,Male,disloyal Customer,10,Business travel,Business,1069,3,4,3,4,1,3,2,1,4,4,3,1,4,1,0,0,neutral or dissatisfied
127164,Female,Loyal Customer,14,Personal Travel,Eco,338,4,3,1,3,2,1,1,2,3,5,2,1,2,2,0,0,neutral or dissatisfied
33781,Female,Loyal Customer,19,Business travel,Business,3197,5,5,5,5,5,5,5,5,4,2,4,4,2,5,0,0,satisfied
373,Male,Loyal Customer,43,Business travel,Business,2169,3,3,3,3,5,5,4,5,5,4,5,4,5,3,0,0,satisfied
102568,Male,disloyal Customer,25,Business travel,Business,386,4,4,4,5,2,4,3,2,4,2,4,3,5,2,94,94,neutral or dissatisfied
121769,Male,Loyal Customer,48,Business travel,Business,366,3,3,3,3,5,4,4,5,5,5,5,5,5,4,0,0,satisfied
56359,Female,Loyal Customer,52,Personal Travel,Eco,200,3,3,0,4,3,3,3,5,5,0,5,2,5,4,0,0,neutral or dissatisfied
80179,Female,Loyal Customer,58,Personal Travel,Eco,2475,2,0,2,1,2,1,1,4,5,4,5,1,4,1,61,102,neutral or dissatisfied
89596,Female,disloyal Customer,25,Business travel,Eco,950,2,2,2,2,4,2,4,4,4,4,2,1,2,4,0,0,neutral or dissatisfied
83518,Male,Loyal Customer,64,Personal Travel,Eco,946,3,5,3,1,4,3,4,4,2,1,5,4,4,4,2,0,neutral or dissatisfied
82609,Male,disloyal Customer,27,Business travel,Eco,528,2,3,2,4,3,2,2,3,3,2,3,3,3,3,8,3,neutral or dissatisfied
94482,Male,Loyal Customer,40,Business travel,Business,2356,0,4,0,4,5,4,5,4,4,4,4,5,4,4,4,0,satisfied
77557,Female,Loyal Customer,43,Personal Travel,Eco,986,5,5,5,1,4,4,5,4,4,5,4,5,4,4,12,0,satisfied
101753,Male,disloyal Customer,38,Business travel,Eco,927,2,2,2,2,1,2,1,1,3,3,1,2,2,1,0,0,neutral or dissatisfied
50088,Female,Loyal Customer,75,Business travel,Business,2802,1,2,5,2,1,3,4,4,4,3,1,2,4,3,0,0,neutral or dissatisfied
128260,Male,disloyal Customer,39,Business travel,Business,338,4,4,4,4,4,4,4,4,4,4,4,1,3,4,0,0,neutral or dissatisfied
29222,Female,Loyal Customer,39,Business travel,Business,1672,4,2,2,2,3,3,4,4,4,4,4,2,4,4,0,11,neutral or dissatisfied
6112,Female,Loyal Customer,20,Personal Travel,Business,501,3,5,3,5,4,3,5,4,5,3,4,3,4,4,98,96,neutral or dissatisfied
21081,Female,Loyal Customer,39,Business travel,Eco,332,2,4,4,4,2,2,2,2,1,5,5,1,1,2,1,17,satisfied
99646,Female,disloyal Customer,50,Business travel,Business,1670,2,2,2,5,2,2,2,2,5,3,5,5,5,2,0,4,neutral or dissatisfied
74851,Male,Loyal Customer,27,Business travel,Eco,2136,2,5,5,5,2,2,2,2,1,3,4,3,4,2,0,0,neutral or dissatisfied
128411,Male,disloyal Customer,23,Business travel,Eco,370,2,1,2,3,2,2,2,2,4,4,3,1,3,2,52,47,neutral or dissatisfied
64281,Male,Loyal Customer,48,Business travel,Business,2722,1,1,1,1,3,4,4,5,5,5,5,4,5,4,0,0,satisfied
35100,Male,Loyal Customer,31,Business travel,Business,1028,3,3,3,3,5,5,5,5,1,5,3,3,2,5,0,49,satisfied
121529,Male,Loyal Customer,42,Business travel,Business,3678,2,2,2,2,4,5,5,5,5,5,5,4,5,4,3,0,satisfied
22267,Male,Loyal Customer,40,Business travel,Business,1653,3,3,3,3,1,3,3,5,5,5,4,3,5,4,10,1,satisfied
937,Male,Loyal Customer,61,Business travel,Business,3504,2,5,5,5,3,4,3,2,2,2,2,1,2,3,127,124,neutral or dissatisfied
21783,Female,disloyal Customer,25,Business travel,Eco,352,1,0,1,3,4,1,4,4,4,1,2,5,1,4,12,5,neutral or dissatisfied
77636,Female,Loyal Customer,54,Business travel,Business,2382,4,4,2,4,5,4,5,5,5,5,5,5,5,3,57,49,satisfied
25739,Male,Loyal Customer,26,Personal Travel,Eco,432,2,5,4,3,2,4,1,2,3,4,5,5,5,2,1,0,neutral or dissatisfied
33029,Male,Loyal Customer,54,Personal Travel,Eco,101,3,5,3,1,1,3,1,1,5,2,5,3,4,1,0,3,neutral or dissatisfied
62759,Male,disloyal Customer,48,Business travel,Eco,1119,1,0,0,4,2,1,2,2,4,3,4,3,3,2,6,1,neutral or dissatisfied
16051,Male,Loyal Customer,39,Business travel,Business,744,5,5,5,5,5,5,5,4,4,5,4,5,4,4,5,16,satisfied
56254,Male,Loyal Customer,41,Business travel,Business,3479,3,3,3,3,2,5,4,5,5,5,5,3,5,4,0,0,satisfied
120602,Male,Loyal Customer,25,Personal Travel,Eco Plus,980,4,1,4,4,3,4,2,3,1,3,4,4,3,3,0,6,neutral or dissatisfied
69995,Male,Loyal Customer,68,Personal Travel,Eco,236,4,4,0,1,1,0,1,1,3,2,4,5,4,1,0,0,neutral or dissatisfied
103996,Male,disloyal Customer,12,Business travel,Eco,1084,5,5,5,4,4,5,4,4,3,4,4,5,4,4,10,3,satisfied
92901,Male,Loyal Customer,46,Business travel,Business,134,5,5,5,5,3,4,5,4,4,4,4,4,4,3,12,16,satisfied
129338,Female,Loyal Customer,38,Business travel,Business,3297,3,3,3,3,1,2,1,5,5,5,5,1,5,5,0,0,satisfied
128319,Female,Loyal Customer,52,Business travel,Business,3093,4,4,4,4,2,4,4,5,5,5,5,5,5,5,0,0,satisfied
79508,Female,Loyal Customer,51,Business travel,Business,2643,2,5,5,5,5,4,3,2,2,2,2,3,2,4,0,14,neutral or dissatisfied
109179,Female,Loyal Customer,57,Business travel,Eco,391,2,1,1,1,4,4,3,1,1,2,1,4,1,2,0,0,neutral or dissatisfied
114394,Male,disloyal Customer,23,Business travel,Business,480,5,5,5,2,3,5,3,3,3,5,5,4,4,3,0,0,satisfied
51691,Female,disloyal Customer,39,Business travel,Eco,369,2,0,3,2,2,3,4,2,4,4,3,1,5,2,0,0,neutral or dissatisfied
124854,Female,Loyal Customer,58,Personal Travel,Eco,280,1,4,1,1,3,5,4,5,5,1,5,4,5,4,9,38,neutral or dissatisfied
85701,Female,Loyal Customer,24,Business travel,Business,1547,1,1,1,1,3,3,3,3,2,1,4,5,1,3,0,0,satisfied
11362,Female,Loyal Customer,30,Personal Travel,Eco,140,2,4,0,4,4,0,4,4,4,4,4,3,5,4,0,0,neutral or dissatisfied
65018,Female,Loyal Customer,43,Business travel,Business,469,4,1,1,1,2,3,4,4,4,4,4,2,4,4,99,99,neutral or dissatisfied
6732,Male,Loyal Customer,60,Business travel,Business,3822,5,5,5,5,2,4,5,4,4,4,4,4,4,4,2,0,satisfied
65434,Male,Loyal Customer,60,Business travel,Business,2165,4,4,4,4,3,4,4,5,5,5,5,3,5,4,60,98,satisfied
3893,Male,disloyal Customer,38,Business travel,Business,213,4,3,3,4,2,3,3,2,3,2,4,3,4,2,0,0,satisfied
129227,Male,Loyal Customer,53,Business travel,Business,1235,1,1,1,1,4,4,5,4,4,4,4,3,4,5,0,0,satisfied
128912,Male,Loyal Customer,62,Personal Travel,Eco,2248,4,4,4,4,2,4,2,2,2,5,3,4,5,2,56,34,neutral or dissatisfied
43369,Female,Loyal Customer,38,Personal Travel,Eco,436,2,5,2,4,5,2,4,5,4,5,5,5,5,5,0,0,neutral or dissatisfied
97247,Female,Loyal Customer,59,Business travel,Business,296,5,5,5,5,5,4,5,5,5,5,5,3,5,4,5,12,satisfied
111601,Female,Loyal Customer,18,Personal Travel,Eco Plus,794,2,4,2,3,1,2,4,1,3,5,4,4,5,1,6,0,neutral or dissatisfied
44427,Male,Loyal Customer,59,Business travel,Eco,542,2,3,3,3,2,2,2,2,1,5,1,1,5,2,15,9,satisfied
33019,Male,Loyal Customer,7,Personal Travel,Eco,163,1,4,0,1,1,0,1,1,4,4,5,5,4,1,0,0,neutral or dissatisfied
91770,Male,Loyal Customer,34,Business travel,Business,2431,3,2,2,2,5,3,4,3,3,2,3,4,3,1,16,9,neutral or dissatisfied
2205,Female,Loyal Customer,46,Personal Travel,Eco,685,2,5,2,4,3,4,4,2,2,2,2,4,2,3,9,8,neutral or dissatisfied
55447,Female,Loyal Customer,34,Personal Travel,Eco,2521,4,5,4,1,5,4,1,5,2,1,3,1,2,5,100,,neutral or dissatisfied
20848,Female,Loyal Customer,40,Personal Travel,Eco,534,2,4,2,1,1,2,1,1,5,5,4,3,5,1,0,0,neutral or dissatisfied
120082,Female,Loyal Customer,47,Personal Travel,Eco,683,0,5,0,3,2,5,4,1,1,0,1,4,1,4,0,0,satisfied
42576,Male,Loyal Customer,33,Business travel,Eco,296,2,1,1,1,2,2,2,2,3,1,4,4,3,2,0,7,neutral or dissatisfied
118277,Female,disloyal Customer,25,Business travel,Business,639,4,0,4,3,4,4,5,4,5,2,5,5,4,4,23,23,satisfied
29164,Female,Loyal Customer,32,Business travel,Eco Plus,954,1,3,4,3,1,1,1,1,1,4,4,1,4,1,0,1,neutral or dissatisfied
96554,Male,disloyal Customer,17,Business travel,Eco Plus,302,3,0,3,3,4,3,4,4,1,5,1,3,2,4,0,0,neutral or dissatisfied
26225,Male,Loyal Customer,19,Personal Travel,Eco,404,3,4,3,2,3,3,3,3,5,5,4,4,5,3,0,0,neutral or dissatisfied
67969,Male,Loyal Customer,52,Business travel,Business,1235,2,2,2,2,4,5,4,4,4,4,4,5,4,4,0,5,satisfied
118569,Male,disloyal Customer,39,Business travel,Business,651,5,5,5,2,4,5,4,4,5,5,4,5,4,4,10,0,satisfied
92630,Male,Loyal Customer,57,Business travel,Eco,453,2,3,4,3,2,2,2,2,4,3,3,3,2,2,0,15,neutral or dissatisfied
9743,Female,Loyal Customer,54,Business travel,Business,970,1,4,4,4,3,2,2,1,1,1,1,1,1,2,0,0,neutral or dissatisfied
19306,Female,Loyal Customer,12,Personal Travel,Eco,299,5,4,3,4,5,3,5,5,5,3,5,3,4,5,6,0,satisfied
68650,Male,disloyal Customer,26,Business travel,Business,237,2,1,2,3,5,2,5,5,3,4,3,3,4,5,1,0,neutral or dissatisfied
65047,Male,Loyal Customer,43,Personal Travel,Eco,190,1,3,1,4,4,1,4,4,3,4,4,2,5,4,2,36,neutral or dissatisfied
65175,Female,Loyal Customer,26,Personal Travel,Eco,354,1,4,1,3,1,1,1,1,5,2,5,5,5,1,0,0,neutral or dissatisfied
24940,Male,disloyal Customer,33,Business travel,Business,1747,2,2,2,3,4,2,4,4,4,2,4,5,5,4,6,0,neutral or dissatisfied
59063,Male,Loyal Customer,53,Business travel,Eco,1744,2,2,4,2,2,2,2,2,4,2,4,3,3,2,126,94,neutral or dissatisfied
60694,Female,Loyal Customer,53,Business travel,Business,1605,5,2,5,5,5,5,4,5,5,5,5,3,5,5,0,0,satisfied
123083,Female,disloyal Customer,36,Business travel,Business,468,3,3,3,3,3,1,1,4,4,4,5,1,5,1,157,135,neutral or dissatisfied
21029,Female,Loyal Customer,34,Business travel,Business,106,4,4,4,4,3,5,1,4,4,4,5,4,4,5,0,3,satisfied
80325,Female,Loyal Customer,27,Personal Travel,Eco,746,4,4,4,3,5,4,5,5,1,1,4,4,3,5,0,0,satisfied
87168,Female,disloyal Customer,36,Business travel,Business,946,4,4,4,4,2,4,2,2,4,3,4,3,4,2,6,0,neutral or dissatisfied
72991,Male,Loyal Customer,16,Business travel,Business,1096,3,5,5,5,3,3,3,3,4,3,3,2,4,3,0,0,neutral or dissatisfied
23279,Female,Loyal Customer,42,Business travel,Business,862,5,5,5,5,2,3,3,4,4,3,4,2,4,2,15,5,satisfied
87345,Male,Loyal Customer,40,Business travel,Business,2333,2,2,2,2,3,4,5,5,5,5,5,4,5,3,0,0,satisfied
110766,Male,Loyal Customer,62,Business travel,Eco,990,2,1,1,1,2,2,2,2,3,4,2,3,3,2,22,22,neutral or dissatisfied
62516,Female,Loyal Customer,52,Business travel,Business,1846,2,2,2,2,3,4,4,3,3,3,3,5,3,5,0,0,satisfied
10357,Male,Loyal Customer,27,Business travel,Business,3008,2,2,2,2,5,5,5,5,3,3,4,3,5,5,0,0,satisfied
67116,Female,Loyal Customer,25,Business travel,Business,2964,3,3,3,3,3,4,3,3,1,3,4,1,4,3,26,10,neutral or dissatisfied
113131,Male,Loyal Customer,38,Personal Travel,Eco Plus,543,3,4,3,3,5,3,5,5,4,2,5,3,5,5,13,1,neutral or dissatisfied
54897,Male,Loyal Customer,27,Personal Travel,Eco,862,1,5,1,5,3,1,3,3,5,5,5,5,5,3,9,0,neutral or dissatisfied
79715,Male,Loyal Customer,14,Personal Travel,Eco,762,2,4,2,3,1,2,2,1,5,3,1,5,5,1,0,0,neutral or dissatisfied
126241,Male,disloyal Customer,23,Business travel,Eco,590,3,4,3,3,3,3,3,3,1,1,4,3,4,3,2,19,neutral or dissatisfied
126904,Male,Loyal Customer,68,Personal Travel,Eco Plus,2125,4,2,4,3,5,4,4,5,1,5,4,3,3,5,6,4,neutral or dissatisfied
4984,Male,Loyal Customer,33,Business travel,Business,502,5,5,5,5,5,5,5,5,4,3,4,5,4,5,0,0,satisfied
85860,Female,Loyal Customer,22,Personal Travel,Eco Plus,526,2,4,2,4,3,2,3,3,3,5,5,4,5,3,0,0,neutral or dissatisfied
3090,Male,Loyal Customer,49,Business travel,Business,3889,1,4,4,4,4,2,2,1,1,1,1,4,1,2,0,0,neutral or dissatisfied
122702,Female,Loyal Customer,59,Business travel,Business,2372,1,1,1,1,5,4,5,4,4,4,4,4,4,4,0,0,satisfied
100646,Female,Loyal Customer,51,Personal Travel,Eco,349,2,5,4,2,1,5,1,4,4,4,4,3,4,5,0,0,neutral or dissatisfied
63508,Female,Loyal Customer,40,Business travel,Business,1009,5,5,5,5,5,4,5,3,3,3,3,4,3,4,3,4,satisfied
88079,Male,Loyal Customer,20,Business travel,Business,3634,5,5,5,5,2,2,2,2,3,4,4,4,5,2,0,0,satisfied
65819,Male,Loyal Customer,51,Business travel,Business,1389,2,2,2,2,4,4,4,4,4,4,4,4,4,3,1,0,satisfied
93503,Male,Loyal Customer,31,Personal Travel,Eco,1020,4,4,4,4,4,4,4,4,2,3,4,4,3,4,14,0,neutral or dissatisfied
107965,Female,Loyal Customer,38,Business travel,Business,2256,5,5,5,5,5,5,4,4,4,5,4,3,4,3,0,0,satisfied
76859,Female,Loyal Customer,51,Business travel,Business,1262,2,2,4,2,3,4,4,5,5,5,5,4,5,3,0,0,satisfied
7894,Male,Loyal Customer,35,Business travel,Business,948,2,2,2,2,2,5,5,4,4,4,4,4,4,5,0,10,satisfied
28553,Male,Loyal Customer,44,Personal Travel,Eco,2715,1,4,1,4,1,4,4,5,4,4,4,4,3,4,0,0,neutral or dissatisfied
27171,Male,Loyal Customer,14,Personal Travel,Eco,2677,4,0,4,4,4,2,2,2,5,4,4,2,1,2,0,0,neutral or dissatisfied
76275,Male,Loyal Customer,44,Business travel,Eco,1927,2,2,5,2,2,2,2,2,1,4,4,1,4,2,0,0,neutral or dissatisfied
51136,Female,Loyal Customer,37,Personal Travel,Eco,134,2,1,0,4,2,0,2,2,2,3,4,2,4,2,0,9,neutral or dissatisfied
26439,Female,disloyal Customer,29,Business travel,Eco,925,1,1,1,3,1,1,1,1,2,1,4,1,4,1,0,0,neutral or dissatisfied
39183,Male,Loyal Customer,14,Personal Travel,Eco,311,2,4,2,5,4,2,4,4,5,2,5,3,5,4,0,0,neutral or dissatisfied
84201,Male,Loyal Customer,63,Business travel,Business,432,4,1,4,4,4,5,5,5,5,5,5,5,5,3,8,10,satisfied
5138,Male,Loyal Customer,53,Personal Travel,Eco,184,3,5,3,2,2,3,2,2,4,4,4,3,4,2,0,0,neutral or dissatisfied
128061,Female,Loyal Customer,54,Business travel,Business,2917,4,5,4,4,5,5,5,4,3,3,5,5,5,5,11,0,satisfied
12816,Male,Loyal Customer,62,Business travel,Business,2251,3,5,2,5,4,2,2,3,3,3,3,3,3,1,0,0,neutral or dissatisfied
106779,Female,Loyal Customer,52,Business travel,Eco Plus,837,2,2,4,4,3,3,3,2,2,2,2,1,2,3,0,8,neutral or dissatisfied
37808,Female,Loyal Customer,8,Personal Travel,Eco Plus,1028,4,5,4,2,1,4,1,1,4,3,5,5,4,1,0,0,neutral or dissatisfied
12873,Female,disloyal Customer,25,Business travel,Eco,674,4,4,4,1,5,4,5,5,2,5,5,1,5,5,1,9,neutral or dissatisfied
13041,Female,Loyal Customer,65,Personal Travel,Eco,438,2,4,2,3,5,3,4,4,4,2,4,1,4,2,1,0,neutral or dissatisfied
58242,Female,disloyal Customer,26,Business travel,Eco Plus,925,2,2,2,4,4,2,2,4,4,1,4,2,3,4,65,51,neutral or dissatisfied
126747,Male,Loyal Customer,22,Personal Travel,Eco,2521,4,4,4,4,4,4,4,4,4,4,5,4,5,4,9,0,neutral or dissatisfied
5210,Male,Loyal Customer,46,Business travel,Business,383,1,1,1,1,2,4,5,4,4,4,4,5,4,3,0,0,satisfied
23520,Male,Loyal Customer,33,Personal Travel,Eco,303,3,4,1,4,2,1,2,2,3,5,4,3,3,2,0,0,neutral or dissatisfied
38299,Male,Loyal Customer,44,Business travel,Business,2342,3,2,2,2,5,2,3,3,3,3,3,4,3,2,72,83,neutral or dissatisfied
70144,Female,Loyal Customer,66,Personal Travel,Eco,550,3,3,3,3,4,4,3,5,5,3,5,4,5,3,0,0,neutral or dissatisfied
129045,Female,Loyal Customer,60,Business travel,Business,1744,2,2,2,2,5,5,5,2,2,2,2,4,2,3,0,4,satisfied
87395,Female,Loyal Customer,20,Business travel,Business,1687,1,0,0,3,1,0,1,1,1,1,3,4,4,1,0,0,neutral or dissatisfied
77268,Male,Loyal Customer,77,Business travel,Eco Plus,1190,5,3,3,3,5,5,5,5,5,2,3,1,4,5,0,0,satisfied
75625,Female,disloyal Customer,33,Business travel,Eco Plus,337,3,3,3,3,2,3,2,2,1,5,3,4,3,2,4,0,neutral or dissatisfied
44866,Male,Loyal Customer,29,Personal Travel,Business,315,2,2,3,4,3,3,3,3,4,2,4,4,5,3,0,0,neutral or dissatisfied
51692,Male,disloyal Customer,23,Business travel,Eco,370,1,3,1,4,3,1,3,3,3,3,3,4,4,3,0,0,neutral or dissatisfied
112032,Male,Loyal Customer,42,Business travel,Business,680,5,5,5,5,2,4,4,5,5,5,5,4,5,3,22,9,satisfied
90006,Male,Loyal Customer,63,Business travel,Business,3919,2,2,2,2,1,4,3,2,2,2,2,4,2,2,17,11,neutral or dissatisfied
36088,Male,Loyal Customer,67,Personal Travel,Eco,413,3,3,1,1,1,1,5,5,5,1,3,5,1,5,170,155,neutral or dissatisfied
49342,Female,disloyal Customer,27,Business travel,Eco,326,2,0,2,2,5,2,5,5,1,3,5,5,4,5,0,2,neutral or dissatisfied
37132,Male,Loyal Customer,36,Business travel,Business,1189,1,3,3,3,2,3,4,1,1,1,1,2,1,1,12,4,neutral or dissatisfied
17291,Female,Loyal Customer,23,Business travel,Business,438,4,4,4,4,4,4,4,4,1,2,2,5,3,4,0,12,satisfied
118409,Female,Loyal Customer,65,Business travel,Business,1923,1,1,1,1,4,4,4,4,4,4,4,5,4,4,0,7,satisfied
117610,Female,disloyal Customer,25,Business travel,Eco,347,2,0,2,3,1,2,1,1,5,4,2,1,5,1,14,11,neutral or dissatisfied
22906,Female,Loyal Customer,49,Personal Travel,Eco Plus,151,2,4,2,4,4,5,5,4,4,2,4,5,4,5,0,0,neutral or dissatisfied
53762,Male,disloyal Customer,26,Business travel,Eco,1195,3,3,3,1,1,3,1,1,4,3,5,1,1,1,0,0,neutral or dissatisfied
101006,Male,Loyal Customer,57,Business travel,Eco,867,1,0,0,3,2,1,2,2,3,3,3,2,3,2,130,126,neutral or dissatisfied
71141,Female,Loyal Customer,68,Business travel,Business,1911,3,3,3,3,1,4,4,2,2,3,3,1,2,1,59,54,neutral or dissatisfied
11578,Male,Loyal Customer,25,Business travel,Business,771,1,2,2,2,1,1,1,1,2,3,3,4,3,1,0,0,neutral or dissatisfied
110787,Female,Loyal Customer,37,Business travel,Business,3629,3,3,3,3,3,5,4,4,4,4,4,4,4,5,0,0,satisfied
117785,Male,Loyal Customer,55,Business travel,Business,328,0,0,0,3,2,5,5,2,2,2,2,3,2,3,10,9,satisfied
65838,Male,Loyal Customer,51,Business travel,Business,1389,1,2,2,2,2,3,3,1,1,1,1,1,1,2,0,0,neutral or dissatisfied
105780,Female,Loyal Customer,46,Personal Travel,Eco,787,2,5,2,4,4,4,5,2,2,2,5,3,2,4,67,84,neutral or dissatisfied
59089,Female,Loyal Customer,60,Business travel,Eco,244,4,2,2,2,5,3,5,4,4,4,4,1,4,1,16,0,satisfied
60016,Female,Loyal Customer,14,Personal Travel,Eco,937,3,3,3,3,1,3,1,1,5,1,5,4,5,1,14,0,neutral or dissatisfied
103007,Male,Loyal Customer,59,Business travel,Business,1675,5,5,5,5,4,5,5,4,4,5,4,4,4,5,1,0,satisfied
6703,Male,Loyal Customer,31,Personal Travel,Eco,438,4,4,4,1,4,4,4,4,5,4,4,5,4,4,0,1,neutral or dissatisfied
89846,Male,Loyal Customer,7,Personal Travel,Business,1306,4,4,4,1,4,2,2,5,4,4,5,2,5,2,33,153,satisfied
435,Male,Loyal Customer,53,Personal Travel,Business,134,2,2,2,3,5,3,3,2,2,2,2,4,2,3,80,71,neutral or dissatisfied
28893,Male,Loyal Customer,38,Business travel,Business,954,5,5,5,5,2,2,5,4,4,4,4,4,4,5,0,0,satisfied
91577,Male,disloyal Customer,35,Business travel,Business,1123,3,4,4,4,5,4,5,5,3,3,3,3,3,5,0,0,neutral or dissatisfied
10876,Male,Loyal Customer,38,Business travel,Business,224,2,3,3,3,4,3,2,2,2,2,2,4,2,1,20,24,neutral or dissatisfied
24877,Female,Loyal Customer,36,Business travel,Eco Plus,356,4,2,2,2,4,4,4,4,3,5,5,3,3,4,0,0,satisfied
52955,Male,Loyal Customer,66,Personal Travel,Business,2306,3,3,3,3,4,3,4,1,1,3,1,3,1,5,0,0,neutral or dissatisfied
108469,Male,Loyal Customer,13,Personal Travel,Eco,1440,2,4,2,4,5,2,5,5,3,4,5,4,5,5,11,0,neutral or dissatisfied
17751,Female,Loyal Customer,59,Personal Travel,Eco,383,3,3,3,3,5,3,3,1,1,3,1,3,1,1,0,0,neutral or dissatisfied
