COLLEGE,INCOME,OVERAGE,LEFTOVER,HOUSE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURN
1,87688,236,33,461173,253,12,2,very_unsat,little,considering,0
0,126232,0,75,246318,799,0,1,very_unsat,little,no,0
1,109927,138,0,859609,531,27,10,very_unsat,very_high,actively_looking_into_it,0
1,39081,68,48,950373,147,4,1,very_unsat,avg,considering,0
1,158727,65,0,248048,718,5,2,very_unsat,little,no,0
0,82578,52,45,956121,398,4,1,very_unsat,little,perhaps,0
1,41478,0,11,293517,144,1,6,very_unsat,little,perhaps,0
1,128289,261,60,594088,799,24,2,unsat,very_high,actively_looking_into_it,0
1,34193,240,89,659870,609,19,1,very_sat,very_little,perhaps,0
1,158256,83,9,213965,336,3,6,avg,little,considering,0
1,89621,0,0,709615,348,0,14,very_sat,little,actively_looking_into_it,0
1,25208,57,58,232971,163,5,14,very_unsat,very_little,perhaps,0
1,139329,0,0,456734,454,3,9,very_sat,very_little,no,0
1,64193,163,19,673676,230,18,4,unsat,little,considering,0
0,85652,86,0,744461,308,4,10,very_sat,very_high,considering,0
0,105623,259,0,801479,717,13,14,avg,very_little,actively_looking_into_it,0
1,81817,71,64,549004,366,3,15,very_unsat,little,actively_looking_into_it,0
1,46140,148,20,811294,135,26,4,unsat,little,no,0
1,51452,0,8,229559,330,1,4,very_unsat,very_high,no,0
1,78207,202,70,531482,365,10,2,very_sat,very_little,no,0
1,135628,227,0,206425,715,4,13,sat,very_little,no,0
0,105450,58,9,210647,738,4,4,very_unsat,little,no,0
0,133338,0,85,284117,550,0,1,very_unsat,little,considering,0
0,149035,0,0,700360,801,0,10,very_unsat,very_high,considering,1
0,57294,0,11,280465,184,5,4,very_unsat,little,considering,0
1,34456,96,0,623643,184,3,12,very_unsat,very_high,considering,0
0,92914,0,0,196111,159,1,15,unsat,little,considering,0
1,85757,0,51,777179,251,1,2,very_unsat,little,actively_looking_into_it,0
1,29615,0,0,502232,213,1,6,very_unsat,little,considering,0
1,142308,0,79,306426,497,1,1,sat,little,considering,0
0,87440,155,35,569763,386,16,8,very_unsat,little,perhaps,0
0,27363,169,0,643323,218,17,13,very_sat,very_little,never_thought,0
1,72387,0,24,996796,390,0,6,very_sat,little,considering,0
1,148316,59,83,312046,679,4,6,very_unsat,little,actively_looking_into_it,0
0,79137,0,20,340583,378,0,6,very_unsat,little,no,0
1,149035,32,0,988929,734,3,8,sat,little,considering,0
0,52713,216,28,991166,303,17,2,very_sat,very_little,no,0
1,21064,0,27,486441,195,0,1,very_unsat,very_high,actively_looking_into_it,0
1,153885,0,18,947313,721,1,6,sat,little,never_thought,0
0,21361,0,0,704172,336,0,8,very_unsat,little,considering,0
1,47622,186,37,746833,203,18,2,very_unsat,very_high,no,0
0,146987,0,14,215087,602,1,6,very_unsat,high,considering,0
1,86472,79,6,577349,317,4,4,very_unsat,very_high,perhaps,0
1,48146,65,8,727575,232,5,5,very_unsat,high,actively_looking_into_it,0
0,64213,0,35,829036,386,0,2,very_unsat,very_high,no,0
1,99877,229,8,602814,398,0,4,sat,little,considering,0
0,99310,182,6,837852,319,10,12,very_sat,very_high,never_thought,0
1,45459,0,72,896413,223,1,2,avg,very_little,actively_looking_into_it,0
0,110215,92,0,233225,654,4,10,very_unsat,little,actively_looking_into_it,0
1,42656,0,11,283767,207,1,4,sat,very_high,no,0
1,66234,0,9,244926,142,1,6,avg,little,considering,0
1,61364,0,67,195496,362,1,1,very_unsat,very_high,considering,0
0,85849,221,32,415203,370,21,1,very_unsat,little,never_thought,0
0,30080,0,0,476181,243,0,13,very_sat,little,considering,0
0,39944,80,6,295047,219,4,5,very_sat,very_little,perhaps,0
1,38889,0,6,926947,214,1,4,very_unsat,very_high,actively_looking_into_it,0
0,40031,36,11,606180,245,5,1,very_sat,very_little,actively_looking_into_it,0
1,110034,218,0,159665,420,5,14,very_sat,avg,considering,0
0,20737,0,6,201916,202,0,4,very_unsat,very_high,never_thought,0
0,53410,74,5,545315,306,5,4,very_unsat,very_high,never_thought,0
0,92800,71,19,577570,384,4,4,sat,little,never_thought,0
1,78414,0,19,285380,284,1,6,very_sat,high,actively_looking_into_it,0
0,153952,0,9,268118,818,0,4,very_sat,little,no,0
1,68122,212,0,244491,271,16,9,very_unsat,very_little,actively_looking_into_it,0
1,66568,60,0,203126,365,3,9,very_unsat,little,no,0
1,131809,0,14,970124,592,0,5,very_unsat,little,considering,0
0,28254,221,0,865175,163,29,13,unsat,little,no,0
1,30750,53,0,627092,153,3,15,sat,very_high,considering,0
0,41446,0,21,187373,193,0,6,very_unsat,little,considering,0
1,151628,56,55,245464,500,5,2,avg,little,considering,0
1,129940,0,16,265237,287,1,4,very_unsat,little,actively_looking_into_it,0
1,67569,53,10,949583,342,3,6,very_sat,little,considering,0
0,31079,200,40,755462,181,20,11,unsat,little,actively_looking_into_it,0
1,46086,0,10,293900,204,1,13,very_unsat,little,actively_looking_into_it,0
0,43270,0,0,206387,184,1,14,very_unsat,little,actively_looking_into_it,0
0,45949,0,22,160586,342,0,5,very_sat,little,no,0
0,114384,71,0,204766,814,5,14,very_unsat,little,actively_looking_into_it,0
0,61562,0,68,836498,375,1,1,very_sat,very_little,never_thought,0
0,120905,65,0,502504,733,4,10,very_unsat,little,no,0
0,35413,59,65,952249,208,5,1,avg,high,actively_looking_into_it,0
0,158703,0,12,764231,612,20,5,very_unsat,little,considering,0
0,39498,53,86,974138,242,5,6,very_sat,little,considering,0
1,36964,74,0,181068,209,4,10,avg,very_little,considering,0
1,41102,0,24,248538,142,0,4,avg,high,considering,0
0,41425,0,19,472206,410,1,5,very_unsat,little,considering,0
1,62262,76,56,163316,816,3,1,avg,little,actively_looking_into_it,0
1,138642,0,17,501837,805,0,4,unsat,very_little,no,0
0,46747,0,0,614389,142,1,8,very_unsat,very_little,never_thought,0
0,35032,0,22,680730,193,0,5,very_unsat,little,no,0
0,135626,0,24,658800,667,0,6,avg,avg,considering,0
1,38207,0,20,159822,215,1,6,very_sat,little,considering,0
0,44309,0,73,458991,148,0,1,very_unsat,very_high,no,0
1,158130,54,0,277961,675,4,13,very_sat,high,actively_looking_into_it,0
0,24069,0,19,612652,147,0,6,unsat,very_little,actively_looking_into_it,0
0,27266,71,0,293557,702,4,6,very_unsat,little,perhaps,0
1,43841,0,0,296561,186,1,13,very_unsat,very_little,considering,0
1,33292,0,0,679066,175,1,10,very_sat,very_high,no,0
1,22415,67,0,168209,523,3,12,very_sat,high,perhaps,0
0,114482,0,18,405930,671,1,5,very_sat,very_little,considering,0
0,139587,0,18,281655,634,1,5,unsat,high,no,0
0,26650,171,17,211509,185,0,6,very_unsat,little,considering,0
1,37722,0,0,782494,164,5,10,unsat,little,considering,0
1,141681,0,24,155059,639,0,5,very_unsat,very_high,considering,0
1,20812,0,17,313292,242,1,1,avg,very_little,considering,0
1,141185,46,0,268160,697,4,12,sat,high,actively_looking_into_it,0
0,40992,0,20,698360,225,1,6,avg,little,considering,0
0,38379,169,34,305677,243,18,1,very_sat,little,considering,0
1,93561,0,0,159012,351,1,14,sat,little,considering,0
0,26681,0,6,559376,159,20,6,very_unsat,high,perhaps,0
1,46927,0,6,203659,209,0,4,very_unsat,very_little,actively_looking_into_it,0
1,156544,0,22,932688,414,0,6,avg,high,never_thought,0
0,79790,203,16,521394,346,21,5,very_unsat,little,never_thought,1
1,45922,180,0,992861,140,26,12,very_unsat,little,considering,1
0,56921,45,6,603339,349,4,6,very_sat,little,considering,0
1,22570,0,16,475220,132,1,5,unsat,little,actively_looking_into_it,0
0,30810,0,28,188106,159,1,15,unsat,very_little,considering,0
1,41074,74,14,602802,188,5,6,very_sat,little,no,0
1,159152,50,0,415617,848,3,1,avg,very_little,considering,0
0,42748,0,19,247631,195,1,6,very_unsat,very_high,actively_looking_into_it,0
1,121967,54,16,181260,300,4,6,sat,very_high,actively_looking_into_it,0
1,30418,56,0,226808,359,5,15,very_unsat,little,considering,0
1,45864,0,59,292368,202,1,2,very_sat,little,considering,0
0,69339,201,0,321736,264,29,12,unsat,little,no,1
0,152726,0,66,693359,438,1,2,avg,little,considering,0
1,76989,216,7,804072,387,24,4,unsat,little,considering,0
0,91377,0,9,617452,394,1,5,very_unsat,little,actively_looking_into_it,0
1,123538,0,0,895473,693,0,14,very_unsat,little,actively_looking_into_it,0
1,24978,70,0,706856,216,3,14,very_unsat,high,considering,0
0,68274,62,30,197673,326,5,2,very_unsat,very_high,considering,0
1,35992,78,60,221253,248,4,1,very_sat,little,actively_looking_into_it,0
1,61387,47,22,469352,324,4,6,very_unsat,high,considering,0
0,71471,0,16,832675,379,0,4,very_unsat,high,actively_looking_into_it,0
0,24645,46,6,439297,140,5,5,very_sat,very_high,actively_looking_into_it,0
0,63786,52,84,615485,300,4,2,very_sat,little,perhaps,0
1,123564,0,13,959253,827,1,2,unsat,little,actively_looking_into_it,0
0,30612,181,86,767202,204,23,2,very_sat,little,actively_looking_into_it,0
1,93838,66,0,296790,168,4,8,very_unsat,little,considering,0
1,48340,42,25,914873,201,4,1,unsat,high,no,0
0,153252,0,23,368403,597,1,6,very_sat,little,actively_looking_into_it,0
1,150910,0,18,472475,426,1,5,very_unsat,very_little,actively_looking_into_it,0
1,28654,0,21,738157,196,1,4,very_sat,very_high,considering,0
1,36464,231,23,622446,585,29,12,very_unsat,very_high,no,0
0,64190,0,0,338491,286,1,14,very_unsat,very_high,considering,0
0,102305,0,84,371440,510,0,5,very_unsat,avg,considering,0
0,136061,126,0,669011,887,26,15,unsat,little,perhaps,0
0,32597,218,84,768443,232,15,2,very_unsat,very_high,perhaps,0
0,38129,57,14,819742,176,5,6,sat,high,perhaps,0
0,155024,0,9,216742,689,1,4,very_unsat,little,considering,0
0,34653,0,15,150939,847,1,6,unsat,very_high,considering,0
0,130245,0,20,710330,783,18,5,very_unsat,little,actively_looking_into_it,0
1,154979,0,12,880601,529,1,4,very_unsat,very_high,considering,0
1,86867,0,35,942739,317,1,2,very_sat,little,considering,0
0,30195,0,24,572671,146,1,6,very_sat,little,no,0
0,66288,66,21,357655,272,3,5,unsat,little,considering,0
0,23778,175,20,614064,148,15,4,unsat,high,perhaps,0
0,85360,36,0,560558,361,4,10,unsat,very_high,no,0
1,53335,48,18,753103,326,4,14,very_sat,very_little,no,0
1,35525,52,0,394520,235,3,8,very_sat,avg,actively_looking_into_it,0
0,137587,60,0,388414,881,5,8,very_unsat,very_high,actively_looking_into_it,0
0,21999,36,17,879201,152,3,14,sat,little,actively_looking_into_it,0
0,58790,105,0,687773,317,3,15,avg,very_high,actively_looking_into_it,0
1,45908,78,0,871902,204,4,6,avg,very_high,considering,0
1,82691,0,0,475114,303,4,12,very_sat,very_high,never_thought,0
1,38631,0,18,715667,152,0,14,very_sat,very_little,considering,0
0,83591,0,16,159220,331,0,5,avg,little,actively_looking_into_it,0
1,25448,0,5,376143,220,0,4,avg,very_high,considering,0
0,78501,48,0,799318,300,4,1,very_sat,very_little,actively_looking_into_it,0
1,75672,201,13,901542,381,12,6,very_unsat,very_high,actively_looking_into_it,0
0,72157,0,0,272229,290,0,9,very_sat,very_little,no,0
1,91709,0,15,901045,309,0,4,avg,little,actively_looking_into_it,0
1,125179,215,0,511961,423,25,8,very_unsat,very_little,actively_looking_into_it,0
1,81247,178,0,525874,312,26,10,very_unsat,very_high,no,1
1,88118,0,31,177061,300,0,1,very_unsat,high,considering,0
0,31618,80,54,762895,179,4,1,very_unsat,little,actively_looking_into_it,0
1,50871,232,32,608297,381,18,1,unsat,very_little,actively_looking_into_it,0
0,21190,57,19,359271,249,5,4,very_sat,avg,never_thought,0
0,58648,0,18,636194,351,1,5,very_sat,high,considering,0
1,136084,70,0,398179,876,4,11,very_unsat,avg,considering,0
1,147701,0,6,411231,464,1,1,avg,very_little,actively_looking_into_it,0
0,42364,78,0,712676,181,3,15,very_unsat,little,never_thought,0
1,135408,239,65,289735,502,20,1,very_sat,little,actively_looking_into_it,0
1,45878,0,6,169810,229,1,5,sat,little,considering,0
0,69591,190,0,589895,331,0,8,unsat,very_little,considering,0
0,34491,247,0,631729,143,22,11,very_sat,very_little,no,0
0,76954,65,86,839060,266,3,2,very_sat,very_high,considering,0
0,112276,205,24,792376,748,10,4,very_unsat,very_high,never_thought,0
0,72251,0,38,983408,879,0,1,very_unsat,high,no,0
0,30114,0,64,386716,227,1,1,very_sat,little,perhaps,0
0,42566,0,15,983931,230,1,9,unsat,little,actively_looking_into_it,0
0,36975,97,89,181168,226,4,2,unsat,very_little,considering,0
1,56791,68,0,242402,189,3,14,very_sat,avg,actively_looking_into_it,0
0,40308,0,0,408399,170,1,5,very_sat,little,actively_looking_into_it,0
1,77340,216,0,609045,388,27,6,very_sat,little,no,0
0,26872,0,44,942373,192,1,1,very_unsat,little,considering,0
1,36038,79,0,723596,240,4,11,very_unsat,high,considering,0
0,52414,170,22,809773,376,11,5,sat,little,actively_looking_into_it,0
0,38718,0,0,493266,839,0,15,unsat,very_little,actively_looking_into_it,0
1,124715,59,53,184291,571,3,2,very_unsat,little,actively_looking_into_it,0
0,47528,0,18,158645,175,0,4,unsat,high,actively_looking_into_it,0
1,155145,29,18,717451,671,4,4,unsat,high,considering,0
1,86952,189,6,870351,275,15,4,unsat,very_little,never_thought,0
1,53156,0,0,602058,374,0,2,very_unsat,little,no,0
0,143832,0,0,508815,778,0,15,unsat,very_little,considering,0
1,27809,0,20,285643,265,0,5,unsat,very_little,considering,0
0,125312,62,0,223623,639,4,12,very_unsat,very_high,considering,0
1,68019,205,0,298263,274,25,13,avg,very_high,no,0
0,41482,191,0,936609,244,25,6,unsat,little,perhaps,0
0,34658,85,12,715313,206,4,6,very_unsat,very_high,no,0
0,79847,211,0,627874,278,13,13,very_unsat,high,no,0
0,82316,0,0,761332,370,0,10,very_unsat,very_little,no,0
0,67371,0,75,927234,366,1,2,very_sat,high,considering,0
1,74506,94,0,682632,295,4,2,very_unsat,very_little,never_thought,0
0,68189,53,66,938047,394,3,1,avg,very_little,considering,0
1,25223,192,15,870937,211,11,4,very_unsat,very_little,no,0
1,94334,201,46,422927,370,12,1,very_unsat,very_little,actively_looking_into_it,0
1,155990,0,0,377078,721,1,15,very_unsat,little,considering,0
1,37263,0,20,168922,247,0,4,avg,little,considering,0
0,72874,0,12,395588,323,0,4,avg,very_high,considering,0
1,50800,35,0,946783,270,5,8,unsat,very_little,never_thought,0
1,25161,59,0,478153,142,5,9,very_unsat,little,considering,0
1,105359,0,0,193481,214,1,13,very_sat,high,considering,0
0,82934,68,0,806357,776,5,9,unsat,high,no,0
0,93816,53,0,779635,370,5,15,avg,avg,actively_looking_into_it,0
0,57559,66,0,444604,348,23,12,avg,little,never_thought,0
1,37915,50,34,614242,144,3,2,avg,very_high,considering,0
0,25996,0,6,207895,150,1,6,unsat,high,never_thought,0
0,31754,61,0,548216,149,3,8,very_unsat,very_high,considering,0
0,28780,76,0,618399,816,4,13,very_unsat,little,no,0
0,37898,0,8,554165,172,0,5,avg,little,actively_looking_into_it,0
1,145452,0,21,527867,572,0,4,very_unsat,avg,actively_looking_into_it,0
0,127783,0,0,313449,858,1,10,avg,very_high,considering,0
1,104983,54,6,919670,664,4,6,very_unsat,little,considering,0
1,49787,199,60,656516,163,11,1,very_sat,avg,considering,0
1,59287,0,33,713287,302,0,2,very_unsat,little,actively_looking_into_it,0
1,146871,41,37,267191,850,4,1,very_unsat,high,considering,0
0,31503,214,0,866605,190,10,9,sat,very_high,no,0
1,34158,200,0,851107,200,27,8,very_sat,very_high,never_thought,0
0,29207,53,0,935311,154,5,14,very_sat,little,actively_looking_into_it,0
0,68262,53,35,193935,378,13,1,very_unsat,very_high,no,0
1,74649,54,0,179853,383,19,10,unsat,little,no,0
1,45988,46,32,542890,143,5,2,unsat,very_little,actively_looking_into_it,0
0,100297,237,0,728198,623,23,13,very_unsat,little,considering,0
0,145979,0,75,873768,599,0,2,very_sat,little,considering,0
1,113504,57,24,809188,192,3,5,very_unsat,high,no,0
0,45612,0,6,821297,212,0,5,sat,very_high,no,0
0,45182,49,0,152469,207,4,13,very_sat,very_little,no,0
1,45654,36,0,887889,244,5,10,avg,little,no,0
1,89261,0,40,276420,343,1,1,very_unsat,very_high,actively_looking_into_it,0
0,76936,0,60,847854,331,0,2,very_unsat,very_little,no,0
0,119216,68,0,851581,310,3,15,very_unsat,little,actively_looking_into_it,0
1,35327,39,0,678806,148,3,12,very_sat,very_little,no,1
1,155315,0,46,389134,472,0,2,very_unsat,high,never_thought,0
1,40530,75,14,457314,248,0,6,unsat,very_little,no,0
0,128630,60,62,806758,443,4,1,unsat,very_high,considering,0
1,42593,0,0,260978,206,1,6,very_sat,little,no,0
1,42388,70,12,988230,156,3,8,very_sat,very_little,considering,0
1,78822,0,22,249557,216,0,6,very_sat,very_little,actively_looking_into_it,0
1,41558,27,0,266324,178,5,10,very_unsat,high,considering,0
0,79854,46,0,166178,260,5,12,sat,very_little,considering,0
0,154468,0,16,662908,834,1,5,unsat,very_little,considering,0
1,62782,42,10,279411,357,5,5,unsat,very_little,no,0
1,20389,0,0,277834,189,0,4,very_unsat,very_little,actively_looking_into_it,0
0,45926,0,84,428431,210,1,2,very_sat,very_high,no,0
0,58187,187,47,705957,379,10,2,very_unsat,little,actively_looking_into_it,0
1,27859,0,18,518896,155,0,6,sat,very_little,actively_looking_into_it,0
1,141851,176,0,174469,554,18,9,unsat,little,considering,0
0,78896,54,0,865651,380,3,13,sat,very_high,considering,0
1,153160,60,13,458910,509,4,6,very_sat,high,considering,0
0,86008,0,15,798130,302,1,6,very_unsat,very_high,considering,0
1,156546,0,0,297990,478,1,8,unsat,little,considering,0
0,93113,203,0,831742,263,17,9,unsat,little,considering,0
0,75351,61,60,678399,393,5,1,avg,high,considering,0
1,24811,40,23,904618,347,5,4,avg,very_high,considering,0
1,52106,0,7,329003,289,1,1,avg,very_little,considering,0
1,90300,191,0,152533,171,28,9,very_unsat,little,considering,0
0,38980,0,10,413950,206,0,6,very_unsat,little,no,0
1,157302,0,21,208056,461,0,5,very_unsat,very_little,perhaps,0
0,53606,73,56,742260,136,4,2,very_sat,little,perhaps,0
0,27065,63,0,895123,160,4,10,unsat,very_high,actively_looking_into_it,0
0,30202,63,33,390267,132,5,2,very_sat,little,no,0
0,58065,0,48,971425,392,0,1,very_unsat,avg,considering,0
0,20744,73,0,531403,197,3,11,very_sat,little,no,0
0,124241,0,16,802367,497,1,6,avg,very_little,actively_looking_into_it,0
0,29717,48,17,321339,184,5,5,very_unsat,very_high,considering,0
0,87806,0,34,723655,331,1,2,very_unsat,very_little,considering,0
1,65540,200,74,729661,314,15,1,very_unsat,high,never_thought,0
0,140609,0,0,333298,699,1,10,unsat,avg,actively_looking_into_it,0
1,52103,44,9,888300,265,25,14,very_unsat,very_little,actively_looking_into_it,0
1,77497,208,73,891624,267,27,2,very_unsat,little,considering,0
0,57190,252,10,844624,394,12,5,very_sat,little,considering,0
1,45425,54,5,226023,151,4,5,avg,high,considering,0
0,82470,47,61,272385,322,4,1,very_unsat,very_high,considering,0
1,30761,181,0,981507,248,19,11,very_unsat,high,never_thought,0
1,99798,187,10,173827,669,10,5,unsat,high,never_thought,0
1,44856,171,0,656941,175,12,8,very_sat,high,considering,0
1,92785,55,7,401914,355,3,4,very_unsat,little,perhaps,0
1,99793,52,58,833574,275,4,1,very_unsat,little,considering,0
0,151293,68,0,863177,723,3,12,very_unsat,little,actively_looking_into_it,0
1,81829,41,16,864549,372,3,5,sat,very_high,never_thought,0
1,82004,0,71,834401,400,1,2,avg,little,perhaps,0
0,148999,70,0,160957,679,17,12,very_unsat,little,no,0
0,41874,82,0,187304,157,4,15,avg,little,considering,0
1,33233,220,67,997817,655,22,2,very_unsat,little,considering,0
1,142763,0,0,620364,731,1,11,very_unsat,little,considering,0
0,43136,76,0,568002,222,5,12,unsat,very_high,considering,0
1,32079,0,13,337380,178,1,4,very_unsat,high,considering,0
1,87212,154,34,969364,275,26,1,very_sat,very_high,considering,0
1,27081,225,33,516331,185,4,2,very_sat,very_little,actively_looking_into_it,0
1,138063,0,14,343687,322,0,14,very_unsat,little,considering,0
