id,COLLEGE,INCOME ,OVERAGE,LEFTOVER,HOUSE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURN
17143,1,134762,0,36,330830,768,1,2,unsat,very_high,never_thought,STAY
17144,0,88884,260,14,540304,312,14,6,unsat,very_high,considering,LEAVE
17145,1,84287,0,33,364499,363,0,1,unsat,high,considering,LEAVE
17146,1,117909,0,84,292771,774,0,13,very_sat,very_little,actively_looking_into_it,STAY
17147,1,119642,152,0,399055,445,25,12,sat,little,considering,LEAVE
17148,1,120699,211,16,683198,860,12,5,unsat,little,never_thought,LEAVE
17149,1,38250,0,11,227486,235,3,5,very_sat,very_high,considering,STAY
17150,1,88313,206,0,469248,352,4,1,avg,very_high,considering,LEAVE
17151,1,57034,43,69,544255,353,3,1,unsat,little,actively_looking_into_it,STAY
17152,1,105403,263,13,225408,201,4,4,avg,very_high,actively_looking_into_it,LEAVE
17153,0,49875,0,89,242688,159,23,1,sat,little,actively_looking_into_it,STAY
17154,0,33793,0,0,478175,174,1,5,avg,very_little,actively_looking_into_it,LEAVE
17155,1,73964,197,0,734645,295,18,9,very_unsat,little,considering,STAY
17156,0,149444,0,0,191950,485,1,15,unsat,very_little,actively_looking_into_it,STAY
17157,0,155336,70,24,554016,461,4,6,very_unsat,high,no,LEAVE
17158,1,29634,77,37,571669,223,3,1,unsat,very_little,considering,LEAVE
17159,0,41513,161,37,355147,346,17,1,very_unsat,very_high,considering,LEAVE
17160,0,88869,44,75,225686,337,4,1,very_unsat,avg,actively_looking_into_it,STAY
17161,1,103816,171,30,494061,810,21,2,very_sat,very_little,considering,LEAVE
17162,1,49292,190,22,408419,151,14,2,unsat,very_high,considering,LEAVE
17163,1,50899,57,9,528554,360,5,6,very_unsat,high,perhaps,STAY
17164,1,135030,47,0,165108,845,4,11,very_sat,very_little,considering,LEAVE
17165,1,30199,0,80,839244,277,0,2,very_unsat,little,no,LEAVE
17166,1,146503,0,11,240876,763,0,5,very_unsat,little,considering,STAY
17167,1,34769,0,0,683178,185,1,9,very_unsat,avg,actively_looking_into_it,LEAVE
17168,0,41111,0,14,248226,160,3,5,very_unsat,high,never_thought,STAY
17169,1,101739,0,66,728496,587,1,1,very_sat,little,perhaps,LEAVE
17170,0,63677,57,49,423466,358,5,4,unsat,very_little,considering,LEAVE
17171,1,24659,224,59,824188,226,13,1,very_unsat,high,actively_looking_into_it,STAY
17172,1,38074,0,9,999321,140,1,4,unsat,very_high,no,STAY
17173,0,155093,145,24,296760,487,26,4,unsat,very_high,no,LEAVE
17174,0,151114,206,27,547897,651,29,1,unsat,very_little,actively_looking_into_it,LEAVE
17175,1,109497,74,18,385088,176,4,6,very_unsat,little,considering,STAY
17176,1,37009,189,22,274078,173,13,6,very_unsat,little,actively_looking_into_it,LEAVE
17177,1,90029,220,58,203943,639,16,2,avg,very_little,no,LEAVE
17178,1,155135,0,16,393414,859,1,4,unsat,little,no,LEAVE
17179,0,108119,53,20,231645,698,5,6,very_unsat,little,actively_looking_into_it,STAY
17180,1,53307,213,70,355307,395,22,2,unsat,little,never_thought,LEAVE
17181,0,127273,64,6,207155,433,4,5,very_sat,very_high,no,LEAVE
17182,1,92167,151,55,158246,293,22,2,very_unsat,little,considering,STAY
17183,0,93797,48,23,622426,130,3,6,very_unsat,high,actively_looking_into_it,STAY
17184,1,20233,160,0,252195,163,24,5,very_sat,little,no,LEAVE
17185,1,90423,169,0,429941,254,16,14,very_unsat,very_high,actively_looking_into_it,LEAVE
17186,0,81631,59,48,326554,358,22,1,avg,very_high,considering,LEAVE
17187,1,36500,0,16,365991,231,1,4,unsat,avg,no,STAY
17188,1,146464,231,15,339407,881,24,5,very_unsat,little,perhaps,STAY
17189,0,93837,186,84,221194,286,11,12,very_unsat,very_high,no,LEAVE
17190,1,78831,148,67,898590,345,17,1,unsat,little,considering,STAY
17191,0,31008,69,22,386700,130,3,6,very_sat,little,considering,STAY
17192,1,49944,208,29,936091,558,25,2,very_unsat,very_high,considering,STAY
17193,0,93416,0,0,192382,316,1,13,avg,little,no,LEAVE
17194,1,61412,0,0,816474,270,0,2,avg,very_little,never_thought,STAY
17195,1,123736,186,0,214178,809,17,14,very_unsat,little,considering,LEAVE
17196,0,142358,0,10,273965,750,24,6,very_sat,very_high,considering,STAY
17197,0,26616,0,37,546160,191,3,2,very_sat,very_little,no,STAY
17198,1,111098,213,72,328663,809,16,1,very_unsat,very_little,actively_looking_into_it,LEAVE
17199,1,23937,0,88,956070,220,0,1,very_sat,very_high,no,STAY
17200,0,51221,67,57,264658,279,0,2,very_unsat,little,actively_looking_into_it,LEAVE
17201,0,60801,248,87,765823,261,17,2,unsat,little,no,STAY
17202,0,66397,253,15,312816,264,23,5,very_unsat,very_high,actively_looking_into_it,STAY
17203,0,48455,141,84,184190,169,11,2,very_sat,very_high,actively_looking_into_it,LEAVE
17204,1,146871,41,37,267191,850,4,1,very_unsat,high,considering,STAY
17205,0,74844,0,16,743602,304,1,6,very_unsat,little,considering,STAY
17206,0,38291,179,7,233358,245,20,4,very_sat,little,perhaps,LEAVE
17207,1,148297,261,0,545481,429,10,15,very_sat,very_high,considering,LEAVE
17208,0,96682,40,66,848938,287,5,1,unsat,little,perhaps,STAY
17209,0,153636,218,11,178629,547,16,4,sat,little,considering,STAY
17210,1,158439,0,21,612026,726,1,6,very_unsat,little,considering,STAY
17211,1,21285,0,50,348618,220,1,1,unsat,little,actively_looking_into_it,LEAVE
17212,0,154060,247,0,787149,385,0,2,very_sat,very_high,considering,LEAVE
17213,0,34704,41,0,215087,188,3,14,very_unsat,very_high,considering,LEAVE
17214,0,135215,42,22,307167,872,29,6,avg,very_little,perhaps,LEAVE
17215,0,40483,60,23,218265,703,5,6,avg,very_high,considering,LEAVE
17216,0,41538,252,47,404762,220,28,1,very_sat,little,perhaps,LEAVE
17217,1,72824,53,42,386256,370,4,1,very_unsat,very_little,considering,LEAVE
17218,0,26849,75,7,249112,134,5,6,very_unsat,very_little,no,STAY
17219,0,85452,0,0,240011,352,1,14,very_unsat,very_little,no,LEAVE
17220,0,76029,0,0,340933,230,1,9,very_sat,little,considering,STAY
17221,1,126017,0,0,858384,874,0,8,very_sat,very_little,considering,STAY
17222,0,36975,97,89,181168,226,4,2,unsat,very_little,considering,STAY
17223,1,40266,206,5,818955,213,12,5,avg,high,actively_looking_into_it,STAY
17224,1,56863,75,11,983511,293,5,4,very_unsat,little,no,STAY
17225,1,92666,220,34,526328,300,15,1,very_sat,very_little,actively_looking_into_it,LEAVE
17226,0,39159,151,40,716559,140,12,1,very_unsat,very_little,never_thought,STAY
17227,1,152249,0,15,459810,899,0,4,unsat,very_little,actively_looking_into_it,LEAVE
17228,0,52770,0,11,296362,283,1,4,very_sat,very_high,perhaps,STAY
17229,1,20012,246,9,273263,234,0,5,very_unsat,little,never_thought,LEAVE
17230,0,144896,184,53,455342,806,13,1,very_unsat,high,perhaps,LEAVE
17231,0,136495,179,0,992537,881,19,14,very_unsat,avg,considering,LEAVE
17232,1,115082,29,16,504506,774,5,13,very_unsat,very_high,actively_looking_into_it,STAY
17233,1,102702,159,0,958756,737,22,15,very_unsat,little,considering,STAY
17234,1,148896,62,38,996502,771,4,1,very_unsat,little,never_thought,LEAVE
17235,1,124709,156,15,176967,661,28,5,unsat,very_little,no,STAY
17236,0,135682,177,9,218705,373,15,5,very_sat,little,considering,LEAVE
17237,1,103454,0,15,681127,897,1,5,unsat,very_high,never_thought,STAY
17238,1,59221,0,42,452242,399,11,1,very_sat,little,actively_looking_into_it,LEAVE
17239,0,149610,75,9,312693,832,4,6,very_sat,very_high,perhaps,STAY
17240,0,92304,169,33,931095,356,24,2,very_unsat,little,considering,STAY
17241,1,155120,0,50,407900,236,1,2,very_unsat,little,no,STAY
17242,0,58450,0,0,418872,266,0,15,very_unsat,little,actively_looking_into_it,LEAVE
17243,0,32632,193,0,298609,179,14,15,very_sat,very_high,considering,LEAVE
17244,0,119315,0,84,705764,753,1,1,very_unsat,very_little,considering,STAY
17245,1,44417,0,74,200972,203,0,2,unsat,high,no,STAY
17246,0,127471,228,16,987314,587,20,5,very_unsat,high,considering,LEAVE
17247,0,153941,57,0,933795,612,5,10,unsat,very_little,no,STAY
17248,0,47921,74,84,251817,168,3,2,very_unsat,little,actively_looking_into_it,STAY
17249,1,120307,45,53,162995,535,5,2,very_unsat,high,considering,LEAVE
17250,0,44777,175,0,582428,212,20,9,very_unsat,very_high,never_thought,LEAVE
17251,0,106139,169,14,946561,422,24,4,very_sat,very_high,actively_looking_into_it,LEAVE
17252,0,72794,0,13,593690,295,1,5,very_unsat,high,actively_looking_into_it,LEAVE
17253,0,65039,38,53,850571,389,5,2,very_unsat,little,no,STAY
17254,1,21376,0,0,980328,237,0,14,unsat,very_little,considering,STAY
17255,0,134766,0,75,375467,804,0,1,very_sat,very_little,perhaps,STAY
17256,1,51375,34,18,227762,283,5,4,very_unsat,high,considering,STAY
17257,0,150612,223,56,644783,508,21,1,very_unsat,little,no,LEAVE
17258,0,23872,153,41,201534,132,28,1,very_sat,very_high,considering,LEAVE
17259,1,86150,217,0,372717,330,27,5,avg,very_little,considering,LEAVE
17260,0,69109,219,36,774434,278,1,1,very_unsat,little,never_thought,STAY
17261,0,21530,248,21,296967,293,28,5,avg,high,no,STAY
17262,0,56384,0,0,830148,308,0,11,unsat,very_little,actively_looking_into_it,LEAVE
17263,1,43440,0,42,877651,206,23,2,very_unsat,avg,considering,LEAVE
17264,1,24650,0,15,597940,223,1,1,unsat,very_high,actively_looking_into_it,LEAVE
17265,1,122555,60,18,455891,887,5,4,very_unsat,little,actively_looking_into_it,STAY
17266,0,38544,58,14,399767,195,3,5,very_unsat,little,considering,STAY
17267,0,156741,65,79,481922,771,3,15,very_sat,high,actively_looking_into_it,LEAVE
17268,1,79511,240,11,892360,344,22,10,unsat,high,no,STAY
17269,1,58371,208,11,752334,306,16,4,very_sat,very_little,considering,LEAVE
17270,1,26795,210,0,219466,169,26,14,avg,high,considering,STAY
17271,0,39685,0,67,945268,149,0,1,very_unsat,very_high,no,LEAVE
17272,0,136713,59,0,221746,801,1,14,very_sat,little,considering,STAY
17273,0,66125,37,0,856850,335,4,14,unsat,high,considering,STAY
17274,0,40030,0,23,162153,206,0,4,very_unsat,little,actively_looking_into_it,STAY
17275,0,57896,32,14,226634,353,1,6,unsat,avg,actively_looking_into_it,LEAVE
17276,1,56474,0,7,782064,187,1,5,very_sat,little,actively_looking_into_it,STAY
17277,1,112692,65,51,729401,502,5,14,very_sat,little,never_thought,STAY
17278,1,49455,0,0,225502,229,0,11,avg,very_little,actively_looking_into_it,LEAVE
17279,0,34550,175,24,389580,136,14,5,very_unsat,very_little,actively_looking_into_it,LEAVE
17280,1,29273,185,14,223818,186,21,5,very_unsat,very_little,never_thought,LEAVE
17281,1,145574,159,73,214883,801,19,5,very_unsat,little,considering,LEAVE
17282,1,66755,53,71,228619,273,5,1,unsat,very_little,actively_looking_into_it,LEAVE
17283,1,140473,0,18,686152,548,0,4,unsat,avg,considering,STAY
17284,1,133658,201,0,945212,627,13,13,very_unsat,high,actively_looking_into_it,LEAVE
17285,0,131121,0,86,454841,439,0,1,unsat,very_high,considering,LEAVE
17286,1,120628,0,34,554982,878,0,2,very_unsat,very_little,actively_looking_into_it,STAY
17287,0,89284,0,13,202213,347,3,4,avg,little,no,STAY
17288,1,105357,51,31,631448,563,4,2,very_unsat,very_high,considering,LEAVE
17289,1,49540,0,22,381967,246,0,5,unsat,little,no,LEAVE
17290,1,132046,35,6,828116,460,4,5,avg,very_little,considering,LEAVE
17291,0,137279,191,0,755922,739,17,9,sat,little,actively_looking_into_it,LEAVE
17292,1,67640,0,0,473333,346,1,12,avg,little,considering,LEAVE
17293,1,61973,183,36,433934,290,23,2,very_unsat,avg,actively_looking_into_it,STAY
17294,1,59308,69,21,288796,344,5,5,very_unsat,little,never_thought,LEAVE
17295,0,97660,77,11,176090,343,5,5,very_unsat,little,actively_looking_into_it,STAY
17296,0,152184,70,0,596563,806,4,11,very_sat,very_high,actively_looking_into_it,STAY
17297,0,40625,205,77,170117,147,12,2,unsat,very_high,actively_looking_into_it,LEAVE
17298,1,66906,75,0,745418,372,3,8,unsat,little,considering,STAY
17299,0,38705,0,0,582812,229,1,9,very_sat,little,actively_looking_into_it,STAY
17300,1,139939,62,19,580185,882,5,6,very_unsat,little,considering,LEAVE
17301,0,75559,193,0,334847,302,25,12,very_unsat,very_little,never_thought,LEAVE
17302,0,31849,76,0,287863,201,4,10,very_unsat,little,actively_looking_into_it,LEAVE
17303,1,117072,190,79,252409,673,25,2,very_sat,very_little,considering,LEAVE
17304,0,45466,65,38,277514,228,3,2,very_unsat,very_high,never_thought,LEAVE
17305,1,157752,85,72,720903,544,4,1,very_unsat,very_high,considering,LEAVE
17306,0,81714,57,0,911008,364,4,15,very_unsat,avg,actively_looking_into_it,STAY
17307,1,22185,0,18,813686,699,1,4,very_sat,very_high,no,STAY
17308,0,78708,183,0,377333,144,24,2,unsat,very_high,considering,LEAVE
17309,0,68262,53,35,193935,378,13,1,very_unsat,very_high,no,STAY
17310,0,141855,209,22,381565,431,21,5,very_sat,very_high,considering,LEAVE
17311,1,101495,189,22,352187,493,20,5,sat,very_high,no,LEAVE
17312,0,46858,0,16,901635,154,0,5,very_unsat,little,considering,STAY
17313,1,114542,190,0,887251,875,19,8,avg,little,actively_looking_into_it,STAY
17314,0,43001,230,22,234274,177,15,4,unsat,little,never_thought,LEAVE
17315,0,23215,72,0,278535,144,4,15,unsat,little,actively_looking_into_it,STAY
17316,0,78236,0,18,229029,345,0,4,very_unsat,little,no,STAY
17317,1,34784,0,56,221682,214,0,2,very_sat,little,actively_looking_into_it,LEAVE
17318,1,89322,262,5,214715,373,25,2,very_sat,little,no,LEAVE
17319,0,121327,170,27,153630,395,22,14,unsat,very_high,actively_looking_into_it,LEAVE
17320,1,20007,36,23,251334,217,4,6,very_sat,little,no,LEAVE
17321,0,33074,0,8,999067,239,1,6,very_unsat,very_high,never_thought,STAY
17322,0,75465,233,0,557576,363,25,13,very_unsat,very_high,never_thought,LEAVE
17323,0,27314,0,0,535060,139,4,14,very_sat,very_high,considering,LEAVE
17324,1,56378,192,0,376454,250,19,11,very_unsat,little,no,STAY
17325,1,45802,0,56,365921,226,3,2,very_sat,very_little,actively_looking_into_it,STAY
17326,0,35620,50,11,154687,173,5,4,unsat,little,considering,LEAVE
17327,1,80642,0,0,519053,355,0,12,very_sat,little,considering,LEAVE
17328,0,110507,64,0,605375,716,3,9,very_unsat,very_high,no,LEAVE
17329,1,35278,152,84,555755,195,24,1,very_sat,little,considering,LEAVE
17330,0,140889,0,0,784997,748,5,11,sat,little,actively_looking_into_it,STAY
17331,0,28257,62,36,275934,202,4,1,very_sat,high,never_thought,LEAVE
17332,0,26262,262,26,230213,238,3,2,avg,little,considering,STAY
17333,0,94132,213,0,322436,323,17,4,very_sat,little,considering,LEAVE
17334,0,84146,74,15,874927,493,4,5,sat,high,perhaps,STAY
17335,1,122775,0,0,203731,781,12,4,very_unsat,very_high,perhaps,STAY
17336,1,54745,0,0,951598,328,1,15,unsat,little,considering,LEAVE
17337,1,117607,49,0,454724,493,3,12,very_sat,little,no,LEAVE
17338,1,38085,64,0,228585,244,3,11,sat,avg,considering,STAY
17339,0,102675,52,24,218819,163,4,6,unsat,very_little,actively_looking_into_it,LEAVE
17340,0,41458,203,42,302411,207,10,1,very_unsat,little,never_thought,LEAVE
17341,1,34505,51,24,188348,212,4,4,unsat,very_high,actively_looking_into_it,STAY
17342,1,91102,208,14,235782,295,28,5,very_unsat,little,considering,LEAVE
17343,0,37576,46,85,320375,444,4,2,sat,little,perhaps,LEAVE
17344,1,64309,0,0,953431,451,1,14,very_unsat,very_high,no,STAY
17345,0,150377,54,0,220233,654,5,9,avg,very_high,considering,LEAVE
17346,0,158762,0,14,205387,748,1,6,avg,high,considering,STAY
17347,1,49048,161,21,279573,135,11,15,very_unsat,very_high,considering,LEAVE
17348,1,89795,168,0,348723,272,29,10,avg,very_little,never_thought,LEAVE
17349,0,77625,270,23,482750,320,3,4,unsat,high,considering,LEAVE
17350,1,37212,188,0,293857,138,21,9,very_unsat,high,no,LEAVE
17351,1,43225,158,11,584974,168,28,6,very_unsat,little,considering,LEAVE
17352,1,83368,0,11,366072,364,1,5,very_unsat,very_little,no,STAY
17353,0,159285,55,0,350839,521,20,13,unsat,little,actively_looking_into_it,LEAVE
17354,1,131010,153,0,152868,433,18,14,very_unsat,high,no,LEAVE
17355,1,117887,0,39,541554,630,1,2,unsat,little,no,LEAVE
17356,1,146161,0,80,288016,712,0,2,unsat,very_little,no,LEAVE
17357,0,41994,83,15,716900,139,5,5,very_unsat,little,no,STAY
17358,1,135391,73,7,182001,882,4,4,unsat,little,actively_looking_into_it,STAY
17359,0,64228,30,29,214510,263,4,1,very_unsat,very_high,considering,LEAVE
17360,0,56310,218,18,737612,320,13,5,sat,very_high,no,STAY
17361,1,50691,192,21,451336,268,25,4,sat,very_little,considering,LEAVE
17362,1,50214,0,45,821187,290,1,1,avg,very_high,actively_looking_into_it,LEAVE
17363,0,56900,76,83,928296,318,3,2,unsat,very_high,no,LEAVE
17364,0,50093,160,44,287113,396,11,2,very_unsat,very_high,never_thought,LEAVE
17365,0,83574,32,0,266949,379,5,5,very_unsat,little,considering,LEAVE
17366,0,45182,49,0,152469,207,4,13,very_sat,very_little,no,STAY
17367,1,31665,221,60,182736,208,26,1,very_sat,very_high,considering,LEAVE
17368,0,55955,214,68,383177,298,11,1,very_unsat,little,considering,STAY
17369,1,33713,0,0,756067,242,0,12,unsat,little,no,STAY
17370,0,100008,44,8,577863,757,4,6,very_sat,little,actively_looking_into_it,LEAVE
17371,0,115465,29,0,183045,541,5,14,sat,very_little,actively_looking_into_it,LEAVE
17372,0,27182,0,50,325674,159,1,2,avg,little,perhaps,LEAVE
17373,0,88772,0,30,821626,238,0,2,avg,little,considering,STAY
17374,0,143896,66,9,646593,411,4,6,sat,little,perhaps,LEAVE
17375,0,150073,28,0,332070,812,5,11,unsat,avg,considering,LEAVE
17376,0,136287,75,0,468277,711,4,11,sat,little,actively_looking_into_it,LEAVE
17377,0,28306,0,0,472975,224,1,14,very_unsat,little,considering,STAY
17378,1,126330,178,79,787630,330,14,1,very_unsat,very_high,no,LEAVE
17379,1,58682,68,74,415946,322,3,2,unsat,very_high,actively_looking_into_it,STAY
17380,0,55790,191,56,768071,351,23,12,sat,very_little,considering,STAY
17381,0,70492,150,0,742166,362,16,15,very_sat,avg,considering,STAY
17382,1,133385,0,28,375991,710,0,1,very_sat,very_high,actively_looking_into_it,LEAVE
17383,0,41874,82,0,187304,157,4,15,avg,little,considering,STAY
17384,0,151436,224,6,475557,490,16,4,sat,little,actively_looking_into_it,LEAVE
17385,1,73751,285,0,617648,262,23,13,very_sat,little,considering,STAY
17386,0,153150,0,44,284611,548,1,1,unsat,little,considering,LEAVE
17387,1,131840,62,13,718993,587,4,4,avg,high,considering,STAY
17388,1,55075,0,0,228047,330,0,9,very_sat,very_high,actively_looking_into_it,LEAVE
17389,0,102641,73,7,896218,600,3,4,avg,high,considering,LEAVE
17390,1,21981,0,16,294566,169,1,1,very_unsat,very_little,considering,STAY
17391,0,27796,0,24,300622,179,0,4,very_unsat,little,actively_looking_into_it,STAY
17392,0,135133,33,14,872678,441,4,4,very_sat,very_high,actively_looking_into_it,LEAVE
17393,0,42264,67,71,188326,236,4,2,unsat,little,actively_looking_into_it,STAY
17394,1,74316,94,33,292996,264,3,1,very_unsat,very_little,considering,LEAVE
17395,1,159904,227,67,477339,889,23,1,very_unsat,avg,actively_looking_into_it,LEAVE
17396,0,39332,175,22,941927,185,29,6,very_unsat,high,actively_looking_into_it,STAY
17397,1,68098,0,55,254134,163,1,2,very_unsat,avg,considering,STAY
17398,1,34741,173,24,525399,202,10,5,very_unsat,very_high,actively_looking_into_it,LEAVE
17399,1,110439,80,48,466119,414,3,4,very_unsat,little,actively_looking_into_it,LEAVE
17400,0,105835,0,0,207427,515,1,10,unsat,very_high,actively_looking_into_it,LEAVE
17401,1,98586,0,72,396624,348,3,2,avg,very_little,considering,LEAVE
17402,0,108766,0,88,904840,601,0,1,very_unsat,little,never_thought,LEAVE
17403,1,22516,175,37,204094,333,5,1,unsat,little,considering,STAY
17404,1,93066,0,0,202620,355,0,13,very_unsat,little,no,STAY
17405,1,42496,57,81,816468,217,5,2,avg,little,considering,STAY
17406,0,58182,210,0,355513,312,19,1,very_unsat,little,never_thought,STAY
17407,1,134557,0,0,513015,312,3,6,very_unsat,avg,no,STAY
